Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,=AVERAGE(J2:N2),
1.5,57.232,39.984,28.56,28.56,28.56,182.896,14.394,15.0139,56956,75567,73904,74428,75009,=AVERAGE(J3:N3),
1.6,277.76,280.784,289.072,284.592,275.408,1407.62,14.394,15.0139,6474,7391,10501,10598,11051,=AVERAGE(J4:N4),
1.7,290.416,295.792,290.528,290.64,292.096,1459.47,14.394,15.0139,6472,6376,6449,6473,6455,=AVERAGE(J5:N5),
1.8,296.24,294.224,290.416,291.648,293.216,1465.74,14.394,15.0139,6323,6345,6437,6458,6401,=AVERAGE(J6:N6),
1.9,294.672,291.2,289.968,292.544,291.312,1459.7,14.394,15.0139,6389,6406,6429,6418,6431,=AVERAGE(J7:N7),
2,290.192,293.552,291.424,291.872,291.984,1459.02,14.2957,15.0676,6445,6316,6427,6421,6443,=AVERAGE(J8:N8),
2.1,289.632,291.424,293.216,290.528,287.728,1452.53,14.0655,15.1842,6460,6467,6451,6512,6534,=AVERAGE(J9:N9),
2.2,290.976,290.976,295.008,290.864,292.32,1460.14,13.8206,15.2962,6466,6467,6456,6447,6403,=AVERAGE(J10:N10),
2.3,290.864,290.08,290.976,296.352,290.864,1459.14,13.5605,15.4034,6419,6425,6416,6354,6486,=AVERAGE(J11:N11),
2.4,292.096,291.76,289.52,294,295.904,1463.28,13.2848,15.5056,6440,6409,6490,6431,6453,=AVERAGE(J12:N12),
2.5,289.744,294.336,292.096,294.896,290.752,1461.82,12.9932,15.6027,6483,6341,6437,6369,6463,=AVERAGE(J13:N13),
2.6,291.648,293.216,288.624,290.864,290.192,1454.54,12.6853,15.6945,6466,6407,6468,6469,6421,=AVERAGE(J14:N14),
2.7,293.328,289.296,293.44,290.752,293.216,1460.03,12.3607,15.7809,6374,6466,6469,6478,6456,=AVERAGE(J15:N15),
