Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),Avg_latency(µs),
3.1,298.368,297.136,297.136,892.64,10.8871,16.0676,5538,5549,5551,=AVERAGE(H19:J19),
3.2,296.24,297.584,295.792,889.616,10.4728,16.1237,5552,5552,5565,=AVERAGE(H20:J20),
3.3,297.92,296.8,296.576,891.296,10.0394,16.1731,5538,5549,5547,=AVERAGE(H21:J21),
3.4,297.696,297.584,296.128,891.408,9.58647,16.2156,5528,5522,5555,=AVERAGE(H22:J22),
3.5,298.816,298.032,296.8,893.648,9.11346,16.2511,5531,5542,5536,=AVERAGE(H23:J23),
3.6,298.48,295.792,297.136,891.408,8.62009,16.2793,5539,5547,5565,=AVERAGE(H24:J24),
3.7,297.808,297.472,298.368,893.648,8.10584,16.2999,5534,5546,5541,=AVERAGE(H25:J25),
3.8,298.816,299.264,299.712,897.792,7.57028,16.3127,5538,5551,5543,=AVERAGE(H26:J26),
3.9,297.808,296.24,297.696,891.744,7.01306,16.3175,5545,5555,5522,=AVERAGE(H27:J27),
4,296.688,298.144,297.584,892.416,6.43365,16.3141,5532,5547,5557,=AVERAGE(H28:J28),
4.1,297.248,296.352,295.008,888.608,5.83174,16.3021,5525,5536,5520,=AVERAGE(H29:J29),
4.2,18.928,18.592,21.28,58.8,7.23397,13.572,5516,5521,5584,=AVERAGE(H30:J30),
4.3,297.248,291.76,286.384,875.392,7.24949,13.572,17001,17397,17832,=AVERAGE(H31:J31),
4.4,297.248,296.016,297.248,890.512,7.98106,13.297,5544,5561,5555,=AVERAGE(H32:J32),
4.5,297.136,296.016,298.704,891.856,8.70792,13.0061,5546,5534,5530,=AVERAGE(H33:J33),
4.6,297.472,297.136,297.92,892.528,9.41413,12.6989,5555,5543,5532,=AVERAGE(H34:J34),
4.7,296.352,297.584,296.24,890.176,10.0992,12.375,5536,5557,5538,=AVERAGE(H35:J35),
4.8,297.136,296.8,298.368,892.304,10.7627,12.034,5556,5541,5559,=AVERAGE(H36:J36),
4.9,296.24,297.136,296.688,890.064,11.4041,11.6755,5545,5531,5544,=AVERAGE(H37:J37),
5,297.472,298.704,296.688,892.864,12.0229,11.2991,5542,5527,5537,=AVERAGE(H38:J38),
5.1,297.696,296.688,298.928,893.312,12.6187,10.9045,5540,5552,5537,=AVERAGE(H39:J39),
5.2,297.36,297.248,297.808,892.416,13.1911,10.491,5539,5554,5532,=AVERAGE(H40:J40),
5.3,296.8,296.016,297.92,890.736,13.7397,10.0584,5541,5555,5533,=AVERAGE(H41:J41),
5.4,296.016,298.48,297.136,891.632,14.264,9.60632,5546,5527,5574,=AVERAGE(H42:J42),
5.5,296.464,296.016,297.024,889.504,14.7636,9.13422,5556,5530,5505,=AVERAGE(H43:J43),
5.6,298.256,297.808,296.8,892.864,15.2382,8.64169,5532,5543,5553,=AVERAGE(H44:J44),
5.7,296.688,297.024,298.368,892.08,15.6873,8.12835,5542,5555,5528,=AVERAGE(H45:J45),
5.8,297.808,296.912,299.376,894.096,16.1108,7.59374,5518,5529,5543,=AVERAGE(H46:J46),
5.9,298.256,296.576,297.136,891.968,16.5081,7.03743,5536,5545,5556,=AVERAGE(H47:J47),
6,298.928,296.464,296.576,891.968,16.8791,6.45904,5513,5566,5532,=AVERAGE(H48:J48),
6.1,18.928,18.592,18.816,56.336,18.4098,5.80859,6029,5335,5352,=AVERAGE(H49:J49),
6.2,295.792,289.408,285.152,870.352,17.8146,7.67849,17174,17736,18151,=AVERAGE(H50:J50),
6.3,296.128,296.352,297.36,889.84,17.5229,8.41364,5530,5551,5568,=AVERAGE(H51:J51),
6.4,296.464,297.36,297.584,891.408,17.2041,9.1284,5547,5569,5537,=AVERAGE(H52:J52),
6.5,297.92,298.032,296.688,892.64,16.8583,9.82213,5520,5493,5551,=AVERAGE(H53:J53),
6.6,298.816,296.464,296.8,892.08,16.4858,10.4945,5541,5555,5570,=AVERAGE(H54:J54),
6.7,296.8,297.472,296.8,891.072,16.0869,11.1449,5559,5580,5542,=AVERAGE(H55:J55),
6.8,299.152,296.912,296.128,892.192,15.662,11.773,5487,5501,5512,=AVERAGE(H56:J56),
6.9,296.688,297.808,295.904,890.4,15.2113,12.3783,5558,5579,5589,=AVERAGE(H57:J57),
7,298.144,296.8,296.464,891.408,14.7353,12.9603,5537,5553,5513,=AVERAGE(H58:J58),
7.1,298.48,297.696,296.912,893.088,14.2342,13.5186,5514,5531,5542,=AVERAGE(H59:J59),
7.2,296.912,299.04,296.576,892.528,13.7085,14.0529,5597,5510,5572,=AVERAGE(H60:J60),
7.3,296.576,296.24,297.584,890.4,13.1585,14.5626,5520,5536,5552,=AVERAGE(H61:J61),
7.4,297.696,296.464,296.688,890.848,12.5848,15.0475,5558,5572,5529,=AVERAGE(H62:J62),
7.5,298.032,296.912,296.352,891.296,11.9876,15.5071,5480,5553,5564,=AVERAGE(H63:J63),
7.6,296.576,297.92,297.136,891.632,11.3674,15.9411,5574,5535,5546,=AVERAGE(H64:J64),
7.7,298.816,297.808,295.456,892.08,10.7248,16.3491,5560,5515,5522,=AVERAGE(H65:J65),
7.8,297.92,296.8,296.912,891.632,10.06,16.7308,5479,5554,5567,=AVERAGE(H66:J66),
7.9,296.464,296.8,296.576,889.84,9.37367,17.086,5581,5536,5548,=AVERAGE(H67:J67),
8,299.152,299.712,299.488,898.352,8.66626,17.4143,5507,5586,5535,=AVERAGE(H68:J68),
8.1,298.48,296.688,299.04,894.208,7.93819,17.7155,5551,5501,5517,=AVERAGE(H69:J69),
8.2,295.904,297.248,296.8,889.952,7.18998,17.9894,5662,5745,5755,=AVERAGE(H70:J70),
8.3,297.136,296.8,294.336,888.272,6.42212,18.2356,5718,5668,5676,=AVERAGE(H71:J71),
8.4,0,0,4.48,4.48,7.03269,16.5113,0,0,6071,=AVERAGE(H72:J72),
8.5,291.2,285.936,279.44,856.576,7.58921,16.1142,18267,18695,19132,=AVERAGE(H73:J73),
8.6,263.76,258.496,261.184,783.44,7.65451,16.1142,6760,7023,7027,=AVERAGE(H74:J74),
8.7,297.92,296.016,295.568,889.504,8.12397,15.691,5539,5557,5500,=AVERAGE(H75:J75),
8.8,297.584,296.24,298.256,892.08,8.63751,15.242,5519,5538,5555,=AVERAGE(H76:J76),
8.9,296.8,296.576,297.808,891.184,9.13019,14.7677,5568,5590,5534,=AVERAGE(H77:J77),
9,295.904,296.016,298.704,890.624,9.60249,14.2682,5548,5571,5588,=AVERAGE(H78:J78),
9.1,297.136,298.592,297.248,892.976,10.0548,13.7442,5533,5486,5494,=AVERAGE(H79:J79),
9.2,296.016,298.48,296.576,891.072,10.4875,13.1958,5512,5539,5546,=AVERAGE(H80:J80),
9.3,297.92,297.136,296.128,891.184,10.9011,12.6236,5574,5593,5602,=AVERAGE(H81:J81),
9.4,296.8,295.904,298.256,890.96,11.2959,12.0279,5555,5498,5515,=AVERAGE(H82:J82),
9.5,297.248,298.592,298.032,893.872,11.6724,11.4093,5540,5563,5496,=AVERAGE(H83:J83),
9.6,297.36,297.024,296.128,890.512,12.0311,10.7681,5525,5544,5552,=AVERAGE(H84:J84),
9.7,296.576,297.92,296.8,891.296,12.3722,10.1049,5507,5530,5538,=AVERAGE(H85:J85),
9.8,298.256,296.688,298.704,893.648,12.6963,9.41996,5574,5511,5526,=AVERAGE(H86:J86),
9.9,297.92,296.8,296.912,891.632,13.0036,8.71391,5560,5577,5587,=AVERAGE(H87:J87),
10,296.352,297.696,296.24,890.288,13.2946,7.9872,5543,5564,5489,=AVERAGE(H88:J88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(E7:E88)
