Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,16.1833,10.8819,0,0,0,0,0,0,0,=AVERAGE(L2:R2),
1.5,57.232,45.584,28.56,28.56,28.56,28.56,28.56,245.616,16.1833,10.8819,57020,69455,73854,74516,75049,75640,76189,=AVERAGE(L3:R3),
1.6,234.416,243.488,257.264,247.52,242.144,236.768,224,1685.6,16.1833,10.8819,8444,8689,12596,13097,13470,13891,14329,=AVERAGE(L4:R4),
1.7,241.472,256.368,245.616,245.84,251.104,248.752,253.792,1742.94,16.1833,10.8819,8819,8721,8508,8778,8643,8638,8486,=AVERAGE(L5:R5),
1.8,254.016,246.512,249.2,248.752,247.856,255.136,254.688,1756.16,16.1833,10.8819,8793,8874,8814,8918,8850,8448,8767,=AVERAGE(L6:R6),
1.9,251.328,248.192,252.672,252.784,249.312,247.296,236.88,1738.46,16.1833,10.8819,8708,8717,8867,8460,8569,8425,8695,=AVERAGE(L7:R7),
2,240.24,247.632,248.64,253.008,253.344,249.312,258.272,1750.45,16.3097,11.7278,8930,8321,8879,8550,8620,8959,8471,=AVERAGE(L8:R8),
2.1,251.328,253.68,248.08,250.32,247.072,251.888,244.944,1747.31,15.9825,13.4636,8673,8708,8655,8749,8761,8742,8697,=AVERAGE(L9:R9),
2.2,253.12,253.008,246.624,246.736,255.584,250.88,248.192,1754.14,14.5861,14.9015,8577,8661,8772,8472,8468,8790,8898,=AVERAGE(L10:R10),
2.3,251.888,250.544,247.632,253.008,253.792,245.168,250.768,1752.8,11.792,15.9099,8771,8574,8858,8412,8482,8838,8684,=AVERAGE(L11:R11),
2.4,221.984,232.96,222.88,224.224,221.312,233.744,226.688,1583.79,6.59803,16.3159,8487,8830,8567,8589,8757,8838,9049,=AVERAGE(L12:R12),
2.5,0,0,0,0,0,0,0,0,6.87199,13.6971,0,0,0,0,0,0,0,=AVERAGE(L13:R13),
2.6,151.424,126,157.36,145.712,137.2,139.44,143.584,1000.72,16.9444,6.35896,37243,45742,37180,39532,41741,41978,40717,=AVERAGE(L14:R14),
2.7,165.872,146.048,139.888,152.208,154,139.888,138.208,1036.11,18.0955,6.87199,21879,24046,25049,23632,23197,25460,25826,=AVERAGE(L15:R15),
2.8,162.96,154.56,158.704,155.568,170.128,144.704,164.976,1111.6,6.7782,18.1258,10078,11950,12127,10767,10206,11735,10942,=AVERAGE(L16:R16),
2.9,168.224,145.152,140,155.68,145.04,156.912,127.68,1038.69,6.39803,16.9157,20765,23380,23888,21946,23440,22070,26555,=AVERAGE(L17:R17),
3,186.928,192.08,180.88,202.608,196.672,180.992,190.512,1330.67,13.7425,6.74636,9551,10246,11184,9795,9875,10489,10076,=AVERAGE(L18:R18),
3.1,0,0,0,0,0,0,0,0,16.3136,6.39803,0,0,0,0,0,0,0,=AVERAGE(L19:R19),
3.2,252.784,243.264,237.104,216.72,244.496,228.704,223.44,1646.51,13.8149,15.774,24794,25548,26561,29470,25968,28071,28659,=AVERAGE(L20:R20),
3.3,246.288,249.2,246.736,253.344,246.736,252.336,250.88,1745.52,12.0224,16.3173,8476,9033,8560,8653,8560,8440,8605,=AVERAGE(L21:R21),
3.4,251.328,253.792,247.072,247.184,247.632,247.184,255.696,1749.89,11.8397,16.315,8770,8719,8876,8753,8581,8701,8473,=AVERAGE(L22:R22),
3.5,250.656,247.072,253.008,251.216,255.024,257.04,244.048,1758.06,11.6551,16.3046,8670,8694,8591,8619,8540,8513,8762,=AVERAGE(L23:R23),
3.6,247.408,255.36,251.552,251.552,247.52,243.04,251.888,1748.32,11.4685,16.2864,8849,8799,8958,8899,8807,8938,8705,=AVERAGE(L24:R24),
3.7,250.432,238.112,237.888,246.064,257.04,251.328,233.52,1714.38,11.28,16.2605,8602,8328,8465,8828,8409,8317,8309,=AVERAGE(L25:R25),
3.8,257.6,251.328,249.2,243.6,241.36,243.04,257.376,1743.5,11.2554,16.2566,8544,8636,8551,8517,8370,8344,8638,=AVERAGE(L26:R26),
3.9,244.944,248.304,247.744,254.688,252.896,243.824,252.448,1744.85,11.2554,16.2566,8520,8702,8759,8546,8991,8660,8657,=AVERAGE(L27:R27),
4,244.496,246.512,248.304,248.528,241.696,261.408,239.568,1730.51,11.2554,16.2566,8622,8590,8374,8786,8732,8928,8380,=AVERAGE(L28:R28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(I7:I28)
