Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),User8_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),User8_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,0,0,0,=AVERAGE(M2:T2),
1.5,57.232,42,28.56,28.56,28.56,28.56,28.56,28.56,270.592,14.394,15.0139,56898,73379,73773,74299,74978,75526,76075,76588,=AVERAGE(M3:T3),
1.6,205.744,219.744,229.376,234.416,219.744,224.112,212.352,203.168,1748.66,14.394,15.0139,9608,10057,14087,13837,14744,14907,15303,16260,=AVERAGE(M4:T4),
1.7,230.048,234.304,238.56,219.744,229.488,218.064,222.096,228.928,1821.23,14.394,15.0139,10315,9911,9950,10215,10136,10231,10222,10030,=AVERAGE(M5:T5),
1.8,222.88,222.656,214.48,225.12,224.336,223.664,222.32,227.024,1782.48,14.394,15.0139,9463,10014,9854,10351,10351,10094,10249,10356,=AVERAGE(M6:T6),
1.9,233.408,225.344,219.296,231.504,223.104,227.584,230.72,218.288,1809.25,14.394,15.0139,10418,10404,10074,9759,10005,10022,10432,10003,=AVERAGE(M7:T7),
2,216.496,224.56,231.728,218.064,229.376,224,223.664,230.048,1797.94,14.2957,15.0676,9823,10288,9552,9723,9523,9960,9889,10218,=AVERAGE(M8:T8),
2.1,226.688,227.808,226.128,227.136,223.664,221.76,225.232,223.44,1801.86,14.0655,15.1842,10014,10126,9929,9989,10059,10339,10250,10013,=AVERAGE(M9:T9),
2.2,230.944,220.976,227.024,226.912,225.568,225.904,223.888,227.248,1808.46,13.8206,15.2962,10018,9963,10032,9531,10101,9956,9584,9492,=AVERAGE(M10:T10),
2.3,220.192,223.328,220.08,222.992,227.136,227.024,222.992,225.456,1789.2,13.5605,15.4034,10058,10087,10204,10444,10122,10231,10166,10337,=AVERAGE(M11:T11),
2.4,223.328,227.808,221.648,220.64,219.744,225.232,231.504,226.576,1796.48,13.2848,15.5056,10356,10260,10588,10476,10321,9935,9927,10251,=AVERAGE(M12:T12),
2.5,228.592,223.328,220.528,230.16,237.216,223.328,220.864,225.568,1809.58,12.9932,15.6027,9817,10063,9944,10082,9878,9707,10130,9958,=AVERAGE(M13:T13),
2.6,235.648,217.84,236.544,221.424,219.632,228.144,229.6,219.968,1808.8,12.6853,15.6945,9929,10240,10052,10187,10012,9714,9775,9694,=AVERAGE(M14:T14),
2.7,213.92,232.512,216.496,217.952,228.144,229.712,221.2,236.096,1796.03,12.3607,15.7808,9882,10031,9913,10007,9916,9781,10037,10055,=AVERAGE(M15:T15),
2.8,220.304,223.552,230.496,242.144,225.232,221.312,227.696,223.776,1814.51,12.019,15.8615,10110,9855,9989,9840,9870,9873,9988,9675,=AVERAGE(M16:T16),
2.9,232.288,229.824,236.208,219.296,231.392,227.136,218.848,216.72,1811.71,11.6597,15.9363,10111,9661,9583,9731,9482,9946,10322,9890,=AVERAGE(M17:T17),
3,229.712,218.064,215.824,226.352,222.992,225.344,234.976,223.44,1796.7,11.2826,16.0051,10361,9882,10157,9840,10384,10210,9677,10140,=AVERAGE(M18:T18),
3.1,226.24,225.008,224.448,225.904,221.088,227.584,223.776,228.368,1802.42,10.887,16.0676,9821,10366,10113,10151,10495,10203,10314,9902,=AVERAGE(M19:T19),
3.2,222.88,227.472,224,228.368,230.16,224.784,229.488,225.12,1812.27,10.4728,16.1237,9945,10432,10510,10127,9709,10488,9867,10216,=AVERAGE(M20:T20),
3.3,223.664,226.464,224.56,223.216,228.592,230.72,221.872,217.616,1796.7,10.0394,16.1731,10186,9880,10192,10183,9926,10014,9949,10357,=AVERAGE(M21:T21),
3.4,230.72,222.768,224.896,234.08,220.64,221.088,229.6,228.144,1811.94,9.58644,16.2156,9864,10443,10343,9834,10466,10532,10032,10327,=AVERAGE(M22:T22),
3.5,217.056,232.288,226.016,218.96,224.224,225.12,229.152,227.584,1800.4,9.11347,16.2511,10230,10288,10126,10303,9958,10009,9891,10413,=AVERAGE(M23:T23),
3.6,229.04,217.728,215.6,217.84,234.528,222.32,212.688,226.016,1775.76,8.62009,16.2793,10067,10127,10021,9699,9653,10054,9963,9827,=AVERAGE(M24:T24),
3.7,222.32,224.336,225.568,230.384,219.184,226.912,229.712,230.608,1809.02,8.10581,16.2999,9751,9870,10014,9989,10074,10312,10276,9691,=AVERAGE(M25:T25),
3.8,233.296,222.768,229.04,228.704,221.312,230.72,229.936,215.712,1811.49,7.57028,16.3127,10031,10050,9990,10157,9890,9810,9901,10005,=AVERAGE(M26:T26),
3.9,212.464,223.104,226.576,216.272,228.144,228.704,224,222.656,1781.92,7.01303,16.3175,9832,10122,10025,9846,10256,10179,9718,10067,=AVERAGE(M27:T27),
4,231.952,227.92,219.856,238.112,223.888,223.552,226.576,230.72,1822.58,6.43365,16.3141,10178,10142,10013,10188,9870,10105,9879,10235,=AVERAGE(M28:T28),
4.1,228.368,241.696,224.224,214.928,225.232,214.48,218.512,227.248,1794.69,5.8317,16.3021,9992,9790,10270,9932,10082,9961,9958,10248,=AVERAGE(M29:T29),
4.2,21.392,23.856,37.632,33.712,29.008,31.808,35.28,22.288,234.976,7.23397,13.572,12958,11037,12566,12243,12959,13169,12202,11652,=AVERAGE(M30:T30),
4.3,236.544,216.496,197.68,211.792,226.464,223.104,213.808,233.408,1759.3,7.25009,13.572,23032,24763,27296,25906,23823,24324,25453,23316,=AVERAGE(M31:T31),
4.4,224.56,231.616,226.016,222.544,222.096,228.48,222.208,225.12,1802.64,7.99574,13.297,10102,9969,10152,9972,10151,10025,10088,10070,=AVERAGE(M32:T32),
4.5,230.048,218.288,228.144,220.416,225.008,219.296,231.84,226.24,1799.28,8.70794,13.0061,9976,9976,10123,10156,9780,10174,9947,10264,=AVERAGE(M33:T33),
4.6,220.304,234.192,226.576,229.04,229.376,228.928,225.232,222.88,1816.53,9.41416,12.6989,9744,9716,10083,10013,9631,9707,9869,10016,=AVERAGE(M34:T34),
4.7,223.664,221.536,217.168,220.08,226.352,229.936,227.696,225.904,1792.34,10.0992,12.375,9687,10003,10078,10069,9806,9992,10240,9963,=AVERAGE(M35:T35),
4.8,227.584,224,230.832,233.296,224.784,221.536,218.624,226.912,1807.57,10.7627,12.034,10178,9988,10201,9971,10117,10055,10131,10413,=AVERAGE(M36:T36),
4.9,220.64,221.536,222.544,225.568,224.112,220.976,219.296,224.896,1779.57,11.4041,11.6755,10322,10294,10192,10178,10236,10100,10290,10340,=AVERAGE(M37:T37),
5,221.872,226.8,226.688,226.912,225.008,227.584,228.816,222.992,1806.67,12.0229,11.2991,9878,10137,9890,10004,9997,9737,10212,10196,=AVERAGE(M38:T38),
5.1,232.512,216.384,223.776,223.552,221.536,229.824,228.256,226.24,1802.08,12.6187,10.9044,10313,10501,9923,9977,9972,10267,10136,9954,=AVERAGE(M39:T39),
5.2,225.232,237.664,227.024,227.024,229.04,221.648,217.28,226.352,1811.26,13.1911,10.491,10200,9721,10313,9906,10381,10543,9944,9973,=AVERAGE(M40:T40),
5.3,230.608,218.288,227.696,222.096,223.552,227.472,228.144,227.472,1805.33,13.7397,10.0584,9672,9983,10431,9836,10199,10203,9719,9890,=AVERAGE(M41:T41),
5.4,216.832,224.112,226.128,225.12,217.728,226.8,227.92,219.968,1784.61,14.264,9.6063,10343,10039,9874,9837,10154,9673,10261,10314,=AVERAGE(M42:T42),
5.5,229.6,223.776,216.832,224.896,225.232,228.256,230.496,225.68,1804.77,14.7636,9.13422,9457,10316,10068,10298,10340,10240,10010,10339,=AVERAGE(M43:T43),
5.6,229.712,225.904,228.48,221.76,227.136,215.152,225.904,229.936,1803.98,15.2382,8.6417,9789,10057,10307,10066,10164,10390,10235,9694,=AVERAGE(M44:T44),
5.7,217.616,224.336,220.64,225.232,222.88,229.936,219.52,231.28,1791.44,15.6874,8.12835,9782,9977,10350,10497,10458,10032,10362,9805,=AVERAGE(M45:T45),
5.8,229.152,220.304,231.392,230.496,222.992,223.552,227.136,223.328,1808.35,16.1108,7.59374,9536,9711,10062,9914,10361,10444,10023,9638,=AVERAGE(M46:T46),
5.9,225.568,234.192,220.08,216.048,234.864,232.288,219.296,217.504,1799.84,16.5081,7.03742,9986,9849,9992,10004,9906,9728,9874,9869,=AVERAGE(M47:T47),
6,226.464,215.936,228.032,225.904,219.072,226.352,236.544,237.104,1815.41,16.8791,6.45904,9916,10108,9636,10004,10493,9918,10024,10027,=AVERAGE(M48:T48),
6.1,0,37.408,0,13.888,7.056,0,1.456,0,59.808,18.4098,5.80459,0,49686,0,8496,10672,0,17520,0,=AVERAGE(M49:T49),
6.2,201.04,164.192,195.888,175.616,186.592,186.592,173.6,194.88,1478.4,17.8146,7.6785,29836,24665,30417,34503,32674,32302,34783,30588,=AVERAGE(M50:T50),
6.3,205.072,186.368,203.728,204.288,198.576,207.536,207.088,191.632,1604.29,17.5229,8.41369,10538,12575,11335,10654,11336,10740,10496,12199,=AVERAGE(M51:T51),
6.4,224.224,222.544,225.904,227.92,222.432,218.848,230.048,226.464,1798.38,17.2041,9.1284,9798,10287,10338,10123,9986,9922,9751,10293,=AVERAGE(M52:T52),
6.5,221.536,229.824,225.456,221.76,227.472,230.944,219.744,216.496,1793.23,16.8582,9.82218,10520,10138,10209,10301,10440,9466,10220,10471,=AVERAGE(M53:T53),
6.6,220.08,217.616,221.312,232.624,225.232,218.96,219.296,230.496,1785.62,16.4858,10.4945,10099,9999,10107,10163,9918,10269,10084,10293,=AVERAGE(M54:T54),
6.7,222.88,222.432,229.936,220.528,226.464,222.096,227.024,211.568,1782.93,16.0869,11.145,10229,10386,9958,10233,10474,9996,10474,9555,=AVERAGE(M55:T55),
6.8,221.536,227.36,212.24,214.032,222.208,227.136,226.912,236.656,1788.08,15.662,11.7731,10095,10425,9662,10662,10287,10332,10098,10335,=AVERAGE(M56:T56),
6.9,235.76,226.24,224.896,231.616,222.432,236.32,221.648,227.696,1826.61,15.2113,12.3783,10012,9780,10311,9664,9839,9489,10146,10178,=AVERAGE(M57:T57),
7,214.592,227.248,230.384,223.664,229.04,220.528,223.664,212.576,1781.7,14.7352,12.9603,9783,9949,9939,9886,9828,9755,9962,10255,=AVERAGE(M58:T58),
7.1,239.344,221.536,225.344,229.152,231.168,216.608,234.416,222.88,1820.45,14.2342,13.5186,9498,9666,10253,10136,10216,10363,9867,10209,=AVERAGE(M59:T59),
7.2,219.744,224.784,223.552,217.392,224.672,229.376,227.808,236.096,1803.42,13.7085,14.0529,9837,10079,10388,9779,10111,10213,9739,9647,=AVERAGE(M60:T60),
7.3,227.92,237.44,223.664,227.584,228.256,224.56,219.968,220.976,1810.37,13.1585,14.5627,10004,9934,10030,10343,9984,10396,10053,10362,=AVERAGE(M61:T61),
7.4,217.952,222.432,228.032,226.128,219.296,234.864,228.256,226.464,1803.42,12.5847,15.0475,9999,9718,10240,9979,10262,9799,9774,9733,=AVERAGE(M62:T62),
7.5,230.048,227.696,228.704,223.216,230.16,222.656,227.696,225.008,1815.18,11.9876,15.5071,10127,9532,9819,10520,9817,10344,10475,9684,=AVERAGE(M63:T63),
7.6,225.344,228.592,216.72,225.792,229.376,221.312,224.896,230.944,1802.98,11.3674,15.9411,9974,10305,10211,10336,10123,10263,10162,10305,=AVERAGE(M64:T64),
7.7,223.216,220.528,230.496,224.336,220.416,232.512,221.2,225.568,1798.27,10.7247,16.3491,10123,10268,9995,10434,10311,10214,10370,10570,=AVERAGE(M65:T65),
