Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,16.1833,10.8819,0,0,0,0,0,=AVERAGE(J2:N2),
1.5,57.232,44.8,28.56,28.56,28.56,187.712,16.1833,10.8819,56996,70691,73937,74551,75217,=AVERAGE(J3:N3),
1.6,272.608,280.896,283.696,284.256,271.712,1393.17,16.1833,10.8819,6563,6894,10623,10737,11166,=AVERAGE(J4:N4),
1.7,294.336,295.68,290.416,293.216,296.128,1469.78,16.1833,10.8819,6388,6396,6419,6386,6365,=AVERAGE(J5:N5),
1.8,289.296,292.208,294.56,291.2,293.888,1461.15,16.1833,10.8819,6466,6448,6404,6451,6427,=AVERAGE(J6:N6),
1.9,294.336,294.896,290.08,289.632,290.64,1459.58,16.1833,10.8819,6410,6387,6467,6444,6484,=AVERAGE(J7:N7),
2,287.84,293.328,296.352,297.248,293.216,1467.98,16.3097,11.7279,6418,6438,6382,6337,6419,=AVERAGE(J8:N8),
2.1,291.648,291.088,295.232,293.216,292.208,1463.39,15.9825,13.4635,6378,6453,6395,6394,6424,=AVERAGE(J9:N9),
2.2,293.328,289.296,290.528,288.96,292.88,1454.99,14.5863,14.9015,6430,6470,6445,6474,6480,=AVERAGE(J10:N10),
2.3,288.96,291.312,291.536,294.112,294.112,1460.03,11.792,15.9099,6440,6467,6428,6386,6451,=AVERAGE(J11:N11),
2.4,263.424,250.208,254.352,249.424,247.856,1265.26,6.59847,16.3159,6407,6456,6467,6521,6547,=AVERAGE(J12:N12),
2.5,0,0,0,0,0,0,6.87199,13.6971,0,0,0,0,0,=AVERAGE(J13:N13),
2.6,176.512,166.432,162.848,156.352,170.8,832.944,16.9443,6.35789,31789,35061,36176,37802,34036,=AVERAGE(J14:N14),
2.7,185.584,173.936,160.384,172.032,181.104,873.04,18.0955,6.87199,18158,19636,21292,19846,18564,=AVERAGE(J15:N15),
2.8,175.504,164.304,167.888,160.496,173.712,841.904,6.77921,18.1253,8680,10158,9650,10575,9184,=AVERAGE(J16:N16),
2.9,187.6,169.456,182.112,163.184,177.296,879.648,6.39803,16.9157,17336,19796,18075,20644,18699,=AVERAGE(J17:N17),
3,242.704,246.288,245.392,244.832,245.728,1224.94,13.7423,6.74595,6456,6506,6551,6569,6565,=AVERAGE(J18:N18),
3.1,0,0,0,0,0,0,16.3136,6.39803,0,0,0,0,0,=AVERAGE(J19:N19),
3.2,283.472,267.904,273.504,263.2,268.912,1356.99,13.8147,15.7739,21574,23299,22589,23868,23055,=AVERAGE(J20:N20),
3.3,288.624,292.096,287.616,292.096,292.432,1452.86,12.0224,16.3173,6475,6442,6527,6455,6436,=AVERAGE(J21:N21),
3.4,290.864,291.984,294.224,293.776,292.768,1463.62,11.8397,16.315,6424,6511,6445,6394,6412,=AVERAGE(J22:N22),
3.5,290.752,289.744,295.456,290.192,293.888,1460.03,11.6551,16.3046,6419,6489,6352,6489,6423,=AVERAGE(J23:N23),
3.6,294.896,296.464,291.648,291.312,293.776,1468.1,11.4685,16.2864,6417,6394,6453,6420,6454,=AVERAGE(J24:N24),
3.7,295.232,296.128,297.024,295.12,294.672,1478.18,11.28,16.2605,6471,6475,6476,6509,6464,=AVERAGE(J25:N25),
3.8,293.888,289.744,289.296,290.416,295.232,1458.58,11.2554,16.2566,6431,6412,6379,6448,6446,=AVERAGE(J26:N26),
3.9,286.272,293.216,295.232,290.752,290.528,1456,11.2554,16.2566,6363,6383,6433,6372,6451,=AVERAGE(J27:N27),
4,298.144,289.184,285.824,289.744,284.032,1446.93,11.2554,16.2566,6383,6444,6358,6387,6356,=AVERAGE(J28:N28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(G7:G28)
