Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),Avg_latency(µs),
5.2,296.128,296.912,298.592,891.632,13.1911,10.491,5569,5560,5525,=AVERAGE(H40:J40),
5.3,297.136,296.128,298.368,891.632,13.7397,10.0585,5539,5525,5563,=AVERAGE(H41:J41),
5.4,296.24,296.8,296.352,889.392,14.2639,9.60632,5544,5569,5527,=AVERAGE(H42:J42),
5.5,298.816,296.688,297.472,892.976,14.7636,9.13424,5519,5538,5536,=AVERAGE(H43:J43),
5.6,298.704,296.128,297.92,892.752,15.2382,8.64172,5529,5547,5547,=AVERAGE(H44:J44),
5.7,296.352,297.136,298.368,891.856,15.6873,8.12833,5579,5521,5520,=AVERAGE(H45:J45),
5.8,297.92,296.352,297.36,891.632,16.1108,7.59372,5515,5576,5574,=AVERAGE(H46:J46),
5.9,295.904,298.032,296.576,890.512,16.5081,7.03746,5529,5512,5549,=AVERAGE(H47:J47),
6,297.136,297.36,296.464,890.96,16.8791,6.45901,5551,5573,5525,=AVERAGE(H48:J48),
6.1,18.032,18.928,18.032,54.992,18.4098,5.80459,6027,5353,6045,=AVERAGE(H49:J49),
6.2,298.144,284.816,291.984,874.944,17.8146,7.67848,16944,18017,17418,=AVERAGE(H50:J50),
6.3,298.592,295.904,296.688,891.184,17.5229,8.41364,5532,5559,5550,=AVERAGE(H51:J51),
6.4,298.144,297.248,296.688,892.08,17.2041,9.12836,5546,5530,5566,=AVERAGE(H52:J52),
6.5,297.248,297.36,297.36,891.968,16.8583,9.82214,5514,5546,5537,=AVERAGE(H53:J53),
6.6,295.904,295.792,296.352,888.048,16.4858,10.4945,5579,5562,5554,=AVERAGE(H54:J54),
6.7,296.688,297.248,297.92,891.856,16.0869,11.145,5505,5537,5530,=AVERAGE(H55:J55),
6.8,298.704,296.576,297.584,892.864,15.662,11.7731,5532,5508,5552,=AVERAGE(H56:J56),
6.9,298.256,295.904,297.584,891.744,15.2113,12.3783,5557,5583,5526,=AVERAGE(H57:J57),
7,298.144,297.808,296.912,892.864,14.7353,12.9603,5533,5510,5552,=AVERAGE(H58:J58),
7.1,296.24,296.912,297.696,890.848,14.2342,13.5187,5505,5590,5530,=AVERAGE(H59:J59),
7.2,296.576,297.92,298.704,893.2,13.7085,14.0529,5537,5515,5563,=AVERAGE(H60:J60),
7.3,298.816,297.136,296.24,892.192,13.1585,14.5627,5576,5546,5536,=AVERAGE(H61:J61),
7.4,296.688,295.792,298.144,890.624,12.5848,15.0475,5494,5578,5575,=AVERAGE(H62:J62),
7.5,296.576,298.368,297.92,892.864,11.9876,15.5071,5589,5505,5496,=AVERAGE(H63:J63),
7.6,296.464,296.688,298.144,891.296,11.3674,15.9411,5511,5539,5534,=AVERAGE(H64:J64),
7.7,298.592,296.24,297.136,891.968,10.7247,16.3491,5556,5578,5572,=AVERAGE(H65:J65),
7.8,297.36,297.472,296.128,890.96,10.06,16.7308,5535,5563,5552,=AVERAGE(H66:J66),
7.9,299.152,296.688,298.256,894.096,9.37366,17.086,5521,5543,5538,=AVERAGE(H67:J67),
8,299.488,298.704,299.376,897.568,8.66625,17.4144,5503,5529,5522,=AVERAGE(H68:J68),
8.1,298.032,299.04,296.912,893.984,7.93823,17.7155,5547,5575,5564,=AVERAGE(H69:J69),
8.2,297.92,296.576,296.576,891.072,7.19003,17.9894,5596,5490,5547,=AVERAGE(H70:J70),
8.3,296.464,296.464,298.48,891.408,6.4222,18.2356,5513,5604,5535,=AVERAGE(H71:J71),
8.4,19.264,17.36,16.8,53.424,7.03269,16.5113,5013,4928,6055,=AVERAGE(H72:J72),
8.5,296.8,285.6,291.088,873.488,7.58918,16.1142,16894,17874,17391,=AVERAGE(H73:J73),
8.6,268.912,260.4,265.776,795.088,7.65641,16.1142,6649,6929,6677,=AVERAGE(H74:J74),
8.7,298.032,296.576,296.688,891.296,8.124,15.691,5512,5616,5602,=AVERAGE(H75:J75),
8.8,296.912,298.816,296.8,892.528,8.63752,15.242,5489,5533,5514,=AVERAGE(H76:J76),
8.9,299.6,296.352,297.136,893.088,9.13019,14.7676,5546,5507,5566,=AVERAGE(H77:J77),
9,296.128,296.688,297.36,890.176,9.60246,14.2682,5593,5560,5548,=AVERAGE(H78:J78),
9.1,298.144,297.024,296.912,892.08,10.0548,13.7442,5508,5543,5529,=AVERAGE(H79:J79),
9.2,296.24,296.912,298.592,891.744,10.4875,13.1958,5560,5524,5515,=AVERAGE(H80:J80),
9.3,296.688,297.472,296.464,890.624,10.9011,12.6236,5545,5583,5568,=AVERAGE(H81:J81),
9.4,296.352,296.352,297.92,890.624,11.2959,12.0279,5529,5488,5554,=AVERAGE(H82:J82),
9.5,296.128,297.696,296.576,890.4,11.6724,11.4093,5512,5550,5536,=AVERAGE(H83:J83),
9.6,297.472,297.36,298.032,892.864,12.0311,10.7681,5577,5611,5523,=AVERAGE(H84:J84),
9.7,297.36,297.472,296.912,891.744,12.3722,10.1048,5563,5519,5584,=AVERAGE(H85:J85),
9.8,296.688,297.808,295.68,890.176,12.6963,9.41996,5548,5503,5567,=AVERAGE(H86:J86),
9.9,295.792,297.808,296.912,890.512,13.0036,8.71391,5532,5568,5556,=AVERAGE(H87:J87),
10,297.92,296.24,298.368,892.528,13.2946,7.9872,5522,5551,5463,=AVERAGE(H88:J88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(E7:E88)
