Time [s],User1_Tput(Mbps),User2_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),Avg_latency(µs),
5.5,298.256,298.032,596.288,14.7636,9.13424,5415,5395,=AVERAGE(G43:H43),
5.6,298.368,298.928,597.296,15.2382,8.64172,5345,5365,=AVERAGE(G44:H44),
5.7,299.264,298.032,597.296,15.6874,8.12837,5397,5413,=AVERAGE(G45:H45),
5.8,299.488,297.92,597.408,16.1108,7.59376,5370,5385,=AVERAGE(G46:H46),
5.9,299.6,298.032,597.632,16.5081,7.03742,5342,5357,=AVERAGE(G47:H47),
6,299.04,298.032,597.072,16.8791,6.45904,5401,5417,=AVERAGE(G48:H48),
6.1,19.488,18.816,38.304,18.4098,5.80459,5241,5235,=AVERAGE(G49:H49),
6.2,298.48,291.984,590.464,17.8146,7.67848,16748,17302,=AVERAGE(G50:H50),
6.3,298.368,298.592,596.96,17.5229,8.41366,5417,5397,=AVERAGE(G51:H51),
6.4,298.368,299.6,597.968,17.2041,9.12838,5338,5366,=AVERAGE(G52:H52),
6.5,298.256,299.264,597.52,16.8583,9.82213,5400,5379,=AVERAGE(G53:H53),
6.6,299.376,298.592,597.968,16.4858,10.4945,5373,5394,=AVERAGE(G54:H54),
6.7,299.264,298.032,597.296,16.0869,11.1449,5392,5363,=AVERAGE(G55:H55),
6.8,300.048,298.256,598.304,15.662,11.773,5366,5384,=AVERAGE(G56:H56),
6.9,297.808,299.376,597.184,15.2113,12.3783,5385,5359,=AVERAGE(G57:H57),
7,298.704,298.368,597.072,14.7353,12.9603,5361,5382,=AVERAGE(G58:H58),
7.1,297.92,299.264,597.184,14.2342,13.5187,5388,5358,=AVERAGE(G59:H59),
7.2,298.592,298.704,597.296,13.7085,14.0529,5365,5386,=AVERAGE(G60:H60),
7.3,298.032,299.712,597.744,13.1585,14.5627,5396,5420,=AVERAGE(G61:H61),
7.4,299.936,298.48,598.416,12.5848,15.0475,5378,5338,=AVERAGE(G62:H62),
7.5,299.6,298.032,597.632,11.9875,15.5071,5355,5371,=AVERAGE(G63:H63),
7.6,298.256,299.264,597.52,11.3674,15.9411,5390,5411,=AVERAGE(G64:H64),
7.7,299.376,298.592,597.968,10.7248,16.3491,5372,5389,=AVERAGE(G65:H65),
7.8,298.368,298.368,596.736,10.06,16.7308,5350,5369,=AVERAGE(G66:H66),
7.9,298.368,299.04,597.408,9.37368,17.086,5392,5350,=AVERAGE(G67:H67),
8,299.376,299.04,598.416,8.66629,17.4143,5376,5393,=AVERAGE(G68:H68),
8.1,299.376,299.152,598.528,7.93823,17.7155,5358,5375,=AVERAGE(G69:H69),
8.2,298.368,299.488,597.856,7.19,17.9894,5403,5358,=AVERAGE(G70:H70),
8.3,298.368,298.816,597.184,6.4222,18.2356,5387,5405,=AVERAGE(G71:H71),
8.4,18.592,17.36,35.952,7.03269,16.5113,4845,5925,=AVERAGE(G72:H72),
8.5,296.24,290.752,586.992,7.58918,16.1142,16810,17288,=AVERAGE(G73:H73),
8.6,300.832,299.152,599.984,7.60018,16.1142,5392,5410,=AVERAGE(G74:H74),
8.7,298.368,298.368,596.736,8.124,15.691,5366,5388,=AVERAGE(G75:H75),
8.8,298.256,298.592,596.848,8.6375,15.242,5416,5369,=AVERAGE(G76:H76),
8.9,299.6,297.92,597.52,9.13019,14.7676,5330,5419,=AVERAGE(G77:H77),
9,299.04,298.256,597.296,9.60246,14.2682,5381,5329,=AVERAGE(G78:H78),
9.1,299.264,298.368,597.632,10.0548,13.7442,5363,5382,=AVERAGE(G79:H79),
9.2,298.592,298.256,596.848,10.4875,13.1958,5418,5438,=AVERAGE(G80:H80),
9.3,298.032,298.48,596.512,10.9011,12.6236,5401,5348,=AVERAGE(G81:H81),
9.4,298.368,299.152,597.52,11.2959,12.028,5385,5407,=AVERAGE(G82:H82),
9.5,298.592,298.368,596.96,11.6724,11.4093,5370,5390,=AVERAGE(G83:H83),
9.6,298.368,298.368,596.736,12.0311,10.7681,5353,5374,=AVERAGE(G84:H84),
9.7,299.264,298.48,597.744,12.3722,10.1049,5339,5358,=AVERAGE(G85:H85),
9.8,298.368,297.92,596.288,12.6963,9.41991,5402,5421,=AVERAGE(G86:H86),
9.9,299.264,298.256,597.52,13.0036,8.71391,5389,5326,=AVERAGE(G87:H87),
10,298.368,299.6,597.968,13.2946,7.98716,5374,5395,=AVERAGE(G88:H88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(D7:D88)
