Time [s],User1_Tput(Mbps),User2_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),Avg_latency(µs),
1.4,0,0,0,14.394,15.0139,0,0,=AVERAGE(G2:H2),
1.5,57.232,47.824,105.056,14.394,15.0139,57038,67086,=AVERAGE(G3:H3),
1.6,285.04,287.056,572.096,14.394,15.0139,5623,5835,=AVERAGE(G4:H4),
1.7,299.04,298.144,597.184,14.394,15.0139,5372,5383,=AVERAGE(G5:H5),
1.8,298.928,298.592,597.52,14.394,15.0139,5370,5379,=AVERAGE(G6:H6),
1.9,298.592,299.488,598.08,14.394,15.0139,5377,5371,=AVERAGE(G7:H7),
2,299.936,297.92,597.856,14.2957,15.0676,5365,5382,=AVERAGE(G8:H8),
2.1,298.592,298.592,597.184,14.0656,15.1842,5377,5381,=AVERAGE(G9:H9),
2.2,299.488,298.48,597.968,13.8206,15.2962,5372,5384,=AVERAGE(G10:H10),
2.3,298.368,298.144,596.512,13.5605,15.4034,5386,5382,=AVERAGE(G11:H11),
2.4,298.48,298.704,597.184,13.2848,15.5056,5381,5384,=AVERAGE(G12:H12),
2.5,298.816,298.592,597.408,12.9932,15.6027,5376,5379,=AVERAGE(G13:H13),
2.6,299.6,298.144,597.744,12.6853,15.6945,5373,5376,=AVERAGE(G14:H14),
2.7,297.92,298.368,596.288,12.3607,15.7808,5382,5387,=AVERAGE(G15:H15),
2.8,298.704,298.144,596.848,12.019,15.8615,5381,5379,=AVERAGE(G16:H16),
2.9,298.592,300.16,598.752,11.6597,15.9363,5368,5367,=AVERAGE(G17:H17),
3,298.48,299.376,597.856,11.2826,16.0051,5379,5371,=AVERAGE(G18:H18),
3.1,297.92,298.816,596.736,10.887,16.0676,5381,5385,=AVERAGE(G19:H19),
3.2,299.488,298.368,597.856,10.4728,16.1237,5388,5368,=AVERAGE(G20:H20),
3.3,298.368,298.368,596.736,10.0394,16.1731,5368,5383,=AVERAGE(G21:H21),
3.4,299.488,298.368,597.856,9.58647,16.2156,5381,5394,=AVERAGE(G22:H22),
3.5,299.264,298.256,597.52,9.1135,16.2511,5362,5376,=AVERAGE(G23:H23),
3.6,298.816,298.816,597.632,8.62009,16.2793,5392,5386,=AVERAGE(G24:H24),
3.7,299.488,298.592,598.08,8.10584,16.2999,5369,5382,=AVERAGE(G25:H25),
3.8,300.272,299.712,599.984,7.57031,16.3127,5373,5363,=AVERAGE(G26:H26),
3.9,298.368,298.816,597.184,7.01306,16.3175,5378,5392,=AVERAGE(G27:H27),
4,298.256,299.152,597.408,6.43368,16.3141,5392,5356,=AVERAGE(G28:H28),
4.1,298.816,299.04,597.856,5.83169,16.3021,5361,5398,=AVERAGE(G29:H29),
4.2,18.368,18.256,36.624,7.23397,13.572,5337,5346,=AVERAGE(G30:H30),
4.3,298.256,292.544,590.8,7.24946,13.572,16804,17282,=AVERAGE(G31:H31),
4.4,298.032,298.256,596.288,7.98101,13.297,5376,5371,=AVERAGE(G32:H32),
4.5,298.48,298.928,597.408,8.70789,13.0061,5379,5402,=AVERAGE(G33:H33),
4.6,298.256,299.264,597.52,9.41411,12.6989,5387,5351,=AVERAGE(G34:H34),
4.7,298.704,298.256,596.96,10.0992,12.375,5372,5390,=AVERAGE(G35:H35),
4.8,298.816,298.592,597.408,10.7627,12.034,5390,5377,=AVERAGE(G36:H36),
4.9,298.256,298.368,596.624,11.404,11.6755,5380,5399,=AVERAGE(G37:H37),
5,298.592,298.48,597.072,12.0229,11.2991,5375,5359,=AVERAGE(G38:H38),
5.1,299.6,298.48,598.08,12.6187,10.9044,5339,5389,=AVERAGE(G39:H39),
5.2,298.256,297.92,596.176,13.1911,10.491,5407,5388,=AVERAGE(G40:H40),
5.3,298.592,299.04,597.632,13.7397,10.0585,5376,5357,=AVERAGE(G41:H41),
5.4,299.6,297.92,597.52,14.2639,9.60631,5346,5397,=AVERAGE(G42:H42),
5.5,298.144,298.704,596.848,14.7636,9.1342,5389,5368,=AVERAGE(G43:H43),
5.6,297.696,299.488,597.184,15.2382,8.64168,5401,5380,=AVERAGE(G44:H44),
5.7,299.488,298.48,597.968,15.6873,8.12835,5378,5391,=AVERAGE(G45:H45),
5.8,298.816,298.256,597.072,16.1108,7.59376,5351,5365,=AVERAGE(G46:H46),
5.9,298.368,298.48,596.848,16.5081,7.03742,5367,5382,=AVERAGE(G47:H47),
6,171.92,177.52,349.44,16.8791,6.45904,13940,13250,=AVERAGE(G48:H48),
6.1,19.152,18.928,38.08,18.4098,5.80703,5297,5989,=AVERAGE(G49:H49),
6.2,266.448,261.632,528.08,17.8146,7.67851,19624,20120,=AVERAGE(G50:H50),
6.3,298.816,298.256,597.072,17.5229,8.41364,5383,5396,=AVERAGE(G51:H51),
6.4,299.488,297.92,597.408,17.2041,9.12839,5393,5404,=AVERAGE(G52:H52),
6.5,298.48,299.152,597.632,16.8583,9.82217,5354,5371,=AVERAGE(G53:H53),
6.6,299.712,297.92,597.632,16.4858,10.4945,5370,5381,=AVERAGE(G54:H54),
6.7,298.368,298.592,596.96,16.0869,11.1449,5383,5398,=AVERAGE(G55:H55),
6.8,298.592,298.368,596.96,15.662,11.773,5402,5366,=AVERAGE(G56:H56),
6.9,299.04,297.92,596.96,15.2113,12.3783,5373,5384,=AVERAGE(G57:H57),
7,299.264,298.704,597.968,14.7353,12.9603,5344,5356,=AVERAGE(G58:H58),
7.1,299.936,298.032,597.968,14.2342,13.5186,5369,5378,=AVERAGE(G59:H59),
7.2,299.936,298.48,598.416,13.7085,14.0529,5396,5406,=AVERAGE(G60:H60),
7.3,297.696,298.816,596.512,13.1585,14.5626,5364,5381,=AVERAGE(G61:H61),
7.4,298.368,298.032,596.4,12.5848,15.0475,5397,5410,=AVERAGE(G62:H62),
7.5,298.704,298.368,597.072,11.9876,15.5071,5373,5329,=AVERAGE(G63:H63),
7.6,298.368,298.704,597.072,11.3674,15.9411,5407,5421,=AVERAGE(G64:H64),
7.7,297.92,299.488,597.408,10.7248,16.3491,5384,5341,=AVERAGE(G65:H65),
7.8,299.152,298.928,598.08,10.06,16.7309,5365,5377,=AVERAGE(G66:H66),
7.9,297.92,298.144,596.064,9.37366,17.086,5402,5415,=AVERAGE(G67:H67),
8,299.6,299.488,599.088,8.66629,17.4143,5323,5335,=AVERAGE(G68:H68),
8.1,299.376,299.376,598.752,7.93823,17.7155,5364,5376,=AVERAGE(G69:H69),
8.2,299.6,298.144,597.744,7.19003,17.9894,5409,5418,=AVERAGE(G70:H70),
8.3,299.488,298.816,598.304,6.42215,18.2356,5391,5402,=AVERAGE(G71:H71),
8.4,19.264,19.6,38.864,7.03269,16.5113,4952,4982,=AVERAGE(G72:H72),
8.5,297.024,291.312,588.336,7.58918,16.1142,16724,17202,=AVERAGE(G73:H73),
8.6,300.72,298.704,599.424,7.60023,16.1142,5390,5402,=AVERAGE(G74:H74),
8.7,298.032,298.592,596.624,8.12397,15.691,5362,5379,=AVERAGE(G75:H75),
8.8,298.928,298.144,597.072,8.6375,15.242,5412,5356,=AVERAGE(G76:H76),
8.9,298.704,298.592,597.296,9.13019,14.7677,5391,5406,=AVERAGE(G77:H77),
9,297.808,298.816,596.624,9.60246,14.2682,5369,5387,=AVERAGE(G78:H78),
9.1,298.928,298.48,597.408,10.0548,13.7442,5352,5366,=AVERAGE(G79:H79),
9.2,299.712,298.592,598.304,10.4875,13.1958,5407,5346,=AVERAGE(G80:H80),
9.3,298.592,299.264,597.856,10.9011,12.6236,5387,5402,=AVERAGE(G81:H81),
9.4,299.152,298.48,597.632,11.2959,12.028,5370,5383,=AVERAGE(G82:H82),
9.5,298.256,299.152,597.408,11.6725,11.4093,5350,5366,=AVERAGE(G83:H83),
9.6,298.368,298.368,596.736,12.0311,10.7681,5410,5346,=AVERAGE(G84:H84),
9.7,299.824,298.368,598.192,12.3722,10.1048,5319,5407,=AVERAGE(G85:H85),
9.8,298.256,298.592,596.848,12.6963,9.41996,5377,5392,=AVERAGE(G86:H86),
9.9,298.48,298.368,596.848,13.0036,8.71389,5442,5375,=AVERAGE(G87:H87),
10,299.712,297.584,597.296,13.2946,7.9872,5349,5357,=AVERAGE(G88:H88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(D7:D88)
