Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,=AVERAGE(J2:N2),
1.5,57.232,46.928,28.56,28.56,28.56,189.84,14.394,15.0139,56927,68106,73826,74370,74944,=AVERAGE(J3:N3),
1.6,271.936,275.744,290.64,283.584,275.408,1397.31,14.394,15.0139,6606,6830,10483,10776,11098,=AVERAGE(J4:N4),
1.7,291.648,294.224,288.512,289.856,291.088,1455.33,14.394,15.0139,6468,6401,6489,6459,6407,=AVERAGE(J5:N5),
1.8,289.296,290.976,295.568,291.424,294.448,1461.71,14.394,15.0139,6465,6450,6350,6451,6415,=AVERAGE(J6:N6),
1.9,290.64,295.904,289.52,291.424,291.424,1458.91,14.394,15.0139,6447,6413,6471,6481,6444,=AVERAGE(J7:N7),
2,292.656,292.656,292.88,291.424,290.08,1459.7,14.2957,15.0676,6429,6394,6423,6417,6467,=AVERAGE(J8:N8),
2.1,289.744,291.536,291.2,293.216,295.68,1461.38,14.0655,15.1842,6445,6481,6489,6382,6396,=AVERAGE(J9:N9),
2.2,291.088,290.64,293.776,291.648,290.976,1458.13,13.8206,15.2962,6513,6471,6390,6364,6409,=AVERAGE(J10:N10),
2.3,289.184,293.888,291.984,298.032,293.552,1466.64,13.5605,15.4034,6418,6330,6411,6406,6446,=AVERAGE(J11:N11),
2.4,292.992,290.64,292.768,290.752,289.632,1456.78,13.2848,15.5056,6389,6450,6429,6411,6456,=AVERAGE(J12:N12),
2.5,291.872,291.648,294,291.2,290.752,1459.47,12.9932,15.6027,6409,6408,6386,6397,6417,=AVERAGE(J13:N13),
2.6,289.968,288.96,291.088,293.888,294.896,1458.8,12.6853,15.6945,6477,6508,6454,6420,6419,=AVERAGE(J14:N14),
2.7,291.088,291.76,288.624,292.992,291.648,1456.11,12.3607,15.7808,6479,6472,6469,6401,6443,=AVERAGE(J15:N15),
2.8,292.208,289.408,290.752,295.904,293.104,1461.38,12.019,15.8615,6442,6464,6458,6374,6427,=AVERAGE(J16:N16),
2.9,291.984,291.872,291.872,293.104,292.432,1461.26,11.6597,15.9363,6370,6446,6373,6317,6452,=AVERAGE(J17:N17),
3,292.88,291.872,292.208,290.08,290.192,1457.23,11.2825,16.0051,6478,6441,6401,6495,6479,=AVERAGE(J18:N18),
3.1,289.296,292.208,288.96,294.336,292.208,1457.01,10.887,16.0676,6494,6475,6499,6431,6450,=AVERAGE(J19:N19),
3.2,295.792,290.192,292.096,288.512,295.904,1462.5,10.4728,16.1237,6330,6459,6394,6467,6335,=AVERAGE(J20:N20),
3.3,294.112,292.208,289.856,290.528,291.2,1457.9,10.0394,16.1731,6346,6428,6452,6454,6446,=AVERAGE(J21:N21),
3.4,295.456,293.776,289.744,295.12,291.424,1465.52,9.58644,16.2156,6405,6420,6424,6340,6433,=AVERAGE(J22:N22),
3.5,295.344,289.856,294.448,292.32,292.432,1464.4,9.1135,16.2511,6422,6451,6431,6402,6432,=AVERAGE(J23:N23),
3.6,293.216,292.656,292.992,290.976,294.224,1464.06,8.62007,16.2793,6406,6446,6457,6448,6440,=AVERAGE(J24:N24),
3.7,295.456,296.128,295.904,296.352,295.456,1479.3,8.1058,16.2999,6426,6470,6522,6387,6456,=AVERAGE(J25:N25),
3.8,292.208,291.76,289.184,294.336,291.648,1459.14,7.57027,16.3127,6400,6398,6452,6402,6357,=AVERAGE(J26:N26),
3.9,293.552,289.408,287.952,292.992,292.208,1456.11,7.01306,16.3175,6456,6471,6458,6404,6404,=AVERAGE(J27:N27),
4,281.008,288.736,292.208,290.528,291.872,1444.35,6.43363,16.3141,6404,6436,6429,6435,6462,=AVERAGE(J28:N28),
4.1,290.64,297.92,287.392,290.528,284.592,1451.07,5.8317,16.3021,6358,6364,6332,6375,6337,=AVERAGE(J29:N29),
4.2,0.896,1.232,10.528,0,12.88,25.536,7.23397,13.572,6813,6832,8288,0,9218,=AVERAGE(J30:N30),
4.3,296.24,283.36,278.432,292.32,272.832,1423.18,7.2492,13.572,18923,19614,19998,19015,20423,=AVERAGE(J31:N31),
4.4,289.408,288.4,286.048,284.48,290.192,1438.53,7.99663,13.297,6528,6551,6564,6588,6507,=AVERAGE(J32:N32),
4.5,294.56,292.432,288.064,284.816,290.752,1450.62,8.70793,13.0061,6633,6683,6723,6719,6713,=AVERAGE(J33:N33),
4.6,289.744,292.768,295.568,293.328,286.272,1457.68,9.41415,12.6989,6672,6644,6640,6729,6755,=AVERAGE(J34:N34),
4.7,285.488,288.512,288.624,284.592,290.976,1438.19,10.0992,12.375,6723,6720,6708,6711,6667,=AVERAGE(J35:N35),
4.8,293.216,287.616,287.84,290.416,289.632,1448.72,10.7627,12.034,6642,6654,6738,6721,6724,=AVERAGE(J36:N36),
4.9,259.392,267.792,268.016,261.408,257.04,1313.65,11.4041,11.6755,7503,7262,7353,7484,7634,=AVERAGE(J37:N37),
5,289.52,294.112,291.536,289.296,286.16,1450.62,12.0229,11.2991,6698,6687,6704,6684,6716,=AVERAGE(J38:N38),
5.1,291.312,286.944,288.848,291.424,296.352,1454.88,12.6187,10.9045,6638,6715,6740,6728,6636,=AVERAGE(J39:N39),
5.2,292.656,293.104,294.896,288.624,289.408,1458.69,13.1911,10.491,6682,6663,6617,6661,6660,=AVERAGE(J40:N40),
5.3,288.064,292.768,287.952,289.184,291.984,1449.95,13.7397,10.0584,6686,6634,6721,6746,6635,=AVERAGE(J41:N41),
5.4,271.152,280.672,278.992,267.792,273.84,1372.45,14.264,9.60634,7042,6979,7039,7227,7213,=AVERAGE(J42:N42),
5.5,290.304,292.544,285.264,290.304,288.848,1447.26,14.7636,9.13424,6691,6705,6757,6717,6742,=AVERAGE(J43:N43),
5.6,292.768,292.656,288.736,293.328,290.864,1458.35,15.2382,8.64172,6673,6643,6702,6660,6603,=AVERAGE(J44:N44),
5.7,293.552,292.32,290.528,289.52,289.856,1455.78,15.6874,8.12833,6652,6619,6723,6712,6738,=AVERAGE(J45:N45),
5.8,287.616,290.64,292.992,290.192,296.912,1458.35,16.1108,7.59372,6706,6676,6665,6693,6604,=AVERAGE(J46:N46),
5.9,290.304,294.336,291.088,293.328,287.056,1456.11,16.5081,7.03743,6648,6619,6640,6635,6647,=AVERAGE(J47:N47),
6,287.952,293.44,290.976,290.416,289.632,1452.42,16.8791,6.45901,6714,6683,6706,6652,6762,=AVERAGE(J48:N48),
6.1,17.136,21.056,19.488,22.176,19.264,99.12,18.4098,5.8089,6313,6457,6435,6505,6442,=AVERAGE(J49:N49),
6.2,252.448,233.296,254.128,238.784,243.712,1222.37,17.8145,7.67848,21719,24059,21793,23422,22785,=AVERAGE(J50:N50),
6.3,293.552,293.216,291.648,291.536,287.392,1457.34,17.5229,8.41368,6615,6640,6691,6648,6703,=AVERAGE(J51:N51),
6.4,295.008,291.424,286.496,293.328,296.128,1462.38,17.2041,9.12838,6586,6650,6648,6667,6601,=AVERAGE(J52:N52),
6.5,292.432,289.744,290.64,289.632,290.752,1453.2,16.8583,9.82217,6691,6664,6676,6676,6649,=AVERAGE(J53:N53),
6.6,295.904,293.888,289.744,286.272,294,1459.81,16.4858,10.4945,6624,6597,6695,6690,6675,=AVERAGE(J54:N54),
6.7,290.304,290.64,289.632,294.112,285.712,1450.4,16.0869,11.145,6683,6709,6769,6681,6729,=AVERAGE(J55:N55),
6.8,289.744,292.656,290.864,293.552,291.76,1458.58,15.662,11.773,6709,6689,6648,6604,6717,=AVERAGE(J56:N56),
