Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),User8_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),User8_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,0,16.1833,10.8819,0,0,0,0,0,0,0,0,=AVERAGE(M2:T2),
1.5,57.232,39.76,28.56,28.56,28.56,28.56,28.56,28.56,268.352,16.1833,10.8819,56989,76039,73878,74407,74912,75542,76132,76660,=AVERAGE(M3:T3),
1.6,209.216,230.496,234.976,227.92,228.48,225.456,209.104,203.504,1769.15,16.1833,10.8819,9470,10012,13804,14446,14679,15048,15380,16267,=AVERAGE(M4:T4),
1.7,230.272,226.016,223.888,224.336,229.04,215.152,228.928,230.72,1808.35,16.1833,10.8819,10149,10055,10143,10149,9623,9993,9783,9893,=AVERAGE(M5:T5),
1.8,224.784,217.504,225.68,236.88,215.04,224.672,232.288,223.888,1800.74,16.1833,10.8819,10140,9992,9980,10143,10123,10378,10290,10164,=AVERAGE(M6:T6),
1.9,227.584,219.632,223.776,217.28,226.128,231.952,218.288,227.92,1792.56,16.1833,10.8819,9811,10476,10099,10110,10249,10431,10220,9924,=AVERAGE(M7:T7),
2,229.152,226.464,226.352,222.544,230.384,229.04,228.144,223.664,1815.74,16.3097,11.7278,9871,9595,10334,10101,9531,9481,10109,10229,=AVERAGE(M8:T8),
2.1,223.552,235.872,226.016,232.512,230.16,221.872,223.888,219.296,1813.17,15.9825,13.4636,9687,10091,9838,9908,10240,10168,9769,9980,=AVERAGE(M9:T9),
2.2,227.136,218.736,225.792,217.28,219.744,229.712,223.328,226.464,1788.19,14.5861,14.9015,10171,10454,9732,10210,10017,9946,9898,10337,=AVERAGE(M10:T10),
2.3,226.352,223.888,218.288,221.424,230.048,222.096,225.12,226.016,1793.23,11.7919,15.9099,9658,10092,10239,10258,10004,10044,10376,9863,=AVERAGE(M11:T11),
2.4,191.632,197.68,199.92,203.616,203.616,198.912,201.488,200.928,1597.79,6.59816,16.3159,10099,9882,9360,9920,9928,10284,10090,9993,=AVERAGE(M12:T12),
2.5,0,0,0,0,0,0,0,0,0,6.87199,13.6971,0,0,0,0,0,0,0,0,=AVERAGE(M13:T13),
2.6,136.528,145.376,146.048,131.712,115.136,120.288,117.488,118.608,1031.18,16.9441,6.35788,43054,41536,42440,46291,52565,50253,51233,51788,=AVERAGE(M14:T14),
2.7,157.696,144.704,124.992,133.056,117.712,146.496,143.472,129.808,1097.94,18.0955,6.87199,22868,25042,28277,26437,29613,23642,25001,27315,=AVERAGE(M15:T15),
2.8,141.792,144.704,160.72,146.72,146.272,156.8,147.392,142.352,1186.75,6.77749,18.1259,11350,11553,11062,13103,12557,12032,13718,13722,=AVERAGE(M16:T16),
2.9,0,0,0,0,0,0,0,0,0,6.39803,16.9157,0,0,0,0,0,0,0,0,=AVERAGE(M17:T17),
3,157.36,145.6,137.088,152.768,163.296,164.864,138.88,149.632,1209.49,13.7425,6.74639,41161,44641,47959,42102,40103,40774,46774,44589,=AVERAGE(M18:T18),
3.1,0,0,0,0,0,0,0,0,0,16.3136,6.39803,0,0,0,0,0,0,0,0,=AVERAGE(M19:T19),
3.2,234.192,228.032,208.768,228.928,218.064,193.984,213.248,197.12,1722.34,13.8147,15.774,28063,28891,31099,29183,30282,33500,30736,32820,=AVERAGE(M20:T20),
3.3,227.584,215.264,231.392,220.528,227.584,229.6,223.776,234.752,1810.48,12.0224,16.3173,10291,10534,9815,10166,9606,9742,9700,9592,=AVERAGE(M21:T21),
3.4,228.592,224.224,224,224.56,221.984,223.216,228.144,221.536,1796.26,11.8397,16.315,9730,10278,10087,10189,9850,10276,9765,10272,=AVERAGE(M22:T22),
3.5,227.36,236.656,216.496,230.272,227.248,227.248,220.08,221.984,1807.34,11.6551,16.3046,9548,9535,9455,10012,9525,10481,10522,9400,=AVERAGE(M23:T23),
3.6,220.752,220.976,233.184,215.824,225.68,232.736,221.088,228.704,1798.94,11.4685,16.2864,10028,10231,9989,9740,10236,9640,10005,10070,=AVERAGE(M24:T24),
3.7,224.784,220.752,228.928,228.704,227.584,216.272,231.616,214.704,1793.34,11.28,16.2605,9845,9574,9791,10249,9746,9540,9769,10332,=AVERAGE(M25:T25),
3.8,231.28,224.336,212.576,233.632,220.864,226.128,218.176,235.76,1802.75,11.2554,16.2566,9498,9510,9294,9642,9838,9578,9624,10374,=AVERAGE(M26:T26),
3.9,231.28,232.176,226.576,225.792,224.896,220.976,216.048,225.008,1802.75,11.2554,16.2566,10008,10014,9977,10297,9948,10127,9687,10417,=AVERAGE(M27:T27),
4,229.152,228.592,230.048,213.472,222.88,231.616,234.528,211.344,1801.63,11.2554,16.2566,9998,9914,10211,9825,9892,9853,10105,9896,=AVERAGE(M28:T28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(J7:J28)
