Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,16.1833,10.8819,0,0,0,0,0,0,0,=AVERAGE(L2:R2),
1.5,57.232,38.192,38.192,28.56,28.56,28.56,28.56,247.856,16.1833,10.8819,57010,76885,77470,76104,75024,74068,75575,=AVERAGE(L3:R3),
1.6,239.68,246.736,246.288,230.16,242.704,247.744,236.32,1689.63,16.1833,10.8819,8383,9751,9750,14201,13142,13000,13822,=AVERAGE(L4:R4),
1.7,245.168,249.2,258.608,247.968,246.4,254.576,242.704,1744.62,16.1833,10.8819,8819,8695,8471,8496,8651,8731,8652,=AVERAGE(L5:R5),
1.8,248.864,248.192,249.76,252.336,251.552,251.44,250.32,1752.46,16.1833,10.8819,8839,8643,8440,8708,8700,8943,8811,=AVERAGE(L6:R6),
1.9,255.92,245.504,245.056,249.424,253.904,242.368,254.016,1746.19,16.1833,10.8819,8646,9037,8828,8466,8559,8617,8488,=AVERAGE(L7:R7),
2,250.096,248.528,245.728,249.648,251.328,250.32,255.808,1751.46,16.3097,11.7279,8812,8486,8904,8810,8871,8737,8803,=AVERAGE(L8:R8),
2.1,249.424,248.64,253.904,251.328,241.92,252.112,247.744,1745.07,15.9825,13.4635,8757,8832,8480,8525,8991,8635,8479,=AVERAGE(L9:R9),
2.2,248.528,252.336,244.832,246.736,253.344,249.2,252.336,1747.31,14.5862,14.9015,8715,8404,8947,8697,8720,8880,8677,=AVERAGE(L10:R10),
2.3,249.088,244.272,251.216,247.296,247.072,253.12,250.208,1742.27,11.792,15.9099,8709,8781,8638,8713,8779,8579,8666,=AVERAGE(L11:R11),
2.4,227.248,236.208,231.728,237.44,231.28,223.44,239.568,1626.91,6.59822,16.3159,8424,9042,8831,8883,8906,8761,8708,=AVERAGE(L12:R12),
2.5,0,0,0,0,0,0,0,0,6.87199,13.6971,0,0,0,0,0,0,0,=AVERAGE(L13:R13),
2.6,161.952,131.152,125.216,133.28,138.992,153.104,110.992,954.688,16.9444,6.35789,35411,42533,44862,42813,40619,37313,49847,=AVERAGE(L14:R14),
2.7,162.064,152.768,140,136.192,147.728,135.296,154.672,1028.72,18.0955,6.87199,20501,24331,26776,27226,24713,27227,23854,=AVERAGE(L15:R15),
2.8,190.848,200.592,186.256,187.824,193.536,192.64,204.736,1356.43,6.77816,18.1258,8504,8699,8507,8863,8903,8689,9114,=AVERAGE(L16:R16),
2.9,166.096,144.816,161.28,153.44,149.968,142.128,128.688,1046.42,6.39803,16.9157,20862,23942,21083,22465,22942,24134,25921,=AVERAGE(L17:R17),
3,204.064,206.752,217.616,221.872,216.048,223.888,213.024,1503.26,13.7424,6.74608,9036,8835,9087,8922,8889,8622,8666,=AVERAGE(L18:R18),
3.1,0,0,0,0,0,0,0,0,16.3136,6.39803,0,0,0,0,0,0,0,=AVERAGE(L19:R19),
3.2,250.768,235.648,223.776,213.92,230.272,219.968,242.032,1616.38,13.8149,15.7739,25681,27385,28556,29954,27895,29359,26591,=AVERAGE(L20:R20),
3.3,249.424,251.328,251.552,249.424,251.776,248.864,246.288,1748.66,12.0224,16.3173,8653,8881,8675,8941,8891,8712,8924,=AVERAGE(L21:R21),
3.4,249.648,250.992,253.232,245.616,244.72,250.544,253.008,1747.76,11.8397,16.315,8649,8545,8461,8697,8922,8675,8569,=AVERAGE(L22:R22),
3.5,250.544,252.112,247.408,255.248,256.368,251.328,254.352,1767.36,11.6551,16.3046,8705,8705,8629,8729,8525,8772,8596,=AVERAGE(L23:R23),
3.6,249.312,250.096,246.4,250.768,252.448,255.92,246.848,1751.79,11.4685,16.2864,8710,8628,8749,8803,8776,8895,8741,=AVERAGE(L24:R24),
3.7,245.168,243.712,257.936,247.072,245.728,241.024,244.384,1725.02,11.28,16.2605,8747,8612,8793,9014,8555,9010,8238,=AVERAGE(L25:R25),
3.8,247.072,258.944,237.216,246.848,246.848,240.688,256.368,1733.98,11.2554,16.2566,8790,8857,8177,8710,8672,8691,8672,=AVERAGE(L26:R26),
3.9,245.056,240.912,263.648,238.56,244.608,241.136,254.24,1728.16,11.2554,16.2566,8735,8762,8434,8486,8327,8623,8473,=AVERAGE(L27:R27),
4,248.304,253.12,234.864,264.208,244.832,249.648,253.344,1748.32,11.2554,16.2566,8395,8544,8334,8674,8483,8913,8577,=AVERAGE(L28:R28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(I7:I28)
