Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,=AVERAGE(J2:N2),
1.5,51.296,51.632,28.56,28.56,28.56,188.608,14.394,15.0139,63341,62820,73952,74495,75167,=AVERAGE(J3:N3),
1.6,272.384,275.744,287.84,286.72,274.512,1397.2,14.394,15.0139,6686,6671,10520,10582,11120,=AVERAGE(J4:N4),
1.7,293.216,295.232,289.968,287.504,294.336,1460.26,14.394,15.0139,6382,6300,6432,6486,6343,=AVERAGE(J5:N5),
1.8,296.016,291.76,290.864,291.984,293.44,1464.06,14.394,15.0139,6334,6441,6444,6407,6385,=AVERAGE(J6:N6),
1.9,288.736,292.544,296.24,289.968,292.768,1460.26,14.394,15.0139,6461,6393,6343,6454,6385,=AVERAGE(J7:N7),
2,292.992,288.736,289.632,298.032,291.76,1461.15,14.2957,15.0676,6349,6409,6516,6323,6483,=AVERAGE(J8:N8),
2.1,291.76,289.408,291.536,293.888,295.12,1461.71,14.0655,15.1842,6475,6487,6451,6369,6461,=AVERAGE(J9:N9),
2.2,289.856,291.984,296.24,289.408,289.184,1456.67,13.8206,15.2962,6460,6421,6417,6476,6370,=AVERAGE(J10:N10),
2.3,294.672,291.536,291.2,295.792,291.76,1464.96,13.5605,15.4034,6356,6416,6399,6404,6399,=AVERAGE(J11:N11),
2.4,291.424,291.984,293.44,289.296,295.568,1461.71,13.2848,15.5056,6461,6403,6422,6453,6357,=AVERAGE(J12:N12),
2.5,297.808,286.72,289.632,293.44,291.424,1459.02,12.9932,15.6027,6362,6451,6438,6370,6440,=AVERAGE(J13:N13),
2.6,291.2,292.768,288.848,293.776,295.568,1462.16,12.6853,15.6945,6412,6396,6420,6423,6395,=AVERAGE(J14:N14),
2.7,289.968,293.776,291.536,290.976,292.768,1459.02,12.3607,15.7808,6447,6406,6445,6391,6386,=AVERAGE(J15:N15),
2.8,290.08,291.312,289.856,292.768,293.776,1457.79,12.019,15.8615,6422,6441,6455,6416,6427,=AVERAGE(J16:N16),
2.9,291.76,294.112,289.744,294.112,288.4,1458.13,11.6597,15.9363,6457,6423,6438,6382,6443,=AVERAGE(J17:N17),
3,290.192,291.2,293.328,294.336,287.056,1456.11,11.2825,16.0051,6425,6412,6424,6410,6479,=AVERAGE(J18:N18),
3.1,294.672,294,287.168,295.008,293.44,1464.29,10.887,16.0676,6358,6386,6420,6422,6384,=AVERAGE(J19:N19),
3.2,291.872,293.44,292.88,289.52,291.984,1459.7,10.4728,16.1237,6498,6365,6465,6510,6489,=AVERAGE(J20:N20),
3.3,290.08,291.76,289.072,295.456,291.536,1457.9,10.0394,16.1731,6449,6444,6473,6420,6507,=AVERAGE(J21:N21),
3.4,293.888,291.424,293.664,291.76,292.992,1463.73,9.58645,16.2156,6395,6401,6381,6380,6391,=AVERAGE(J22:N22),
3.5,291.088,293.776,289.968,289.184,291.648,1455.66,9.1135,16.2511,6448,6366,6446,6471,6460,=AVERAGE(J23:N23),
3.6,293.104,297.584,294.56,293.328,292.432,1471.01,8.62006,16.2793,6443,6356,6421,6470,6492,=AVERAGE(J24:N24),
3.7,296.688,295.792,294.56,294.672,296.128,1477.84,8.10584,16.2999,6403,6452,6413,6426,6430,=AVERAGE(J25:N25),
3.8,289.52,292.544,294.784,294.336,289.968,1461.15,7.57026,16.3127,6392,6430,6388,6403,6441,=AVERAGE(J26:N26),
3.9,294.224,286.944,294,295.008,287.84,1458.02,7.01304,16.3175,6310,6359,6365,6408,6419,=AVERAGE(J27:N27),
4,291.984,288.288,291.312,286.16,288.624,1446.37,6.43368,16.3141,6385,6398,6416,6430,6381,=AVERAGE(J28:N28),
