Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),User8_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),User8_latency(µs),Avg_latency(µs),
7.4,231.056,219.296,219.744,215.936,219.856,221.312,220.976,226.464,1774.64,12.5847,15.0475,9488,10392,10236,10334,10311,9947,9901,9940,=AVERAGE(M62:T62),
7.5,223.44,224.336,222.768,219.52,223.664,232.4,218.176,219.408,1783.71,11.9876,15.5071,10043,10212,9873,10266,10010,10127,10212,10348,=AVERAGE(M63:T63),
7.6,222.88,228.704,222.208,226.24,222.656,217.28,229.488,224,1793.46,11.3674,15.9411,10137,10087,10253,10029,10035,10233,10049,10164,=AVERAGE(M64:T64),
7.7,229.488,217.728,222.656,226.128,221.312,217.28,219.856,216.72,1771.17,10.7247,16.3491,10252,10455,9932,10182,10428,10337,10231,10364,=AVERAGE(M65:T65),
7.8,214.592,224,226.688,214.816,214.368,224.896,231.504,226.128,1776.99,10.06,16.7309,10268,10393,10160,10003,10272,10155,10182,9886,=AVERAGE(M66:T66),
7.9,222.88,220.976,218.96,220.528,228.592,220.528,206.976,215.6,1755.04,9.37364,17.0861,10145,10121,10114,10252,10047,10120,10351,10257,=AVERAGE(M67:T67),
8,221.088,214.816,219.296,219.408,215.488,213.472,223.552,223.888,1751.01,8.66622,17.4144,10186,9685,10286,10168,10431,10075,9994,9883,=AVERAGE(M68:T68),
8.1,213.92,227.696,226.016,221.984,213.584,229.152,227.92,217.056,1777.33,7.93816,17.7156,9883,10281,10032,9963,10013,10040,10109,10087,=AVERAGE(M69:T69),
8.2,229.488,229.152,213.36,229.936,214.032,226.352,216.832,222.768,1781.92,7.18999,17.9894,10297,9760,10099,10411,10195,9492,10052,10148,=AVERAGE(M70:T70),
8.3,213.808,213.472,211.232,187.824,218.848,201.712,215.488,214.368,1676.75,6.42215,18.2356,10605,10207,10911,10881,10730,10686,10915,10309,=AVERAGE(M71:T71),
8.4,0,2.912,25.312,26.096,12.88,0,7.84,21.28,96.32,7.03269,16.5113,0,15835,11358,11294,15386,0,14546,10784,=AVERAGE(M72:T72),
8.5,213.92,191.52,175.952,190.4,208.208,206.976,202.944,182.336,1572.26,7.58921,16.1142,28014,31179,33067,30609,28506,29290,29144,32340,=AVERAGE(M73:T73),
8.6,208.656,209.216,198.128,207.2,193.536,212.688,203.392,196.56,1629.38,7.6547,16.1142,10626,10870,11649,11052,11439,11015,11404,11817,=AVERAGE(M74:T74),
8.7,223.664,234.864,225.12,223.888,229.04,219.856,220.416,222.32,1799.17,8.1344,15.691,10014,9765,10429,9875,9975,9823,10408,10158,=AVERAGE(M75:T75),
8.8,227.248,219.072,224.112,227.024,212.464,224,232.176,219.52,1785.62,8.63752,15.242,10141,10352,9920,10135,10153,10160,9480,10121,=AVERAGE(M76:T76),
8.9,223.216,224.224,230.496,215.824,230.944,230.048,227.808,230.72,1813.28,9.1302,14.7676,10105,10348,9782,10362,9994,10296,10030,10139,=AVERAGE(M77:T77),
9,226.016,223.552,222.544,231.392,224,217.28,216.16,225.68,1786.62,9.60248,14.2682,10164,10112,10207,10247,10076,9939,10247,10449,=AVERAGE(M78:T78),
9.1,229.04,227.584,224.56,228.592,227.36,231.84,224.336,219.744,1813.06,10.0548,13.7441,10154,9745,10337,10146,10135,10117,10327,10418,=AVERAGE(M79:T79),
9.2,224.448,225.12,230.272,225.68,218.848,221.2,233.856,227.248,1806.67,10.4875,13.1958,9822,10286,10192,10261,9927,10351,10477,10349,=AVERAGE(M80:T80),
9.3,225.008,224.224,227.024,227.024,219.744,227.472,219.296,226.688,1796.48,10.9011,12.6236,10397,10265,10085,10173,9979,9762,10048,9960,=AVERAGE(M81:T81),
9.4,229.152,225.904,221.088,224.56,225.232,228.032,228.816,227.472,1810.26,11.2959,12.0279,9423,9951,10114,10069,10128,10329,10062,9787,=AVERAGE(M82:T82),
9.5,224.896,223.104,228.704,230.048,227.36,220.864,221.536,219.184,1795.7,11.6725,11.4093,10128,10376,9894,9767,10189,9904,10087,10180,=AVERAGE(M83:T83),
9.6,229.488,234.64,222.88,222.32,220.976,228.704,221.424,229.824,1810.26,12.0311,10.7681,9818,10091,9604,10091,9911,9989,9828,9666,=AVERAGE(M84:T84),
9.7,217.84,218.4,225.008,222.768,228.704,228.928,224.336,229.936,1795.92,12.3722,10.1048,10473,10251,9583,10152,10228,9503,10129,9939,=AVERAGE(M85:T85),
9.8,224.224,229.264,234.752,225.008,224.56,217.168,227.248,218.624,1800.85,12.6963,9.41991,9913,10109,10214,10221,10197,10463,10119,10596,=AVERAGE(M86:T86),
9.9,226.8,226.912,225.12,226.8,221.2,223.776,220.864,225.904,1797.38,13.0036,8.71387,10463,10481,10006,10210,10005,9979,10486,9959,=AVERAGE(M87:T87),
10,230.048,224.336,221.2,232.624,222.32,227.92,222.544,220.864,1801.86,13.2946,7.98715,9738,9975,10134,9894,10070,10134,9903,9996,=AVERAGE(M88:T88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(J7:J88)
