Time [s],User1_Tput(Mbps),User2_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),Avg_latency(µs),
5.9,299.264,297.808,597.072,16.5081,7.03742,5368,5390,=AVERAGE(G47:H47),
6,298.368,299.712,598.08,16.8791,6.45902,5387,5370,=AVERAGE(G48:H48),
6.1,19.152,19.152,38.304,18.4098,5.80459,5172,5886,=AVERAGE(G49:H49),
6.2,263.872,257.376,521.248,17.8146,7.67848,19974,20581,=AVERAGE(G50:H50),
6.3,298.592,298.48,597.072,17.5229,8.41364,5352,5383,=AVERAGE(G51:H51),
6.4,299.04,298.256,597.296,17.2041,9.12836,5367,5395,=AVERAGE(G52:H52),
6.5,298.704,298.48,597.184,16.8583,9.82213,5382,5364,=AVERAGE(G53:H53),
6.6,299.04,299.376,598.416,16.4858,10.4945,5402,5383,=AVERAGE(G54:H54),
6.7,298.032,298.368,596.4,16.0869,11.1449,5372,5401,=AVERAGE(G55:H55),
6.8,299.488,298.928,598.416,15.662,11.773,5347,5374,=AVERAGE(G56:H56),
6.9,298.592,298.256,596.848,15.2113,12.3783,5369,5397,=AVERAGE(G57:H57),
7,298.368,298.592,596.96,14.7353,12.9603,5396,5371,=AVERAGE(G58:H58),
7.1,299.712,298.592,598.304,14.2342,13.5186,5375,5400,=AVERAGE(G59:H59),
7.2,299.376,298.368,597.744,13.7085,14.0529,5350,5375,=AVERAGE(G60:H60),
7.3,298.592,298.368,596.96,13.1585,14.5626,5380,5407,=AVERAGE(G61:H61),
7.4,298.816,298.48,597.296,12.5847,15.0475,5416,5385,=AVERAGE(G62:H62),
7.5,298.256,298.256,596.512,11.9876,15.5071,5337,5363,=AVERAGE(G63:H63),
7.6,299.264,298.592,597.856,11.3674,15.9411,5376,5401,=AVERAGE(G64:H64),
7.7,297.696,298.256,595.952,10.7248,16.3491,5413,5380,=AVERAGE(G65:H65),
7.8,298.816,298.928,597.744,10.06,16.7308,5336,5422,=AVERAGE(G66:H66),
7.9,299.488,297.92,597.408,9.37372,17.086,5379,5340,=AVERAGE(G67:H67),
8,299.824,299.712,599.536,8.66626,17.4143,5362,5387,=AVERAGE(G68:H68),
8.1,299.712,298.816,598.528,7.93823,17.7155,5408,5367,=AVERAGE(G69:H69),
8.2,298.48,299.152,597.632,7.19003,17.9894,5390,5415,=AVERAGE(G70:H70),
8.3,298.256,298.144,596.4,6.42218,18.2356,5373,5397,=AVERAGE(G71:H71),
8.4,18.928,19.152,38.08,7.03269,16.5113,4850,5919,=AVERAGE(G72:H72),
8.5,297.248,291.312,588.56,7.58918,16.1142,16773,17132,=AVERAGE(G73:H73),
8.6,298.704,300.272,598.976,7.60029,16.1142,5373,5404,=AVERAGE(G74:H74),
8.7,298.368,299.824,598.192,8.12397,15.691,5422,5383,=AVERAGE(G75:H75),
8.8,298.368,297.92,596.288,8.6375,15.242,5333,5429,=AVERAGE(G76:H76),
8.9,299.488,298.368,597.856,9.13022,14.7677,5387,5341,=AVERAGE(G77:H77),
9,298.48,299.824,598.304,9.60246,14.2682,5367,5396,=AVERAGE(G78:H78),
9.1,298.032,299.376,597.408,10.0548,13.7442,5348,5377,=AVERAGE(G79:H79),
9.2,298.48,299.488,597.968,10.4875,13.1958,5405,5359,=AVERAGE(G80:H80),
9.3,298.48,299.152,597.632,10.9011,12.6236,5389,5416,=AVERAGE(G81:H81),
9.4,298.48,298.928,597.408,11.2959,12.028,5373,5323,=AVERAGE(G82:H82),
9.5,299.264,298.256,597.52,11.6725,11.4093,5359,5381,=AVERAGE(G83:H83),
9.6,298.592,298.48,597.072,12.0311,10.7681,5420,5443,=AVERAGE(G84:H84),
9.7,297.808,298.928,596.736,12.3722,10.1049,5325,5351,=AVERAGE(G85:H85),
9.8,299.712,298.256,597.968,12.6963,9.41992,5393,5414,=AVERAGE(G86:H86),
9.9,298.592,298.032,596.624,13.0036,8.71391,5377,5399,=AVERAGE(G87:H87),
10,298.48,299.712,598.192,13.2946,7.9872,5362,5389,=AVERAGE(G88:H88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(D7:D88)
