Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,14.394,15.0139,0,0,0,=AVERAGE(H2:J2),
1.5,57.232,56.224,28.56,142.016,14.394,15.0139,57024,58712,73733,=AVERAGE(H3:J3),
1.6,282.016,277.424,299.04,858.48,14.394,15.0139,5781,5821,9510,=AVERAGE(H4:J4),
1.7,297.92,296.8,296.016,890.736,14.394,15.0139,5535,5551,5548,=AVERAGE(H5:J5),
1.8,297.584,296.128,299.264,892.976,14.394,15.0139,5535,5542,5522,=AVERAGE(H6:J6),
1.9,297.136,297.584,296.688,891.408,14.394,15.0139,5536,5531,5542,=AVERAGE(H7:J7),
2,297.808,296.352,295.904,890.064,14.2957,15.0676,5544,5553,5563,=AVERAGE(H8:J8),
2.1,296.576,296.8,297.696,891.072,14.0656,15.1842,5538,5552,5535,=AVERAGE(H9:J9),
2.2,297.808,298.144,296.464,892.416,13.8206,15.2962,5534,5537,5548,=AVERAGE(H10:J10),
2.3,298.48,296.576,299.04,894.096,13.5605,15.4034,5528,5546,5530,=AVERAGE(H11:J11),
2.4,298.144,296.016,297.696,891.856,13.2848,15.5056,5512,5535,5533,=AVERAGE(H12:J12),
2.5,296.128,298.48,297.248,891.856,12.9932,15.6027,5541,5527,5536,=AVERAGE(H13:J13),
2.6,298.368,296.352,299.04,893.76,12.6853,15.6945,5534,5536,5512,=AVERAGE(H14:J14),
2.7,297.472,297.024,297.696,892.192,12.3607,15.7808,5545,5548,5543,=AVERAGE(H15:J15),
2.8,297.808,296.464,297.584,891.856,12.019,15.8615,5529,5539,5544,=AVERAGE(H16:J16),
2.9,295.904,297.696,296.8,890.4,11.6597,15.9363,5552,5540,5551,=AVERAGE(H17:J17),
3,296.8,298.928,297.808,893.536,11.2826,16.0051,5539,5521,5547,=AVERAGE(H18:J18),
3.1,297.248,296.576,298.368,892.192,10.887,16.0676,5560,5560,5531,=AVERAGE(H19:J19),
3.2,297.808,297.472,296.8,892.08,10.4728,16.1237,5532,5549,5559,=AVERAGE(H20:J20),
3.3,297.248,296.24,297.92,891.408,10.0394,16.1731,5530,5545,5542,=AVERAGE(H21:J21),
3.4,299.6,296.8,297.696,894.096,9.58647,16.2156,5525,5537,5531,=AVERAGE(H22:J22),
3.5,297.36,296.464,297.36,891.184,9.1135,16.2511,5542,5557,5548,=AVERAGE(H23:J23),
3.6,297.248,296.464,296.464,890.176,8.62007,16.2793,5532,5548,5556,=AVERAGE(H24:J24),
3.7,297.36,298.592,298.144,894.096,8.10584,16.2999,5550,5547,5533,=AVERAGE(H25:J25),
3.8,298.704,299.376,299.04,897.12,7.57029,16.3127,5557,5528,5558,=AVERAGE(H26:J26),
3.9,297.248,298.256,296.688,892.192,7.01306,16.3175,5516,5532,5562,=AVERAGE(H27:J27),
4,298.368,297.472,296.352,892.192,6.43368,16.3141,5555,5543,5551,=AVERAGE(H28:J28),
4.1,296.128,296.8,294.896,887.824,5.83174,16.3021,5520,5534,5515,=AVERAGE(H29:J29),
4.2,19.152,18.704,18.928,56.784,7.23397,13.572,5517,5520,5946,=AVERAGE(H30:J30),
4.3,297.92,286.384,291.76,876.064,7.2502,13.572,16927,17966,17456,=AVERAGE(H31:J31),
4.4,297.248,298.032,296.24,891.52,7.98101,13.297,5538,5548,5542,=AVERAGE(H32:J32),
4.5,297.024,294.784,293.776,885.584,8.70795,13.0061,5686,5687,5713,=AVERAGE(H33:J33),
4.6,297.136,296.464,296.912,890.512,9.41411,12.6989,5644,5677,5678,=AVERAGE(H34:J34),
4.7,296.688,296.352,297.92,890.96,10.0998,12.375,5695,5697,5669,=AVERAGE(H35:J35),
4.8,296.464,297.248,294.896,888.608,10.7627,12.034,5691,5661,5687,=AVERAGE(H36:J36),
4.9,296.912,296.464,297.472,890.848,11.404,11.6755,5658,5655,5690,=AVERAGE(H37:J37),
5,297.808,295.12,296.016,888.944,12.0229,11.2991,5660,5719,5687,=AVERAGE(H38:J38),
5.1,296.576,297.808,296.128,890.512,12.6187,10.9044,5696,5694,5691,=AVERAGE(H39:J39),
5.2,294.896,297.136,296.688,888.72,13.1912,10.491,5702,5699,5698,=AVERAGE(H40:J40),
5.3,296.464,294.784,296.016,887.264,13.7397,10.0584,5678,5667,5706,=AVERAGE(H41:J41),
5.4,296.912,297.472,296.352,890.736,14.2639,9.60633,5691,5681,5680,=AVERAGE(H42:J42),
5.5,296.8,295.232,296.016,888.048,14.7636,9.1342,5667,5730,5693,=AVERAGE(H43:J43),
5.6,295.456,298.256,295.904,889.616,15.2382,8.64172,5682,5633,5669,=AVERAGE(H44:J44),
5.7,294.896,297.024,298.144,890.064,15.6874,8.12837,5700,5687,5690,=AVERAGE(H45:J45),
5.8,297.584,296.688,296.016,890.288,16.1108,7.59373,5642,5664,5664,=AVERAGE(H46:J46),
5.9,296.352,297.024,295.792,889.168,16.5081,7.03746,5661,5686,5685,=AVERAGE(H47:J47),
6,296.912,295.904,297.92,890.736,16.8791,6.45904,5686,5664,5668,=AVERAGE(H48:J48),
6.1,18.928,19.824,18.928,57.68,18.4098,5.80576,5380,6098,5405,=AVERAGE(H49:J49),
6.2,257.152,244.272,252,753.424,17.8145,7.67848,20783,22195,21391,=AVERAGE(H50:J50),
6.3,295.12,296.8,296.8,888.72,17.5229,8.41364,5706,5655,5694,=AVERAGE(H51:J51),
6.4,295.68,296.8,297.136,889.616,17.2041,9.12841,5632,5670,5665,=AVERAGE(H52:J52),
6.5,296.016,296.24,297.808,890.064,16.8583,9.82214,5700,5686,5684,=AVERAGE(H53:J53),
6.6,297.024,295.232,296.688,888.944,16.4858,10.4945,5676,5705,5703,=AVERAGE(H54:J54),
6.7,295.344,297.584,296.128,889.056,16.0869,11.1449,5696,5684,5676,=AVERAGE(H55:J55),
6.8,295.904,294.448,294,884.352,15.662,11.773,5725,5703,5748,=AVERAGE(H56:J56),
6.9,298.592,296.576,296.352,891.52,15.2113,12.3783,5656,5683,5679,=AVERAGE(H57:J57),
7,295.12,295.232,297.472,887.824,14.7352,12.9603,5678,5710,5657,=AVERAGE(H58:J58),
