Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,0,0,=AVERAGE(L2:R2),
1.5,57.232,45.584,28.56,28.56,28.56,28.56,28.56,245.616,14.394,15.0139,57019,69455,73854,74516,75049,75640,76189,=AVERAGE(L3:R3),
1.6,233.52,243.936,250.768,243.824,241.36,235.648,221.088,1670.14,14.394,15.0139,8623,8744,12695,13311,13540,14057,14540,=AVERAGE(L4:R4),
1.7,248.416,252.672,245.056,253.008,251.104,244.048,250.096,1744.4,14.394,15.0139,8691,8696,8876,8791,8429,8686,8746,=AVERAGE(L5:R5),
1.8,245.728,244.272,254.8,250.992,249.088,245.728,249.76,1740.37,14.394,15.0139,9058,8700,8881,8758,8902,8921,9075,=AVERAGE(L6:R6),
1.9,256.704,248.64,243.488,246.624,244.16,249.872,249.536,1739.02,14.394,15.0139,8654,8612,8641,8631,8783,8639,8755,=AVERAGE(L7:R7),
2,249.984,250.768,250.432,250.432,252.224,250.096,247.632,1751.57,14.2957,15.0676,8407,8907,8838,8422,8770,8874,8743,=AVERAGE(L8:R8),
2.1,244.832,254.352,251.776,246.96,250.208,249.872,249.536,1747.54,14.0655,15.1842,8675,8838,8642,8804,8764,8821,8639,=AVERAGE(L9:R9),
2.2,250.88,245.056,247.856,251.44,254.352,254.24,246.064,1749.89,13.8206,15.2962,8753,8805,8809,8828,8627,8768,8733,=AVERAGE(L10:R10),
2.3,253.008,252.224,254.128,250.208,251.328,243.04,248.528,1752.46,13.5605,15.4034,8596,8660,8461,8631,8565,8791,8551,=AVERAGE(L11:R11),
2.4,248.64,244.384,252.784,239.904,252,251.328,248.864,1737.9,13.2848,15.5056,8657,8759,8808,8975,8708,8855,8938,=AVERAGE(L12:R12),
2.5,255.36,249.648,251.776,244.72,248.528,245.728,249.2,1744.96,12.9932,15.6027,8473,8591,8667,8742,8690,8840,8753,=AVERAGE(L13:R13),
2.6,251.328,253.792,238.896,254.912,244.72,250.656,251.44,1745.74,12.6853,15.6945,8722,8738,8842,8441,8799,8754,8869,=AVERAGE(L14:R14),
2.7,246.96,242.032,254.8,253.008,249.872,243.6,243.824,1734.1,12.3607,15.7808,8840,8625,8421,8859,8819,8872,8503,=AVERAGE(L15:R15),
2.8,256.256,254.576,251.216,242.704,244.72,254.464,252.672,1756.61,12.019,15.8615,8468,8323,8643,8650,8901,8731,8548,=AVERAGE(L16:R16),
2.9,242.816,256.48,245.392,250.544,247.632,257.488,249.536,1749.89,11.6597,15.9363,8830,8625,8750,8791,8900,8649,8905,=AVERAGE(L17:R17),
3,252.784,253.344,246.96,249.872,248.64,245.504,246.176,1743.28,11.2825,16.0051,8614,8616,8868,8714,8931,8843,8609,=AVERAGE(L18:R18),
3.1,253.68,245.056,255.584,249.2,253.904,247.744,250.096,1755.26,10.8871,16.0676,8617,8572,8537,8775,8555,8628,8820,=AVERAGE(L19:R19),
3.2,246.288,252.112,248.304,251.44,250.768,251.664,246.4,1746.98,10.4728,16.1237,9036,8528,8441,8622,8482,8705,8934,=AVERAGE(L20:R20),
3.3,254.352,247.296,248.864,254.8,248.192,250.768,254.24,1758.51,10.0394,16.1731,8670,8964,8420,8320,8279,8726,8475,=AVERAGE(L21:R21),
3.4,250.208,248.528,250.32,248.864,251.44,252,247.856,1749.22,9.58645,16.2156,8527,8774,8760,8859,8753,8736,8769,=AVERAGE(L22:R22),
3.5,248.976,255.36,254.352,247.968,252.672,251.328,251.664,1762.32,9.1135,16.2511,8687,8457,8829,8906,8591,8616,9005,=AVERAGE(L23:R23),
