Time [s],User1_Tput(Mbps),User2_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),Avg_latency(µs),
1.4,0,0,0,16.1833,10.8819,0,0,=AVERAGE(G2:H2),
1.5,57.232,39.76,96.992,16.1833,10.8819,57164,75925,=AVERAGE(G3:H3),
1.6,282.8,293.552,576.352,16.1833,10.8819,5613,6402,=AVERAGE(G4:H4),
1.7,298.48,299.712,598.192,16.1833,10.8819,5378,5373,=AVERAGE(G5:H5),
1.8,297.92,299.376,597.296,16.1833,10.8819,5380,5373,=AVERAGE(G6:H6),
1.9,298.48,299.04,597.52,16.1833,10.8819,5379,5374,=AVERAGE(G7:H7),
2,300.16,298.592,598.752,16.3097,11.7277,5362,5381,=AVERAGE(G8:H8),
2.1,298.368,298.368,596.736,15.9825,13.4635,5377,5383,=AVERAGE(G9:H9),
2.2,298.48,298.256,596.736,14.5863,14.9015,5379,5378,=AVERAGE(G10:H10),
2.3,298.48,298.48,596.96,11.7922,15.9099,5381,5383,=AVERAGE(G11:H11),
2.4,258.944,259.168,518.112,6.59847,16.3159,5388,5374,=AVERAGE(G12:H12),
2.5,0,0,0,6.87199,13.6971,0,0,=AVERAGE(G13:H13),
2.6,214.816,209.216,424.032,16.9437,6.35896,24674,25579,=AVERAGE(G14:H14),
2.7,196.896,189.616,386.512,18.0955,6.87199,16574,17472,=AVERAGE(G15:H15),
2.8,224.448,224.672,449.12,6.77921,18.1253,5380,5393,=AVERAGE(G16:H16),
2.9,200.256,190.064,390.32,6.39803,16.9157,15787,16736,=AVERAGE(G17:H17),
3,246.96,247.184,494.144,13.742,6.74737,5391,5399,=AVERAGE(G18:H18),
3.1,0,0,0,16.3136,6.39803,0,0,=AVERAGE(G19:H19),
3.2,297.808,293.44,591.248,13.8152,15.7738,19803,20252,=AVERAGE(G20:H20),
3.3,298.368,298.48,596.848,12.0224,16.3173,5385,5383,=AVERAGE(G21:H21),
3.4,298.48,298.704,597.184,11.8398,16.315,5374,5379,=AVERAGE(G22:H22),
3.5,299.6,298.48,598.08,11.6551,16.3046,5373,5375,=AVERAGE(G23:H23),
3.6,298.704,299.04,597.744,11.4685,16.2864,5378,5380,=AVERAGE(G24:H24),
3.7,298.592,298.256,596.848,11.28,16.2605,5371,5368,=AVERAGE(G25:H25),
3.8,299.712,300.608,600.32,11.2554,16.2566,5374,5388,=AVERAGE(G26:H26),
3.9,298.592,299.488,598.08,11.2554,16.2566,5382,5364,=AVERAGE(G27:H27),
4,298.704,298.256,596.96,11.2554,16.2566,5383,5382,=AVERAGE(G28:H28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(D7:D28)
