Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),User8_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),User8_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,0,0,0,=AVERAGE(M2:T2),
1.5,57.232,50.848,28.56,28.56,28.56,28.56,28.56,28.56,279.44,14.394,15.0139,56944,63978,73747,74472,75027,76113,75596,76710,=AVERAGE(M3:T3),
1.6,201.488,213.584,234.192,229.488,225.008,219.296,216.272,211.68,1751.01,14.394,15.0139,9861,9879,14032,14281,14968,15484,15299,15879,=AVERAGE(M4:T4),
1.7,225.68,224.672,220.528,224.448,221.312,219.408,226.352,228.704,1791.1,14.394,15.0139,10495,10363,10407,10450,10229,9980,10117,10260,=AVERAGE(M5:T5),
1.8,233.744,229.936,227.808,233.52,227.696,221.2,230.72,214.144,1818.77,14.394,15.0139,10192,10269,9979,9990,9886,10048,10039,10151,=AVERAGE(M6:T6),
1.9,218.176,225.568,232.512,213.696,226.8,223.776,224.448,226.688,1791.66,14.394,15.0139,10105,9931,10103,10222,10397,10100,9792,10239,=AVERAGE(M7:T7),
2,230.944,225.792,212.24,235.872,222.992,229.712,224.448,223.664,1805.66,14.2957,15.0676,10156,9986,10225,10225,10358,9701,9915,10288,=AVERAGE(M8:T8),
2.1,229.6,225.568,224.336,217.504,220.304,226.688,224.56,228.704,1797.26,14.0655,15.1842,10376,9601,10208,9643,10358,10142,9946,9861,=AVERAGE(M9:T9),
2.2,222.88,227.472,225.12,225.008,229.824,227.92,222.992,228.592,1809.81,13.8206,15.2962,9838,9496,9897,10128,10191,9549,10208,9667,=AVERAGE(M10:T10),
2.3,220.64,226.8,230.832,222.768,229.712,220.192,225.568,227.92,1804.43,13.5605,15.4034,9995,9765,9512,10436,9853,9688,10129,9475,=AVERAGE(M11:T11),
2.4,227.472,215.824,219.968,227.92,218.624,229.936,231.952,224.672,1796.37,13.2848,15.5056,10352,10335,9907,10106,9799,10365,9724,9458,=AVERAGE(M12:T12),
2.5,224,234.08,239.232,219.52,227.024,218.96,222.656,216.72,1802.19,12.9932,15.6027,9662,9872,10168,9760,10333,10263,9315,9857,=AVERAGE(M13:T13),
2.6,225.456,222.88,214.816,227.696,218.288,228.144,225.344,230.384,1793.01,12.6853,15.6945,10284,9988,10097,10026,9741,10309,9978,10205,=AVERAGE(M14:T14),
2.7,222.096,216.832,223.776,225.792,235.312,238.336,221.088,233.296,1816.53,12.3607,15.7808,9622,10055,10179,9607,9914,9361,9417,9651,=AVERAGE(M15:T15),
2.8,225.008,227.584,222.768,230.608,222.768,217.28,232.96,217.616,1796.59,12.0189,15.8615,9942,9972,9951,9837,9811,9391,10115,9946,=AVERAGE(M16:T16),
2.9,232.624,231.056,226.352,217.392,216.384,228.928,227.696,222.32,1802.75,11.6597,15.9363,10386,10194,9871,10138,10414,9907,9761,10343,=AVERAGE(M17:T17),
3,221.2,223.552,234.304,227.696,230.496,226.688,220.08,234.752,1818.77,11.2826,16.0051,9929,10240,9998,10315,9937,10181,9834,10025,=AVERAGE(M18:T18),
3.1,226.016,224.448,220.192,223.104,229.04,229.152,229.04,228.144,1809.14,10.887,16.0676,9917,10066,10163,10139,9813,9682,10060,9807,=AVERAGE(M19:T19),
3.2,227.248,220.752,223.776,229.936,222.32,230.832,224.784,224.112,1803.76,10.4728,16.1237,10094,10139,10127,9717,10068,9394,10094,9892,=AVERAGE(M20:T20),
3.3,225.456,228.816,222.208,218.064,229.264,211.792,232.624,229.04,1797.26,10.0394,16.1731,10022,10377,9970,10550,9696,9972,9848,9893,=AVERAGE(M21:T21),
3.4,221.648,227.696,228.48,229.936,221.088,230.832,220.752,226.8,1807.23,9.58645,16.2156,10473,10338,10434,10125,10421,10181,10215,10033,=AVERAGE(M22:T22),
3.5,232.064,223.216,229.264,228.144,227.696,218.064,223.776,217.504,1799.73,9.11345,16.2511,9772,9967,10049,9993,10176,9896,10339,10535,=AVERAGE(M23:T23),
3.6,222.544,226.352,226.688,221.648,222.992,230.944,227.024,216.048,1794.24,8.62009,16.2793,9850,10370,9954,10391,10192,9825,9979,10125,=AVERAGE(M24:T24),
3.7,231.84,227.024,218.96,217.28,215.712,223.776,218.176,229.936,1782.7,8.10581,16.2999,9829,9949,9747,9716,9755,9749,9939,10238,=AVERAGE(M25:T25),
3.8,220.976,227.584,224.56,224.112,232.96,233.744,228.928,219.072,1811.94,7.57031,16.3127,9408,9452,10272,10125,10257,9868,10073,9943,=AVERAGE(M26:T26),
3.9,232.176,221.872,233.856,232.288,212.688,205.968,221.536,222.544,1782.93,7.01303,16.3175,9694,10354,10163,9959,10386,10143,10088,10066,=AVERAGE(M27:T27),
