Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,=AVERAGE(J2:N2),
1.5,57.232,42,28.56,28.56,28.56,184.912,14.394,15.0139,57009,73512,73885,74463,75032,=AVERAGE(J3:N3),
1.6,272.384,281.12,289.632,280.448,274.736,1398.32,14.394,15.0139,6591,7135,10445,10835,11022,=AVERAGE(J4:N4),
1.7,290.528,296.352,292.208,290.08,293.328,1462.5,14.394,15.0139,6466,6339,6441,6490,6408,=AVERAGE(J5:N5),
1.8,289.968,291.424,288.736,292.656,294.224,1457.01,14.394,15.0139,6468,6407,6474,6377,6452,=AVERAGE(J6:N6),
1.9,292.768,291.088,292.656,292.432,290.08,1459.02,14.394,15.0139,6408,6421,6491,6409,6361,=AVERAGE(J7:N7),
2,293.888,291.984,288.288,293.888,292.096,1460.14,14.2957,15.0676,6482,6473,6473,6385,6422,=AVERAGE(J8:N8),
2.1,291.76,293.216,293.104,290.64,290.864,1459.58,14.0655,15.1842,6433,6415,6413,6487,6503,=AVERAGE(J9:N9),
2.2,289.968,289.072,295.68,292.32,289.184,1456.22,13.8206,15.2962,6471,6464,6404,6415,6481,=AVERAGE(J10:N10),
2.3,293.664,292.544,289.52,291.2,292.096,1459.02,13.5605,15.4034,6419,6384,6457,6459,6440,=AVERAGE(J11:N11),
2.4,296.24,290.752,292.096,295.568,287.392,1462.05,13.2848,15.5056,6397,6445,6415,6403,6455,=AVERAGE(J12:N12),
2.5,289.744,294.336,294,296.24,292.208,1466.53,12.9932,15.6027,6460,6349,6348,6386,6391,=AVERAGE(J13:N13),
2.6,289.632,288.512,293.328,290.976,295.12,1457.57,12.6853,15.6945,6427,6456,6424,6414,6368,=AVERAGE(J14:N14),
2.7,293.328,296.464,289.072,291.984,294.224,1465.07,12.3607,15.7808,6429,6380,6411,6451,6401,=AVERAGE(J15:N15),
2.8,293.664,290.752,291.536,292.992,290.528,1459.47,12.019,15.8615,6435,6449,6443,6453,6478,=AVERAGE(J16:N16),
2.9,289.968,292.096,294,294,288.512,1458.58,11.6597,15.9363,6467,6470,6416,6420,6468,=AVERAGE(J17:N17),
3,290.64,289.184,292.656,289.968,294.336,1456.78,11.2826,16.0051,6440,6404,6430,6440,6385,=AVERAGE(J18:N18),
3.1,294.336,294.672,291.088,289.296,292.544,1461.94,10.8871,16.0676,6419,6432,6455,6501,6396,=AVERAGE(J19:N19),
3.2,289.856,294.112,295.68,291.312,290.752,1461.71,10.4728,16.1237,6495,6415,6365,6425,6466,=AVERAGE(J20:N20),
3.3,294.56,289.296,289.856,291.648,290.08,1455.44,10.0394,16.1731,6384,6456,6464,6436,6443,=AVERAGE(J21:N21),
3.4,291.2,291.984,291.312,289.968,294.336,1458.8,9.58647,16.2156,6497,6495,6499,6516,6495,=AVERAGE(J22:N22),
3.5,293.664,291.872,295.008,293.888,291.76,1466.19,9.11347,16.2511,6389,6442,6471,6389,6452,=AVERAGE(J23:N23),
3.6,292.32,294.896,295.12,291.984,291.984,1466.3,8.62007,16.2793,6497,6438,6440,6492,6439,=AVERAGE(J24:N24),
3.7,296.464,294.896,296.24,295.456,297.584,1480.64,8.1058,16.2999,6418,6368,6349,6386,6419,=AVERAGE(J25:N25),
3.8,290.192,292.208,295.344,292.768,289.856,1460.37,7.57027,16.3127,6384,6405,6453,6375,6354,=AVERAGE(J26:N26),
3.9,292.32,294.336,291.424,293.552,289.072,1460.7,7.01302,16.3175,6368,6462,6431,6424,6424,=AVERAGE(J27:N27),
4,291.536,286.384,287.728,293.664,290.192,1449.5,6.43366,16.3141,6325,6366,6362,6360,6411,=AVERAGE(J28:N28),
4.1,290.304,286.944,290.528,282.8,295.792,1446.37,5.83171,16.3021,6359,6329,6327,6351,6382,=AVERAGE(J29:N29),
4.2,31.472,31.248,35.392,36.288,24.192,158.592,7.23399,13.572,8032,8284,7914,8319,8112,=AVERAGE(J30:N30),
4.3,296.576,288.288,278.096,272.272,283.248,1418.48,7.24925,13.572,17341,17813,18682,19066,18387,=AVERAGE(J31:N31),
4.4,288.624,285.6,289.52,287.952,290.976,1442.67,7.98108,13.297,6754,6787,6740,6757,6733,=AVERAGE(J32:N32),
4.5,280.112,288.624,285.04,285.824,282.016,1421.62,8.70789,13.0061,6800,6732,6815,6747,6828,=AVERAGE(J33:N33),
4.6,292.208,290.64,291.984,289.632,290.528,1454.99,9.41411,12.6989,6730,6734,6707,6720,6692,=AVERAGE(J34:N34),
4.7,289.296,290.864,291.76,290.416,290.976,1453.31,10.0992,12.375,6695,6704,6641,6719,6688,=AVERAGE(J35:N35),
4.8,286.944,289.296,291.648,291.2,291.312,1450.4,10.763,12.034,6792,6737,6669,6688,6751,=AVERAGE(J36:N36),
4.9,289.856,290.528,293.104,289.52,293.44,1456.45,11.404,11.6755,6674,6613,6673,6686,6595,=AVERAGE(J37:N37),
5,292.768,292.096,288.848,289.408,286.384,1449.5,12.0229,11.2991,6684,6720,6670,6725,6718,=AVERAGE(J38:N38),
5.1,294,288.624,293.776,283.808,295.12,1455.33,12.6187,10.9044,6695,6691,6720,6762,6670,=AVERAGE(J39:N39),
5.2,290.08,290.752,290.976,292.992,289.968,1454.77,13.1911,10.491,6665,6743,6728,6753,6779,=AVERAGE(J40:N40),
5.3,291.312,288.848,285.936,289.408,286.272,1441.78,13.7397,10.0584,6792,6758,6775,6726,6792,=AVERAGE(J41:N41),
5.4,292.432,293.664,288.848,296.352,290.416,1461.71,14.264,9.60632,6663,6670,6722,6638,6664,=AVERAGE(J42:N42),
5.5,290.752,293.888,289.744,289.072,292.432,1455.89,14.7636,9.13423,6717,6648,6664,6718,6643,=AVERAGE(J43:N43),
5.6,247.52,253.344,240.912,253.008,246.624,1241.41,15.2382,8.64172,7771,7664,8151,7701,7901,=AVERAGE(J44:N44),
5.7,289.744,287.056,291.088,289.968,294.672,1452.53,15.6874,8.12837,6747,6786,6698,6704,6711,=AVERAGE(J45:N45),
5.8,287.168,291.536,296.24,292.208,290.192,1457.34,16.1108,7.59373,6728,6692,6644,6687,6684,=AVERAGE(J46:N46),
5.9,288.064,293.888,290.416,294.56,291.648,1458.58,16.5081,7.03746,6713,6634,6656,6585,6666,=AVERAGE(J47:N47),
6,295.904,288.4,286.384,287.168,292.992,1450.85,16.8791,6.45904,6663,6695,6719,6771,6692,=AVERAGE(J48:N48),
6.1,17.36,19.488,23.072,20.048,18.032,98,18.4098,5.80754,7045,6384,6513,6436,7077,=AVERAGE(J49:N49),
6.2,263.76,252.336,237.44,245.84,247.744,1247.12,17.8146,7.67848,20782,21903,23546,22768,22429,=AVERAGE(J50:N50),
6.3,291.2,291.2,291.648,285.04,289.296,1448.38,17.5229,8.41368,6721,6730,6725,6761,6721,=AVERAGE(J51:N51),
6.4,285.712,290.08,290.976,290.752,291.424,1448.94,17.2041,9.12836,6732,6702,6743,6700,6698,=AVERAGE(J52:N52),
6.5,294.896,289.072,294.224,292.88,290.64,1461.71,16.8583,9.82213,6678,6674,6629,6629,6716,=AVERAGE(J53:N53),
6.6,293.216,291.648,287.616,287.952,289.744,1450.18,16.4858,10.4945,6698,6702,6731,6735,6737,=AVERAGE(J54:N54),
6.7,286.608,292.096,291.76,292.768,290.752,1453.98,16.0869,11.145,6762,6679,6666,6671,6665,=AVERAGE(J55:N55),
6.8,289.968,294.56,294.896,289.408,287.952,1456.78,15.662,11.773,6696,6660,6646,6740,6787,=AVERAGE(J56:N56),
6.9,290.192,288.176,293.328,287.168,288.96,1447.82,15.2113,12.3783,6727,6728,6720,6767,6717,=AVERAGE(J57:N57),
7,291.648,290.416,286.832,295.456,293.552,1457.9,14.7353,12.9603,6710,6659,6739,6657,6651,=AVERAGE(J58:N58),
