Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),User8_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),User8_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,0,0,0,=AVERAGE(M2:T2),
1.5,57.232,38.192,28.56,28.56,28.56,28.56,28.56,28.56,266.784,14.394,15.0139,57020,76710,73910,74375,75062,75666,76281,76792,=AVERAGE(M3:T3),
1.6,198.8,225.008,229.6,230.496,222.656,218.96,216.608,210,1752.13,14.394,15.0139,9939,10298,13944,14066,14546,15091,15385,15875,=AVERAGE(M4:T4),
1.7,228.256,233.184,228.928,227.808,225.232,228.368,219.296,217.504,1808.58,14.394,15.0139,10256,9942,10024,9484,9362,9604,9614,9542,=AVERAGE(M5:T5),
1.8,224.448,217.28,231.392,225.456,229.6,222.208,229.376,223.776,1803.54,14.394,15.0139,10294,9805,10059,9709,9772,10159,9707,10338,=AVERAGE(M6:T6),
1.9,223.664,226.128,216.72,220.752,227.696,223.552,228.48,229.824,1796.82,14.394,15.0139,10049,10136,9823,9899,10433,10564,9560,10026,=AVERAGE(M7:T7),
2,223.888,221.536,229.264,227.248,225.904,226.128,224.448,225.456,1803.87,14.2957,15.0676,10064,9946,10147,10150,10013,10281,9957,10055,=AVERAGE(M8:T8),
2.1,229.488,229.376,221.984,226.8,227.92,230.944,219.408,220.752,1806.67,14.0656,15.1842,10255,10000,10428,10238,10098,10126,10341,9888,=AVERAGE(M9:T9),
2.2,219.856,223.44,230.608,225.344,228.592,218.064,225.008,227.024,1797.94,13.8206,15.2962,10418,10481,9896,10120,9931,10113,10504,10544,=AVERAGE(M10:T10),
2.3,227.248,225.792,222.656,225.792,220.864,224,222.992,227.024,1796.37,13.5605,15.4034,10347,10205,9932,9915,10258,10088,10249,10306,=AVERAGE(M11:T11),
