Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),User8_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),User8_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,0,0,0,=AVERAGE(M2:T2),
1.5,57.232,39.76,28.56,28.56,28.56,28.56,28.56,28.56,268.352,14.394,15.0139,57013,75823,73903,74366,74972,75607,76188,76773,=AVERAGE(M3:T3),
1.6,217.84,224.672,228.48,230.16,228.48,216.496,214.48,199.136,1759.74,14.394,15.0139,9359,10129,14226,14205,14512,15159,15411,16332,=AVERAGE(M4:T4),
1.7,216.944,221.312,234.304,221.424,217.728,231.616,220.976,230.048,1794.35,14.394,15.0139,10252,9869,9881,9800,10309,10325,10438,9852,=AVERAGE(M5:T5),
1.8,227.136,227.136,224.56,232.176,223.664,216.384,227.36,229.264,1807.68,14.394,15.0139,9957,9826,9951,9988,9920,10240,10322,10014,=AVERAGE(M6:T6),
1.9,222.432,237.44,228.144,226.24,227.248,227.92,225.568,224.784,1819.78,14.394,15.0139,10210,9889,9900,10115,10102,10207,9683,10445,=AVERAGE(M7:T7),
2,225.12,213.36,223.104,220.64,228.928,228.816,224.112,219.52,1783.6,14.2957,15.0676,9692,10443,10301,10351,10014,9854,10293,10087,=AVERAGE(M8:T8),
2.1,231.28,229.04,223.44,224.896,228.816,220.192,226.24,230.832,1814.74,14.0656,15.1842,10090,10395,9919,10112,9500,10533,10267,10117,=AVERAGE(M9:T9),
2.2,225.344,226.8,231.056,228.592,221.424,226.016,219.744,224.896,1803.87,13.8206,15.2962,10148,10065,9962,10217,9964,9978,10438,10329,=AVERAGE(M10:T10),
2.3,222.096,228.928,215.264,235.76,230.832,227.136,224.224,220.08,1804.32,13.5605,15.4034,10223,9551,9856,9375,10362,10194,10137,10030,=AVERAGE(M11:T11),
2.4,220.976,225.568,232.4,211.232,218.288,224.336,233.408,232.96,1799.17,13.2848,15.5056,10197,9686,9799,10466,9918,9339,9645,9751,=AVERAGE(M12:T12),
2.5,222.992,227.92,223.44,229.824,226.688,229.936,221.2,221.872,1803.87,12.9932,15.6027,10280,10101,10264,10406,9946,9493,9821,9938,=AVERAGE(M13:T13),
2.6,227.808,221.536,225.68,219.968,228.816,221.648,228.032,220.416,1793.9,12.6853,15.6945,9602,10082,10430,10127,10073,9997,10234,10352,=AVERAGE(M14:T14),
2.7,235.2,221.312,218.512,226.8,233.632,223.552,225.456,228.928,1813.39,12.3607,15.7808,10250,10145,10053,10102,9985,9919,10239,10149,=AVERAGE(M15:T15),
2.8,215.04,229.712,228.144,231.616,215.488,229.376,227.696,221.312,1798.38,12.019,15.8615,10047,9852,9771,9981,10071,9842,9589,10381,=AVERAGE(M16:T16),
2.9,236.768,229.6,222.656,223.104,231.168,230.72,217.728,217.168,1808.91,11.6597,15.9363,9821,10028,10374,10005,10173,10550,9940,10203,=AVERAGE(M17:T17),
3,215.936,221.088,235.088,224,223.776,219.744,228.144,234.64,1802.42,11.2826,16.0051,10373,10075,9742,9913,10303,10554,10233,9982,=AVERAGE(M18:T18),
3.1,220.528,225.568,227.472,226.576,229.264,228.256,228.928,220.192,1806.78,10.887,16.0676,10010,10139,9928,10046,10093,9912,9907,10142,=AVERAGE(M19:T19),
3.2,230.608,233.744,225.792,226.464,223.888,223.664,225.904,226.464,1816.53,10.4728,16.1237,9863,10166,9826,10163,10337,9795,9893,9972,=AVERAGE(M20:T20),
3.3,221.648,225.456,225.12,228.592,229.376,229.04,223.44,227.696,1810.37,10.0394,16.1731,10162,9932,10096,10396,10094,10265,10180,9769,=AVERAGE(M21:T21),
3.4,230.608,222.768,220.864,224.112,219.072,228.48,228.592,222.208,1796.7,9.58643,16.2156,10067,10208,9977,10344,10217,10220,9933,9957,=AVERAGE(M22:T22),
3.5,227.696,225.568,226.016,227.024,229.376,222.992,223.664,227.024,1809.36,9.11347,16.2511,10233,10067,10042,10085,10186,10004,10083,10140,=AVERAGE(M23:T23),
3.6,221.424,226.464,224,217.728,209.328,224.336,226.128,230.384,1779.79,8.62005,16.2793,10481,10182,10019,10363,10281,9765,10295,10206,=AVERAGE(M24:T24),
3.7,216.72,212.128,231.84,229.264,226.352,226.576,218.624,216.72,1778.22,8.1058,16.2999,9842,9901,9940,10066,9747,10432,9693,10388,=AVERAGE(M25:T25),
3.8,229.488,238,219.408,220.752,232.736,217.504,215.712,219.296,1792.9,7.57031,16.3127,9567,9808,10081,9558,10382,9754,9829,10006,=AVERAGE(M26:T26),
3.9,231.28,206.192,222.096,233.408,227.36,222.208,238.784,225.904,1807.23,7.01306,16.3175,10310,9677,9802,9851,9634,10015,10363,9774,=AVERAGE(M27:T27),
4,218.848,227.696,229.712,216.048,222.656,225.456,215.488,224.784,1780.69,6.43365,16.3141,10199,10290,10359,10090,9859,10049,10126,9992,=AVERAGE(M28:T28),
4.1,232.848,230.048,226.352,226.352,218.4,222.32,226.576,223.776,1806.67,5.83169,16.3021,10142,9789,10058,10309,9598,10050,9880,10405,=AVERAGE(M29:T29),
4.2,2.464,24.192,20.832,6.496,20.384,17.472,23.856,12.768,128.464,7.23402,13.572,15300,11924,11337,13283,11400,13593,11564,11091,=AVERAGE(M30:T30),
4.3,206.976,177.856,190.176,205.072,196.896,189.952,180.208,196.224,1543.36,7.32521,13.572,28727,32757,31090,29192,29707,31311,32841,29835,=AVERAGE(M31:T31),
4.4,229.712,228.256,214.144,217.28,223.216,218.4,217.616,230.272,1778.9,8.00379,13.297,10078,10306,10538,10287,10077,10177,10144,10135,=AVERAGE(M32:T32),
4.5,213.136,221.536,225.456,233.856,226.016,230.048,228.48,226.688,1805.22,8.70794,13.0061,10166,9692,10120,9868,10073,9846,10120,9719,=AVERAGE(M33:T33),
4.6,239.344,227.584,228.368,220.64,231.392,223.888,219.296,224,1814.51,9.41416,12.6989,9696,9873,10035,9853,10054,10258,10306,10199,=AVERAGE(M34:T34),
4.7,217.168,222.32,221.536,228.816,217.056,230.272,228.256,219.408,1784.83,10.0992,12.375,10139,10366,10313,10458,10271,10012,10466,10464,=AVERAGE(M35:T35),
4.8,223.552,233.296,226.24,225.792,228.256,225.904,220.192,227.136,1810.37,10.7627,12.034,10369,9890,9802,9738,10008,9919,10039,10159,=AVERAGE(M36:T36),
4.9,235.648,225.344,227.696,222.88,226.016,221.312,226.24,218.96,1804.1,11.4041,11.6755,9982,9947,9996,10140,10197,10394,10067,10064,=AVERAGE(M37:T37),
5,217.728,223.44,221.312,230.272,230.496,229.04,225.456,231.728,1809.47,12.0229,11.2991,10333,10154,10047,10149,10298,10344,9968,9796,=AVERAGE(M38:T38),
5.1,227.696,224.448,231.504,221.2,227.696,221.648,224.56,222.88,1801.63,12.6187,10.9044,10047,10043,10308,10208,10389,10104,10460,10129,=AVERAGE(M39:T39),
5.2,229.264,231.504,216.272,225.904,221.536,223.328,227.472,221.648,1796.93,13.1911,10.491,10074,9950,10191,10146,9864,10242,10221,10512,=AVERAGE(M40:T40),
5.3,228.704,222.544,236.208,227.808,216.496,225.12,221.872,225.568,1804.32,13.7397,10.0584,10209,9974,9470,9925,10167,10207,9446,10126,=AVERAGE(M41:T41),
5.4,221.424,228.928,217.616,227.024,224.672,226.464,225.008,227.808,1798.94,14.264,9.60631,9725,9652,9899,10057,10270,10021,10410,10088,=AVERAGE(M42:T42),
5.5,233.296,220.976,230.832,220.976,228.032,230.048,228.48,223.328,1815.97,14.7636,9.1342,10065,10266,10020,10309,10324,10101,9968,10064,=AVERAGE(M43:T43),
5.6,218.064,224,227.808,224.56,223.44,216.832,225.568,227.136,1787.41,15.2382,8.6417,9764,10045,9888,9606,10083,9595,9945,9955,=AVERAGE(M44:T44),
5.7,227.248,231.056,217.504,222.096,234.976,232.176,219.744,229.936,1814.74,15.6874,8.12837,9797,9911,10097,10405,10044,9897,9914,9799,=AVERAGE(M45:T45),
5.8,228.032,220.752,223.888,223.104,219.744,233.856,236.432,216.608,1802.42,16.1108,7.59373,10044,10045,10253,9750,10208,9856,9417,9591,=AVERAGE(M46:T46),
5.9,230.272,237.664,221.872,222.208,219.632,211.792,219.968,232.96,1796.37,16.5081,7.03741,10102,10103,10137,10219,9870,10438,10247,9539,=AVERAGE(M47:T47),
6,228.816,218.512,228.032,224.336,225.904,226.464,222.32,221.312,1795.7,16.8791,6.459,9893,9928,9908,9712,10205,10271,10094,9900,=AVERAGE(M48:T48),
6.1,0.896,25.088,17.808,16.24,18.816,19.152,19.264,14.784,132.048,18.4098,5.80493,10702,10685,10158,10138,10764,10265,10790,10104,=AVERAGE(M49:T49),
6.2,231.616,200.48,215.376,231.952,216.832,207.984,213.92,232.624,1750.78,17.8146,7.67848,23992,27676,26333,24165,25943,27203,26825,24275,=AVERAGE(M50:T50),
6.3,204.4,202.272,182.336,176.736,174.272,198.24,194.432,187.824,1520.51,17.5229,8.41368,10647,11173,12862,13396,13578,11224,11606,12511,=AVERAGE(M51:T51),
6.4,225.568,225.456,229.152,226.128,226.128,219.072,224.224,219.072,1794.8,17.2041,9.12838,9866,10271,9740,9879,10149,10158,9822,10339,=AVERAGE(M52:T52),
6.5,227.136,223.888,221.088,227.92,227.808,226.688,230.272,232.288,1817.09,16.8583,9.82216,9731,10233,10073,9789,9735,9580,9473,9933,=AVERAGE(M53:T53),
6.6,219.072,231.616,225.456,219.744,230.608,227.36,223.104,217.28,1794.24,16.4858,10.4945,10239,9798,10101,10038,9790,9908,9991,9955,=AVERAGE(M54:T54),
6.7,237.44,212.128,233.408,217.616,221.984,226.912,217.28,224.672,1791.44,16.0869,11.1449,10075,10169,9757,10350,10242,9857,9969,10197,=AVERAGE(M55:T55),
6.8,224,230.16,217.616,228.928,227.136,224.112,223.664,237.888,1813.5,15.662,11.773,9936,10201,9667,10157,10027,9897,10111,10066,=AVERAGE(M56:T56),
6.9,217.84,225.568,234.64,217.84,224.784,230.496,229.6,208.656,1789.42,15.2113,12.3783,10194,10052,10062,9919,10080,9580,9642,9667,=AVERAGE(M57:T57),
7,223.552,228.592,228.368,224,225.12,219.968,236.096,224.784,1810.48,14.7352,12.9603,9919,10187,10001,10015,9993,10051,9979,10033,=AVERAGE(M58:T58),
7.1,220.752,223.216,218.064,232.288,226.352,226.24,216.608,238.896,1802.42,14.2342,13.5187,9926,9923,9865,9699,10443,10043,9680,9698,=AVERAGE(M59:T59),
7.2,228.704,218.176,227.248,227.92,228.592,237.104,226.576,218.736,1813.06,13.7085,14.0529,10413,9978,10142,9844,9941,9790,10399,10095,=AVERAGE(M60:T60),
7.3,227.36,226.016,233.072,219.184,225.68,218.064,235.088,229.712,1814.18,13.1585,14.5626,10061,10480,10025,10335,10336,9645,10238,9613,=AVERAGE(M61:T61),
7.4,220.192,233.632,222.544,229.152,221.536,227.584,220.192,225.792,1800.62,12.5847,15.0475,9774,9544,9894,9781,9724,10049,10049,9599,=AVERAGE(M62:T62),
7.5,230.944,223.888,222.096,225.568,231.616,225.456,226.688,224.336,1810.59,11.9876,15.5071,10013,10256,10328,10070,10186,10358,10331,10357,=AVERAGE(M63:T63),
7.6,223.664,227.248,221.312,220.304,225.232,225.568,228.592,231.728,1803.65,11.3674,15.9411,10377,10595,10429,9842,9962,10223,9910,10470,=AVERAGE(M64:T64),
7.7,222.544,224.784,227.024,225.792,227.248,228.48,221.648,222.544,1800.06,10.7247,16.3491,10239,9803,10187,10251,10176,9913,9906,10076,=AVERAGE(M65:T65),
7.8,229.936,234.304,224.784,222.32,215.264,223.216,225.456,229.04,1804.32,10.06,16.7309,10118,10104,10220,10222,10240,10044,10073,10073,=AVERAGE(M66:T66),
7.9,218.176,216.384,223.44,223.44,228.816,231.056,220.528,217.056,1778.9,9.37367,17.086,9997,10215,10071,9831,10014,9863,9903,10068,=AVERAGE(M67:T67),
8,230.384,214.032,220.192,224.224,217.056,225.456,229.04,224.896,1785.28,8.66625,17.4144,10261,10191,10036,9928,10005,10122,9661,10134,=AVERAGE(M68:T68),
8.1,222.096,230.72,228.928,222.432,231.728,206.864,224.224,232.624,1799.62,7.93817,17.7156,9966,9841,9916,9958,9909,9760,10303,9764,=AVERAGE(M69:T69),
8.2,215.488,235.424,215.936,232.176,220.416,226.352,225.008,213.024,1783.82,7.19003,17.9894,10190,9954,10173,9967,10096,10271,10094,10044,=AVERAGE(M70:T70),
8.3,230.832,211.008,229.824,223.216,226.8,222.544,219.184,220.976,1784.38,6.42214,18.2356,9823,9764,10063,9975,9898,10180,10121,9982,=AVERAGE(M71:T71),
8.4,0,22.848,13.44,0,26.656,22.176,16.576,26.32,128.016,7.03269,16.5113,0,12692,12974,0,13032,13450,10787,13030,=AVERAGE(M72:T72),
8.5,238.56,212.24,235.424,229.712,197.456,204.064,219.408,217.28,1754.14,7.5892,16.1142,25047,26536,24488,25649,28431,27820,25674,25956,=AVERAGE(M73:T73),
8.6,5.936,0,0,0,8.4,0,4.816,1.456,20.608,7.60004,16.1142,13489,0,0,0,14625,0,14130,10998,=AVERAGE(M74:T74),
8.7,194.88,208.88,208.208,236.656,199.024,227.024,230.048,219.408,1724.13,8.12397,15.691,30451,28480,28474,25278,29764,26019,25757,27084,=AVERAGE(M75:T75),
8.8,232.064,235.312,222.32,215.824,226.128,227.696,220.416,229.376,1809.14,8.63752,15.242,10181,9879,10378,10274,10390,10138,10382,10417,=AVERAGE(M76:T76),
8.9,223.552,220.416,233.52,226.576,220.64,225.904,220.64,221.648,1792.9,9.13023,14.7677,10043,9893,10125,10014,10413,9889,9931,9939,=AVERAGE(M77:T77),
9,227.808,228.144,213.808,223.888,226.576,225.232,235.088,228.48,1809.02,9.6025,14.2682,9891,10041,9619,9966,9638,10272,9906,9941,=AVERAGE(M78:T78),
9.1,216.048,228.928,228.704,230.72,230.944,222.88,221.648,227.808,1807.68,10.0548,13.7441,9786,9871,9892,10319,9902,10019,10228,9973,=AVERAGE(M79:T79),
9.2,228.704,224.448,233.52,219.296,220.64,228.032,219.632,219.856,1794.13,10.4875,13.1958,9609,10029,9953,9952,9877,10013,10343,9895,=AVERAGE(M80:T80),
9.3,228.256,219.856,216.72,224.112,229.04,226.8,228.704,229.152,1802.64,10.9011,12.6236,9637,10204,10518,9797,10035,9754,9990,10275,=AVERAGE(M81:T81),
9.4,226.128,226.912,226.128,228.704,224.56,225.568,223.552,234.976,1816.53,11.2959,12.0279,10032,10208,10229,10230,10055,10232,10006,9842,=AVERAGE(M82:T82),
9.5,216.72,228.48,230.496,229.936,232.176,211.792,218.624,221.2,1789.42,11.6725,11.4093,10354,10040,9999,9765,9988,10634,10263,9957,=AVERAGE(M83:T83),
9.6,230.048,223.216,228.256,223.552,221.984,233.52,229.824,218.96,1809.36,12.0311,10.7681,10151,10143,9806,9768,9668,9629,10133,10469,=AVERAGE(M84:T84),
9.7,221.76,224.112,220.528,219.744,222.768,225.008,222.768,233.968,1790.66,12.3722,10.1048,10172,9966,10284,10350,10344,10156,9997,10044,=AVERAGE(M85:T85),
9.8,223.44,225.904,220.64,233.184,223.664,224.56,229.376,216.048,1796.82,12.6963,9.41991,10077,10025,10023,9840,10406,10209,10233,10257,=AVERAGE(M86:T86),
9.9,229.376,226.8,230.608,223.216,226.352,219.184,231.168,221.648,1808.35,13.0036,8.71385,10078,10003,10355,10479,9841,9920,9828,9934,=AVERAGE(M87:T87),
10,220.416,229.824,229.488,229.264,228.928,221.648,218.288,237.328,1815.18,13.2946,7.98717,10016,10150,9936,9685,10300,10069,10057,9443,=AVERAGE(M88:T88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(J7:J88)
