Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,16.1833,10.8819,0,0,0,0,0,0,0,=AVERAGE(L2:R2),
1.5,57.232,28.56,42.784,28.56,28.56,28.56,28.56,242.816,16.1833,10.8819,57096,73782,72676,74452,75042,75617,76153,=AVERAGE(L3:R3),
1.6,240.688,248.08,245.504,248.752,238.112,234.416,230.16,1685.71,16.1833,10.8819,8292,12881,9001,12869,13293,13770,14141,=AVERAGE(L4:R4),
1.7,244.048,249.312,246.4,248.416,252.224,253.904,244.832,1739.14,16.1833,10.8819,8871,8950,9028,8981,8616,8445,8681,=AVERAGE(L5:R5),
1.8,247.184,249.2,256.032,245.056,249.424,246.848,250.992,1744.74,16.1833,10.8819,8726,8819,8293,8738,8902,8613,8396,=AVERAGE(L6:R6),
1.9,250.208,260.512,244.384,252.448,252.896,252.784,246.624,1759.86,16.1833,10.8819,8678,8623,8735,8953,8541,8600,8766,=AVERAGE(L7:R7),
2,248.64,247.52,247.968,246.288,252.448,253.12,253.12,1749.1,16.3097,11.7278,8582,8362,9063,8817,8815,8911,8649,=AVERAGE(L8:R8),
2.1,253.008,251.888,248.976,257.264,247.632,250.32,247.184,1756.27,15.9825,13.4636,8775,8577,8857,8680,8665,8545,8694,=AVERAGE(L9:R9),
2.2,250.208,248.864,248.64,246.512,248.304,248.192,256.592,1747.31,14.5862,14.9015,8772,8738,8798,8517,8768,8723,8346,=AVERAGE(L10:R10),
2.3,251.888,254.912,247.856,246.288,249.872,243.712,249.984,1744.51,11.792,15.9099,8557,8745,8777,8641,8876,8916,8797,=AVERAGE(L11:R11),
2.4,214.816,221.312,213.808,215.264,222.88,226.016,214.48,1528.58,6.59847,16.3159,8942,8813,8905,9013,8172,8509,8874,=AVERAGE(L12:R12),
2.5,0,0,0,0,0,0,0,0,6.87199,13.6971,0,0,0,0,0,0,0,=AVERAGE(L13:R13),
2.6,146.16,119.728,146.048,147.952,133.504,117.376,131.264,942.032,16.9437,6.358,39536,49459,40379,40409,44465,50080,44636,=AVERAGE(L14:R14),
2.7,173.824,142.576,150.976,132.72,141.568,154.672,149.632,1045.97,18.0955,6.87199,20938,24884,24278,27223,26102,23322,24339,=AVERAGE(L15:R15),
2.8,159.488,157.584,138.32,161.84,164.08,171.136,151.2,1103.65,6.77767,18.1257,9709,10249,11899,10752,9622,10091,11464,=AVERAGE(L16:R16),
2.9,166.096,158.256,159.6,134.064,145.712,146.608,151.424,1061.76,6.39803,16.9157,20696,22472,22463,26342,24408,24103,23031,=AVERAGE(L17:R17),
3,219.856,219.632,223.44,214.256,221.648,215.824,223.776,1538.43,13.7423,6.74636,8834,9000,8905,9192,9147,9078,9048,=AVERAGE(L18:R18),
3.1,0,0,0,0,0,0,0,0,16.3136,6.39803,0,0,0,0,0,0,0,=AVERAGE(L19:R19),
3.2,251.328,230.608,237.104,250.656,243.488,216.384,224.784,1654.35,13.815,15.7737,24645,27158,26611,24748,25541,29088,28125,=AVERAGE(L20:R20),
3.3,251.216,249.2,248.08,250.096,251.104,250.432,254.464,1754.59,12.0224,16.3173,8981,8864,8643,8550,8587,8627,8691,=AVERAGE(L21:R21),
3.4,247.072,251.104,245.28,250.992,249.648,254.464,245.056,1743.62,11.8398,16.315,8842,8717,9202,9044,8956,8854,8871,=AVERAGE(L22:R22),
3.5,254.464,249.312,250.992,250.88,249.984,250.208,252.336,1758.18,11.6551,16.3046,8626,8927,8731,8863,8906,8665,8899,=AVERAGE(L23:R23),
3.6,244.272,250.768,251.888,252.896,250.992,249.648,247.52,1747.98,11.4684,16.2864,8554,8772,8568,8929,8878,9040,8915,=AVERAGE(L24:R24),
3.7,246.288,239.792,247.856,247.744,237.888,241.584,247.968,1709.12,11.28,16.2605,8653,8724,8922,8699,8609,8859,8773,=AVERAGE(L25:R25),
3.8,256.928,261.52,243.936,240.24,251.44,249.872,244.72,1748.66,11.2554,16.2566,8815,8616,8650,8669,8402,8552,8513,=AVERAGE(L26:R26),
3.9,247.296,248.192,254.576,249.312,245.28,238.56,248.864,1732.08,11.2554,16.2566,8489,8683,8897,8845,8513,8469,8847,=AVERAGE(L27:R27),
4,243.376,244.272,236.88,246.736,250.88,249.76,255.024,1726.93,11.2554,16.2566,8699,8514,8662,8764,8549,8652,8604,=AVERAGE(L28:R28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(I7:I28)
