Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,0,=AVERAGE(K2:P2),
1.5,57.232,39.76,28.56,28.56,28.56,28.56,211.232,14.394,15.0139,57084,75696,73959,74405,75130,75698,=AVERAGE(K3:P3),
1.6,259.616,274.848,278.432,265.664,259.392,254.352,1592.3,14.394,15.0139,7464,8273,11460,11836,12228,12622,=AVERAGE(K4:P4),
1.7,279.552,277.984,271.936,276.752,280.112,274.4,1660.74,14.394,15.0139,7552,7518,7571,7501,7446,7465,=AVERAGE(K5:P5),
1.8,278.88,276.416,278.768,275.072,273.952,275.856,1658.94,14.394,15.0139,7540,7387,7526,7556,7626,7520,=AVERAGE(K6:P6),
1.9,279.328,279.216,268.688,275.744,272.72,277.536,1653.23,14.394,15.0139,7524,7458,7592,7579,7538,7603,=AVERAGE(K7:P7),
2,274.96,276.528,284.816,277.536,278.768,274.4,1667.01,14.2957,15.0676,7378,7417,7470,7379,7560,7546,=AVERAGE(K8:P8),
2.1,275.408,276.304,274.064,278.544,270.144,281.12,1655.58,14.0656,15.1842,7515,7472,7338,7427,7626,7408,=AVERAGE(K9:P9),
2.2,275.968,283.92,277.2,277.76,277.312,278.656,1670.82,13.8206,15.2962,7502,7403,7517,7513,7564,7378,=AVERAGE(K10:P10),
2.3,273.168,272.16,282.8,278.432,280.336,278.992,1665.89,13.5605,15.4034,7510,7473,7403,7527,7458,7422,=AVERAGE(K11:P11),
2.4,278.096,274.96,277.984,274.512,277.984,276.192,1659.73,13.2848,15.5056,7401,7635,7428,7416,7414,7457,=AVERAGE(K12:P12),
2.5,278.992,279.216,272.048,277.536,278.544,274.288,1660.62,12.9932,15.6027,7369,7390,7469,7404,7382,7442,=AVERAGE(K13:P13),
2.6,277.312,276.08,278.88,274.064,276.64,283.808,1666.78,12.6853,15.6945,7528,7555,7540,7508,7488,7385,=AVERAGE(K14:P14),
2.7,277.536,279.888,277.312,280.224,274.288,271.04,1660.29,12.3607,15.7808,7441,7530,7629,7518,7596,7472,=AVERAGE(K15:P15),
2.8,275.968,282.912,273.504,276.752,273.952,272.608,1655.7,12.019,15.8615,7449,7392,7399,7409,7531,7531,=AVERAGE(K16:P16),
2.9,282.128,270.48,280.224,275.968,282.688,276.192,1667.68,11.6597,15.9363,7309,7519,7399,7607,7473,7433,=AVERAGE(K17:P17),
3,277.872,277.76,283.136,275.408,271.264,276.864,1662.3,11.2825,16.0051,7551,7495,7468,7443,7606,7511,=AVERAGE(K18:P18),
3.1,277.088,276.08,269.024,282.464,277.648,278.992,1661.3,10.8871,16.0676,7579,7459,7603,7433,7577,7570,=AVERAGE(K19:P19),
3.2,271.376,280.336,278.208,273.728,271.936,272.944,1648.53,10.4728,16.1237,7742,7637,7619,7704,7751,7710,=AVERAGE(K20:P20),
3.3,278.544,278.096,280.336,274.064,275.968,278.992,1666,10.0394,16.1731,7511,7412,7505,7560,7485,7538,=AVERAGE(K21:P21),
3.4,271.488,274.176,277.536,279.888,277.312,271.264,1651.66,9.58643,16.2156,7627,7539,7582,7508,7561,7622,=AVERAGE(K22:P22),
3.5,278.656,277.312,273.728,276.416,276.416,277.984,1660.51,9.11346,16.2511,7594,7632,7642,7617,7655,7601,=AVERAGE(K23:P23),
3.6,280,281.008,280.224,278.32,277.872,279.552,1676.98,8.62007,16.2793,7468,7409,7506,7553,7505,7469,=AVERAGE(K24:P24),
3.7,280,271.824,271.824,281.68,275.744,283.024,1664.1,8.1058,16.2999,7460,7557,7685,7663,7575,7589,=AVERAGE(K25:P25),
3.8,275.632,286.384,281.12,269.024,274.288,261.52,1647.97,7.57028,16.3127,7404,7585,7393,7470,7456,7335,=AVERAGE(K26:P26),
3.9,275.296,268.352,276.976,278.096,283.808,276.752,1659.28,7.01303,16.3175,7501,7401,7378,7442,7471,7580,=AVERAGE(K27:P27),
4,272.608,280.448,277.424,279.776,273.952,272.048,1656.26,6.43365,16.3141,7410,7430,7404,7424,7479,7359,=AVERAGE(K28:P28),
4.1,281.008,275.184,267.568,274.176,270.704,289.184,1657.82,5.8317,16.3021,7359,7223,7205,7237,7563,7645,=AVERAGE(K29:P29),
4.2,18.816,32.144,23.296,27.776,33.6,16.352,151.984,7.23397,13.572,9809,9467,11017,9746,10338,9279,=AVERAGE(K30:P30),
4.3,282.016,259.616,281.008,267.456,255.808,269.472,1615.38,7.2502,13.572,19281,20928,19300,20369,21116,20149,=AVERAGE(K31:P31),
4.4,271.152,275.744,270.592,276.08,277.088,273.952,1644.61,7.98104,13.297,7734,7771,7477,7383,7480,7661,=AVERAGE(K32:P32),
4.5,283.248,276.864,281.12,270.368,267.792,277.424,1656.82,8.70795,13.0061,7404,7411,7593,7590,7529,7532,=AVERAGE(K33:P33),
4.6,271.6,279.664,274.288,280.448,279.664,281.68,1667.34,9.41417,12.6989,7458,7418,7495,7478,7449,7339,=AVERAGE(K34:P34),
4.7,281.568,273.84,279.44,277.984,271.152,276.976,1660.96,10.0992,12.375,7435,7437,7612,7415,7579,7533,=AVERAGE(K35:P35),
4.8,275.744,281.904,275.856,281.904,276.08,277.088,1668.58,10.7627,12.034,7528,7535,7561,7308,7513,7515,=AVERAGE(K36:P36),
4.9,277.984,277.76,273.952,278.208,278.096,277.2,1663.2,11.4041,11.6755,7524,7580,7548,7532,7600,7600,=AVERAGE(K37:P37),
5,279.44,276.08,273.392,274.064,280.672,278.768,1662.42,12.0229,11.2991,7454,7298,7576,7652,7464,7563,=AVERAGE(K38:P38),
5.1,274.064,278.768,277.424,273.84,278.208,275.52,1657.82,12.6187,10.9044,7540,7464,7479,7477,7618,7621,=AVERAGE(K39:P39),
5.2,275.072,275.856,275.968,280.672,275.632,275.072,1658.27,13.1911,10.491,7618,7599,7689,7490,7395,7441,=AVERAGE(K40:P40),
5.3,277.424,277.76,273.84,277.424,277.424,283.472,1667.34,13.7397,10.0585,7483,7424,7622,7667,7502,7421,=AVERAGE(K41:P41),
5.4,282.576,277.984,278.096,273.616,278.432,275.632,1666.34,14.264,9.60633,7498,7387,7450,7595,7655,7625,=AVERAGE(K42:P42),
5.5,277.872,271.936,275.856,281.792,270.928,279.664,1658.05,14.7636,9.13424,7299,7692,7487,7583,7613,7528,=AVERAGE(K43:P43),
5.6,278.992,275.632,273.952,272.832,277.2,274.848,1653.46,15.2382,8.6417,7662,7597,7694,7456,7518,7606,=AVERAGE(K44:P44),
5.7,279.888,281.344,278.32,279.888,275.968,275.296,1670.7,15.6874,8.12835,7521,7420,7639,7562,7688,7622,=AVERAGE(K45:P45),
5.8,277.536,276.192,275.408,279.552,276.08,275.072,1659.84,16.1108,7.59372,7448,7588,7613,7619,7582,7640,=AVERAGE(K46:P46),
5.9,171.808,161.168,150.864,173.6,162.176,153.104,972.72,16.5081,7.03746,15009,15989,17700,14481,16327,17184,=AVERAGE(K47:P47),
6,276.304,273.84,282.016,281.68,275.52,276.304,1665.66,16.8791,6.459,7422,7530,7461,7430,7573,7514,=AVERAGE(K48:P48),
6.1,23.632,15.792,16.688,16.912,17.472,16.352,106.848,18.4098,5.80459,7594,7367,7448,7427,7523,7457,=AVERAGE(K49:P49),
6.2,246.624,236.208,223.104,215.04,220.864,231.616,1373.46,17.8145,7.67849,22469,24021,25591,26820,25642,24576,=AVERAGE(K50:P50),
6.3,247.968,235.76,238.896,243.376,249.312,234.528,1449.84,17.5229,8.41364,8291,9081,8909,8676,8275,9413,=AVERAGE(K51:P51),
6.4,279.776,277.648,270.032,269.808,278.32,273.84,1649.42,17.2041,9.1284,7419,7336,7592,7566,7600,7584,=AVERAGE(K52:P52),
