Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),Avg_latency(µs),
7.6,291.984,295.792,298.592,295.568,1181.94,11.3674,15.9411,6049,6021,5966,5967,=AVERAGE(I64:L64),
7.7,292.656,294,293.44,291.536,1171.63,10.7247,16.3491,6036,6003,6060,6063,=AVERAGE(I65:L65),
7.8,298.032,294.896,293.552,292.88,1179.36,10.06,16.7309,5969,5988,5985,5990,=AVERAGE(I66:L66),
7.9,294.448,293.216,297.024,297.248,1181.94,9.37372,17.0861,6010,6032,5974,5981,=AVERAGE(I67:L67),
8,299.376,299.152,298.144,298.144,1194.82,8.66629,17.4144,6003,5964,6023,6029,=AVERAGE(I68:L68),
8.1,293.664,293.664,295.904,294.448,1177.68,7.93818,17.7155,6045,6067,6005,6009,=AVERAGE(I69:L69),
8.2,289.408,287.504,293.104,289.072,1159.09,7.18997,17.9894,6093,6181,6183,6252,=AVERAGE(I70:L70),
8.3,294,292.992,290.64,292.208,1169.84,6.4222,18.2356,6022,6045,6039,5982,=AVERAGE(I71:L71),
8.4,24.64,21.616,24.304,24.864,95.424,7.03269,16.5113,6415,5536,6436,6442,=AVERAGE(I72:L72),
8.5,295.456,283.136,290.08,278.32,1146.99,7.58922,16.1142,17155,18173,17565,18450,=AVERAGE(I73:L73),
8.6,294.896,294,293.216,293.552,1175.66,7.60028,16.1142,6028,6127,6119,6064,=AVERAGE(I74:L74),
8.7,293.104,295.232,296.912,294.56,1179.81,8.12397,15.691,6009,5977,5973,5980,=AVERAGE(I75:L75),
8.8,294.896,292.208,293.664,295.68,1176.45,8.6375,15.242,6067,6023,6019,6035,=AVERAGE(I76:L76),
8.9,297.248,294.784,295.792,292.432,1180.26,9.13019,14.7676,5986,6012,6007,6084,=AVERAGE(I77:L77),
9,291.984,297.136,294.448,292.992,1176.56,9.60248,14.2682,6033,6000,6061,5998,=AVERAGE(I78:L78),
9.1,296.912,291.984,293.328,291.536,1173.76,10.0548,13.7441,6027,6048,5971,6053,=AVERAGE(I79:L79),
9.2,293.104,292.88,295.232,294.896,1176.11,10.4875,13.1958,6007,5961,6033,6045,=AVERAGE(I80:L80),
9.3,294.672,295.232,294.448,295.568,1179.92,10.9011,12.6236,5995,6025,6018,6032,=AVERAGE(I81:L81),
9.4,297.024,292.208,296.24,293.104,1178.58,11.2959,12.0279,6061,6082,6007,6014,=AVERAGE(I82:L82),
9.5,296.912,295.008,291.424,294.224,1177.57,11.6725,11.4093,5972,5997,6062,6002,=AVERAGE(I83:L83),
9.6,294,295.12,295.456,293.888,1178.46,12.0311,10.7681,6032,5984,5978,6066,=AVERAGE(I84:L84),
9.7,294.448,295.008,295.008,292.32,1176.78,12.3722,10.1048,6020,6048,6043,6051,=AVERAGE(I85:L85),
9.8,292.992,296.688,295.68,296.128,1181.49,12.6963,9.41996,6006,5960,6032,5966,=AVERAGE(I86:L86),
9.9,294.672,293.104,290.416,294.112,1172.3,13.0036,8.71384,6078,6102,6094,6110,=AVERAGE(I87:L87),
10,294,292.208,294.448,297.248,1177.9,13.2946,7.98715,5985,6008,6007,5942,=AVERAGE(I88:L88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(F7:F88)
