Time [s],User1_Tput(Mbps),User2_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),Avg_latency(µs),
1.4,0,0,0,16.1833,10.8819,0,0,=AVERAGE(G2:H2),
1.5,57.232,43.568,100.8,16.1833,10.8819,57049,71836,=AVERAGE(G3:H3),
1.6,282.688,289.968,572.656,16.1833,10.8819,5623,6078,=AVERAGE(G4:H4),
1.7,298.704,298.256,596.96,16.1833,10.8819,5377,5394,=AVERAGE(G5:H5),
1.8,298.592,298.48,597.072,16.1833,10.8819,5374,5390,=AVERAGE(G6:H6),
1.9,298.592,298.368,596.96,16.1833,10.8819,5381,5394,=AVERAGE(G7:H7),
2,298.704,298.928,597.632,16.3097,11.7278,5371,5391,=AVERAGE(G8:H8),
2.1,299.264,297.808,597.072,15.9825,13.4634,5369,5395,=AVERAGE(G9:H9),
2.2,297.808,298.48,596.288,14.5863,14.9015,5386,5394,=AVERAGE(G10:H10),
2.3,298.368,298.592,596.96,11.7922,15.9099,5379,5389,=AVERAGE(G11:H11),
2.4,261.296,261.856,523.152,6.59847,16.3159,5387,5398,=AVERAGE(G12:H12),
2.5,0,0,0,6.87199,13.6971,0,0,=AVERAGE(G13:H13),
2.6,178.864,173.488,352.352,16.9437,6.35896,30909,32177,=AVERAGE(G14:H14),
2.7,197.008,189.168,386.176,18.0955,6.87199,16633,17444,=AVERAGE(G15:H15),
2.8,223.776,224.112,447.888,6.77921,18.1258,5385,5412,=AVERAGE(G16:H16),
2.9,0,0,0,6.39803,16.9157,0,0,=AVERAGE(G17:H17),
3,244.16,238.56,482.72,13.742,6.74717,24184,24920,=AVERAGE(G18:H18),
3.1,0,0,0,16.3136,6.39803,0,0,=AVERAGE(G19:H19),
3.2,296.688,291.2,587.888,13.8152,15.7737,19991,20553,=AVERAGE(G20:H20),
3.3,299.488,298.032,597.52,12.0224,16.3173,5372,5398,=AVERAGE(G21:H21),
3.4,299.824,298.704,598.528,11.8397,16.315,5376,5386,=AVERAGE(G22:H22),
3.5,299.712,298.368,598.08,11.6551,16.3046,5361,5392,=AVERAGE(G23:H23),
3.6,298.48,298.48,596.96,11.4685,16.2864,5378,5393,=AVERAGE(G24:H24),
3.7,297.92,298.704,596.624,11.28,16.2605,5383,5389,=AVERAGE(G25:H25),
3.8,300.048,299.712,599.76,11.2554,16.2566,5369,5399,=AVERAGE(G26:H26),
3.9,299.488,298.48,597.968,11.2554,16.2566,5382,5393,=AVERAGE(G27:H27),
4,298.144,298.032,596.176,11.2554,16.2566,5365,5374,=AVERAGE(G28:H28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(D7:D28)
