Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,16.1833,10.8819,0,0,0,0,0,0,=AVERAGE(K2:P2),
1.5,57.232,42,28.56,28.56,28.56,28.56,213.472,16.1833,10.8819,58923,63739,73666,74320,76768,77311,=AVERAGE(K3:P3),
1.6,120.512,135.072,316.848,308.224,391.664,378.448,1650.77,16.1833,10.8819,12503,17345,18251,19318,17949,18846,=AVERAGE(K4:P4),
1.7,101.024,101.024,302.4,297.92,448.336,454.944,1705.65,16.1833,10.8819,7375,7203,7531,7640,8035,7896,=AVERAGE(K5:P5),
1.8,100.128,98.56,296.688,301.504,452.928,445.088,1694.9,16.1833,10.8819,7301,7376,7603,7654,7929,8000,=AVERAGE(K6:P6),
1.9,98.896,99.344,301.728,299.376,454.16,449.568,1703.07,16.1833,10.8819,7294,7290,7578,7745,7860,8066,=AVERAGE(K7:P7),
2,100.016,101.584,297.584,297.36,458.192,451.696,1706.43,16.3097,11.7279,7474,7323,7707,7834,8111,8056,=AVERAGE(K8:P8),
2.1,100.464,99.232,303.072,301.504,445.536,447.776,1697.58,15.9825,13.4636,7376,7374,7672,7537,7910,8018,=AVERAGE(K9:P9),
2.2,99.344,100.912,300.272,300.832,445.2,446.992,1693.55,14.5861,14.9015,7352,7452,7632,7743,7993,7985,=AVERAGE(K10:P10),
2.3,100.352,100.128,296.464,300.944,453.152,449.792,1700.83,11.792,15.9099,7509,7360,7603,7744,7997,7965,=AVERAGE(K11:P11),
2.4,86.8,88.48,263.088,266.672,398.384,399.728,1503.15,6.59796,16.3159,7622,7143,7896,7690,8160,7822,=AVERAGE(K12:P12),
2.5,0,0,0,0,0,0,0,6.87199,13.6971,0,0,0,0,0,0,=AVERAGE(K13:P13),
2.6,107.072,97.776,198.352,171.472,244.608,248.864,1068.14,16.9437,6.35757,67951,76568,47490,54535,41445,40448,=AVERAGE(K14:P14),
2.7,0,0,0,0,0,0,0,18.0955,6.87199,0,0,0,0,0,0,=AVERAGE(K15:P15),
2.8,106.288,105.616,174.048,194.88,259.616,223.776,1064.22,6.77921,18.126,77412,79147,58614,52577,42250,48489,=AVERAGE(K16:P16),
2.9,114.912,103.824,204.512,194.88,246.288,260.624,1125.04,6.39803,16.9157,26290,32760,26023,27396,23940,22920,=AVERAGE(K17:P17),
3,79.296,82.32,222.32,227.584,321.776,338.576,1271.87,13.7425,6.74636,8730,8601,9948,9389,9758,9094,=AVERAGE(K18:P18),
3.1,0,0,0,0,0,0,0,16.3136,6.39803,0,0,0,0,0,0,=AVERAGE(K19:P19),
3.2,146.496,142.576,292.992,308.224,393.12,416.416,1699.82,13.8148,15.774,49012,51329,33571,31828,27563,25892,=AVERAGE(K20:P20),
3.3,100.912,100.688,297.584,303.856,454.832,446.096,1703.97,12.0224,16.3173,7193,7252,7592,7739,7762,7860,=AVERAGE(K21:P21),
3.4,100.016,99.904,302.96,298.48,446.208,454.944,1702.51,11.8397,16.315,7418,7273,7624,7664,7951,7943,=AVERAGE(K22:P22),
3.5,100.128,100.688,297.36,300.048,451.136,453.712,1703.07,11.6551,16.3046,7454,7355,7621,7710,8078,7880,=AVERAGE(K23:P23),
3.6,99.008,98.224,301.504,295.456,457.184,453.6,1704.98,11.4684,16.2864,7516,7379,7744,7691,7920,7866,=AVERAGE(K24:P24),
3.7,100.688,100.576,292.208,299.712,441.056,455.84,1690.08,11.28,16.2605,7300,7509,7510,7770,7958,8030,=AVERAGE(K25:P25),
3.8,98.896,98.336,297.248,298.256,444.864,457.072,1694.67,11.2554,16.2566,7243,7327,7540,7596,7917,7873,=AVERAGE(K26:P26),
3.9,101.248,99.568,299.152,299.04,447.104,446.432,1692.54,11.2554,16.2566,7474,7326,7815,7688,7972,7747,=AVERAGE(K27:P27),
4,94.752,100.688,295.232,291.984,444.976,453.152,1680.78,11.2554,16.2566,7198,7347,7536,7519,7968,7947,=AVERAGE(K28:P28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(H7:H28)
