Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,14.394,15.0139,0,0,0,0,=AVERAGE(I2:L2),
1.5,57.232,41.552,28.56,28.56,155.904,14.394,15.0139,57021,74013,73902,74304,=AVERAGE(I3:L3),
1.6,279.888,285.488,293.328,290.304,1149.01,14.394,15.0139,6060,6674,9923,10044,=AVERAGE(I4:L4),
1.7,293.552,296.688,294.448,295.904,1180.59,14.394,15.0139,5860,5820,5845,5829,=AVERAGE(I5:L5),
1.8,293.104,296.016,295.68,295.232,1180.03,14.394,15.0139,5848,5823,5822,5825,=AVERAGE(I6:L6),
1.9,297.472,294.448,293.776,298.144,1183.84,14.394,15.0139,5823,5835,5833,5808,=AVERAGE(I7:L7),
2,293.328,294.112,295.792,296.24,1179.47,14.2957,15.0676,5875,5846,5831,5829,=AVERAGE(I8:L8),
2.1,294.672,294.672,295.456,295.68,1180.48,14.0655,15.1842,5853,5843,5834,5855,=AVERAGE(I9:L9),
2.2,298.256,293.328,293.664,296.688,1181.94,13.8206,15.2962,5814,5822,5838,5807,=AVERAGE(I10:L10),
2.3,293.104,297.584,294.896,296.576,1182.16,13.5605,15.4034,5847,5809,5833,5833,=AVERAGE(I11:L11),
2.4,294.784,295.232,296.912,293.664,1180.59,13.2848,15.5056,5856,5810,5823,5865,=AVERAGE(I12:L12),
2.5,297.024,292.656,294.672,293.552,1177.9,12.9932,15.6027,5837,5839,5843,5857,=AVERAGE(I13:L13),
2.6,293.104,292.656,295.12,295.68,1176.56,12.6853,15.6945,5869,5863,5836,5859,=AVERAGE(I14:L14),
2.7,294.784,294.448,293.888,296.24,1179.36,12.3607,15.7808,5834,5848,5848,5818,=AVERAGE(I15:L15),
2.8,294.896,294.112,296.016,296.016,1181.04,12.019,15.8615,5867,5840,5816,5823,=AVERAGE(I16:L16),
2.9,296.8,293.552,295.568,294.112,1180.03,11.6597,15.9363,5818,5836,5818,5849,=AVERAGE(I17:L17),
3,295.008,295.792,296.128,295.792,1182.72,11.2826,16.0051,5836,5805,5791,5830,=AVERAGE(I18:L18),
