Time [s],User1_Tput(Mbps),User2_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),Avg_latency(µs),
6.4,299.712,298.032,597.744,17.2041,9.12836,5383,5369,=AVERAGE(G52:H52),
6.5,298.48,299.04,597.52,16.8583,9.82213,5383,5374,=AVERAGE(G53:H53),
6.6,298.816,298.592,597.408,16.4858,10.4945,5342,5425,=AVERAGE(G54:H54),
6.7,300.048,298.48,598.528,16.0869,11.1449,5402,5384,=AVERAGE(G55:H55),
6.8,298.144,298.704,596.848,15.662,11.773,5358,5345,=AVERAGE(G56:H56),
6.9,298.592,299.6,598.192,15.2113,12.3783,5372,5410,=AVERAGE(G57:H57),
7,299.264,298.816,598.08,14.7353,12.9603,5391,5372,=AVERAGE(G58:H58),
7.1,298.592,299.376,597.968,14.2342,13.5186,5355,5390,=AVERAGE(G59:H59),
7.2,298.592,298.816,597.408,13.7085,14.0529,5375,5355,=AVERAGE(G60:H60),
7.3,299.712,298.368,598.08,13.1585,14.5626,5346,5374,=AVERAGE(G61:H61),
7.4,298.592,298.48,597.072,12.5847,15.0475,5423,5399,=AVERAGE(G62:H62),
7.5,299.264,298.368,597.632,11.9876,15.5071,5340,5368,=AVERAGE(G63:H63),
7.6,298.368,298.256,596.624,11.3674,15.9411,5366,5396,=AVERAGE(G64:H64),
7.7,297.92,299.264,597.184,10.7248,16.3491,5396,5371,=AVERAGE(G65:H65),
7.8,299.6,298.48,598.08,10.06,16.7309,5374,5401,=AVERAGE(G66:H66),
7.9,298.368,297.92,596.288,9.3737,17.086,5345,5373,=AVERAGE(G67:H67),
8,299.6,299.376,598.976,8.66629,17.4143,5384,5413,=AVERAGE(G68:H68),
8.1,299.152,298.928,598.08,7.93823,17.7155,5422,5388,=AVERAGE(G69:H69),
8.2,298.48,299.376,597.856,7.19003,17.9894,5334,5365,=AVERAGE(G70:H70),
8.3,299.824,298.256,598.08,6.4222,18.2356,5379,5404,=AVERAGE(G71:H71),
8.4,18.592,19.264,37.856,7.03269,16.5113,5034,5099,=AVERAGE(G72:H72),
8.5,297.136,291.2,588.336,7.58918,16.1142,16808,17231,=AVERAGE(G73:H73),
8.6,255.584,258.048,513.632,7.65468,16.1142,7027,7048,=AVERAGE(G74:H74),
8.7,299.04,298.592,597.632,8.12397,15.691,5436,5330,=AVERAGE(G75:H75),
8.8,298.704,298.368,597.072,8.6375,15.242,5342,5440,=AVERAGE(G76:H76),
8.9,298.256,298.704,596.96,9.13019,14.7677,5385,5347,=AVERAGE(G77:H77),
9,298.48,298.48,596.96,9.60246,14.2682,5361,5391,=AVERAGE(G78:H78),
9.1,298.368,298.928,597.296,10.0548,13.7441,5409,5368,=AVERAGE(G79:H79),
9.2,298.592,298.48,597.072,10.4875,13.1958,5388,5416,=AVERAGE(G80:H80),
9.3,299.712,298.592,598.304,10.9011,12.6236,5369,5394,=AVERAGE(G81:H81),
9.4,298.144,298.592,596.736,11.2959,12.028,5343,5372,=AVERAGE(G82:H82),
9.5,298.592,299.04,597.632,11.6724,11.4093,5398,5352,=AVERAGE(G83:H83),
9.6,299.04,298.032,597.072,12.0311,10.7681,5379,5404,=AVERAGE(G84:H84),
9.7,298.704,299.264,597.968,12.3722,10.1048,5358,5387,=AVERAGE(G85:H85),
9.8,299.376,298.928,598.304,12.6963,9.41996,5340,5366,=AVERAGE(G86:H86),
9.9,298.032,298.928,596.96,13.0036,8.71391,5397,5426,=AVERAGE(G87:H87),
10,299.264,298.032,597.296,13.2946,7.9872,5382,5406,=AVERAGE(G88:H88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(D7:D88)
