Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,=AVERAGE(J2:N2),
1.5,57.232,51.632,28.56,28.56,28.56,194.544,14.394,15.0139,56936,63305,73579,74369,74976,=AVERAGE(J3:N3),
1.6,277.088,273.168,287.28,280,277.872,1395.41,14.394,15.0139,6580,6655,10506,10891,11076,=AVERAGE(J4:N4),
1.7,290.752,290.304,289.072,294.336,293.888,1458.35,14.394,15.0139,6451,6450,6425,6433,6367,=AVERAGE(J5:N5),
1.8,295.12,291.536,291.2,292.544,290.304,1460.7,14.394,15.0139,6404,6471,6465,6451,6482,=AVERAGE(J6:N6),
1.9,295.792,289.968,289.52,293.104,292.544,1460.93,14.394,15.0139,6367,6459,6475,6443,6413,=AVERAGE(J7:N7),
2,289.856,293.44,293.216,293.328,292.32,1462.16,14.2957,15.0676,6476,6353,6441,6344,6453,=AVERAGE(J8:N8),
2.1,288.848,290.752,291.648,292.32,292.544,1456.11,14.0655,15.1842,6446,6417,6453,6448,6437,=AVERAGE(J9:N9),
2.2,293.552,292.32,294.336,294.448,290.752,1465.41,13.8206,15.2962,6476,6461,6390,6403,6462,=AVERAGE(J10:N10),
2.3,291.872,292.432,290.64,293.552,290.528,1459.02,13.5605,15.4034,6380,6416,6460,6378,6436,=AVERAGE(J11:N11),
2.4,287.616,295.344,295.344,289.296,289.296,1456.9,13.2848,15.5056,6445,6456,6452,6474,6486,=AVERAGE(J12:N12),
2.5,294.672,290.64,292.432,292.432,291.984,1462.16,12.9932,15.6027,6363,6465,6431,6407,6447,=AVERAGE(J13:N13),
2.6,291.312,292.208,290.752,294.896,290.976,1460.14,12.6853,15.6945,6475,6321,6479,6406,6376,=AVERAGE(J14:N14),
2.7,291.536,289.632,291.424,290.64,296.352,1459.58,12.3607,15.7809,6430,6485,6445,6445,6387,=AVERAGE(J15:N15),
