Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,14.394,15.0139,0,0,0,=AVERAGE(H2:J2),
1.5,57.232,38.976,28.56,124.768,14.394,15.0139,56959,76470,73911,=AVERAGE(H3:J3),
1.6,281.344,291.312,296.912,869.568,14.394,15.0139,5774,6678,9617,=AVERAGE(H4:J4),
1.7,298.928,296.8,296.912,892.64,14.394,15.0139,5518,5543,5562,=AVERAGE(H5:J5),
1.8,297.808,296.352,296.352,890.512,14.394,15.0139,5539,5549,5561,=AVERAGE(H6:J6),
1.9,298.704,296.688,297.36,892.752,14.394,15.0139,5515,5541,5549,=AVERAGE(H7:J7),
2,297.92,297.92,296.576,892.416,14.2957,15.0676,5539,5538,5568,=AVERAGE(H8:J8),
2.1,298.592,298.928,295.792,893.312,14.0656,15.1842,5520,5521,5556,=AVERAGE(H9:J9),
2.2,296.688,298.032,297.92,892.64,13.8206,15.2962,5538,5539,5551,=AVERAGE(H10:J10),
2.3,295.68,297.584,296.8,890.064,13.5605,15.4034,5551,5543,5567,=AVERAGE(H11:J11),
2.4,296.8,296.688,297.136,890.624,13.2848,15.5056,5547,5553,5555,=AVERAGE(H12:J12),
2.5,298.256,296.24,296.688,891.184,12.9932,15.6027,5538,5547,5556,=AVERAGE(H13:J13),
2.6,299.152,296.352,298.368,893.872,12.6853,15.6945,5511,5546,5562,=AVERAGE(H14:J14),
2.7,298.592,297.696,296.576,892.864,12.3607,15.7808,5531,5536,5560,=AVERAGE(H15:J15),
2.8,298.816,295.68,297.92,892.416,12.019,15.8615,5513,5545,5550,=AVERAGE(H16:J16),
2.9,298.144,297.584,297.024,892.752,11.6597,15.9363,5537,5547,5552,=AVERAGE(H17:J17),
3,297.92,299.04,296.352,893.312,11.2826,16.0051,5519,5514,5570,=AVERAGE(H18:J18),
3.1,295.904,297.696,298.816,892.416,10.8871,16.0676,5564,5538,5542,=AVERAGE(H19:J19),
3.2,299.04,297.024,297.36,893.424,10.4728,16.1237,5510,5553,5551,=AVERAGE(H20:J20),
3.3,299.264,295.904,297.136,892.304,10.0394,16.1731,5525,5549,5563,=AVERAGE(H21:J21),
3.4,295.568,297.92,298.48,891.968,9.58647,16.2156,5547,5525,5536,=AVERAGE(H22:J22),
3.5,297.248,296.352,298.144,891.744,9.11347,16.2511,5555,5561,5552,=AVERAGE(H23:J23),
3.6,297.584,296.352,296.24,890.176,8.62008,16.2793,5527,5551,5577,=AVERAGE(H24:J24),
3.7,298.704,299.376,297.024,895.104,8.10584,16.2999,5547,5509,5552,=AVERAGE(H25:J25),
3.8,299.152,300.272,299.376,898.8,7.57031,16.3127,5529,5531,5556,=AVERAGE(H26:J26),
3.9,296.576,297.024,297.136,890.736,7.01306,16.3175,5557,5556,5558,=AVERAGE(H27:J27),
4,296.128,297.92,297.584,891.632,6.43364,16.3141,5523,5546,5571,=AVERAGE(H28:J28),
4.1,296.128,295.68,294.56,886.368,5.83174,16.3021,5541,5535,5559,=AVERAGE(H29:J29),
4.2,19.824,18.928,20.048,58.8,7.23397,13.572,5527,5528,5577,=AVERAGE(H30:J30),
4.3,297.584,286.048,292.208,875.84,7.24931,13.572,16942,17926,17421,=AVERAGE(H31:J31),
4.4,296.016,297.584,296.128,889.728,7.98105,13.297,5559,5548,5559,=AVERAGE(H32:J32),
4.5,296.912,297.584,298.816,893.312,8.70789,13.0061,5536,5519,5567,=AVERAGE(H33:J33),
4.6,297.696,296.688,296.128,890.512,9.41411,12.6989,5547,5551,5566,=AVERAGE(H34:J34),
4.7,299.264,296.352,296.688,892.304,10.0992,12.375,5503,5563,5549,=AVERAGE(H35:J35),
4.8,296.464,297.472,298.256,892.192,10.7627,12.034,5545,5520,5569,=AVERAGE(H36:J36),
4.9,297.248,296.24,297.92,891.408,11.404,11.6755,5571,5570,5524,=AVERAGE(H37:J37),
5,296.8,297.248,296.8,890.848,12.0229,11.2991,5532,5533,5580,=AVERAGE(H38:J38),
5.1,297.024,298.032,296.24,891.296,12.6187,10.9045,5530,5530,5541,=AVERAGE(H39:J39),
5.2,297.024,296.8,296.016,889.84,13.1911,10.491,5566,5561,5575,=AVERAGE(H40:J40),
5.3,297.696,296.464,296.688,890.848,13.7397,10.0585,5498,5527,5542,=AVERAGE(H41:J41),
5.4,298.704,296.912,297.808,893.424,14.264,9.60634,5543,5532,5549,=AVERAGE(H42:J42),
5.5,296.464,296.688,297.248,890.4,14.7636,9.13424,5548,5578,5555,=AVERAGE(H43:J43),
5.6,297.248,298.368,297.36,892.976,15.2382,8.64172,5521,5513,5565,=AVERAGE(H44:J44),
5.7,296.688,296.8,298.032,891.52,15.6874,8.12837,5533,5521,5538,=AVERAGE(H45:J45),
5.8,296.576,298.144,295.68,890.4,16.1108,7.59376,5549,5537,5548,=AVERAGE(H46:J46),
5.9,296.688,296.016,297.248,889.952,16.5081,7.03742,5569,5551,5568,=AVERAGE(H47:J47),
6,296.128,296.688,298.368,891.184,16.8791,6.45904,5546,5572,5590,=AVERAGE(H48:J48),
