Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),Avg_latency(µs),
7.5,292.544,296.576,291.984,294.896,1176,11.9875,15.5071,6000,6025,6044,6061,=AVERAGE(I63:L63),
7.6,295.792,293.44,297.136,294.336,1180.7,11.3674,15.9411,6046,6002,6036,5983,=AVERAGE(I64:L64),
7.7,296.24,290.864,290.192,293.328,1170.62,10.7247,16.3491,5971,5979,6005,6021,=AVERAGE(I65:L65),
7.8,294.784,296.688,292.88,295.344,1179.7,10.06,16.7308,6012,6032,6053,6007,=AVERAGE(I66:L66),
7.9,295.344,295.904,297.36,293.104,1181.71,9.37368,17.086,5997,5953,5983,6047,=AVERAGE(I67:L67),
8,299.712,298.816,297.36,299.04,1194.93,8.66581,17.4143,5988,6003,6028,6041,=AVERAGE(I68:L68),
8.1,292.208,296.688,295.344,293.888,1178.13,7.93815,17.7156,6089,6047,6072,6016,=AVERAGE(I69:L69),
8.2,292.88,294.896,294.896,296.8,1179.47,7.19003,17.9894,5815,5835,5798,5876,=AVERAGE(I70:L70),
8.3,293.888,294,295.456,290.976,1174.32,6.42215,18.2356,5864,5747,5843,5776,=AVERAGE(I71:L71),
8.4,1.232,4.48,5.152,8.4,19.264,7.03269,16.5113,6453,6465,6492,6501,=AVERAGE(I72:L72),
8.5,296.8,285.264,290.304,278.544,1150.91,7.58918,16.1142,17804,18797,18333,19322,=AVERAGE(I73:L73),
8.6,293.552,295.232,296.576,297.92,1183.28,7.59996,16.1142,5869,5827,5854,5875,=AVERAGE(I74:L74),
8.7,295.904,293.664,295.904,293.888,1179.36,8.12397,15.691,5853,5868,5897,5840,=AVERAGE(I75:L75),
8.8,294.672,296.688,295.008,295.456,1181.82,8.6375,15.242,5828,5784,5803,5820,=AVERAGE(I76:L76),
8.9,294.784,295.68,294.224,297.024,1181.71,9.13019,14.7677,5806,5828,5848,5871,=AVERAGE(I77:L77),
9,293.44,293.664,296.128,296.688,1179.92,9.60249,14.2682,5853,5873,5831,5777,=AVERAGE(I78:L78),
9.1,296.352,297.248,293.664,297.472,1184.74,10.0548,13.7441,5840,5790,5875,5827,=AVERAGE(I79:L79),
9.2,296.576,295.12,294.224,293.776,1179.7,10.4875,13.1958,5821,5910,5857,5944,=AVERAGE(I80:L80),
9.3,292.544,297.584,296.576,295.344,1182.05,10.9011,12.6236,5866,5749,5843,5779,=AVERAGE(I81:L81),
9.4,294.112,294.896,296.128,298.256,1183.39,11.2959,12.0279,5852,5871,5822,5841,=AVERAGE(I82:L82),
9.5,295.232,294.336,295.456,295.344,1180.37,11.6725,11.4093,5836,5775,5877,5813,=AVERAGE(I83:L83),
9.6,294.56,296.912,294.672,293.776,1179.92,12.0311,10.7681,5817,5839,5857,5867,=AVERAGE(I84:L84),
9.7,295.12,293.552,297.248,294.112,1180.03,12.3722,10.1049,5879,5892,5845,5929,=AVERAGE(I85:L85),
9.8,297.136,295.12,294,295.008,1181.26,12.6963,9.41996,5788,5800,5819,5835,=AVERAGE(I86:L86),
9.9,294.784,295.008,296.016,295.232,1181.04,13.0036,8.71391,5846,5862,5887,5818,=AVERAGE(I87:L87),
10,293.552,297.36,296.016,294,1180.93,13.2946,7.98715,5827,5770,5789,5879,=AVERAGE(I88:L88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(F7:F88)
