Time [s],User1_Tput(Mbps),User2_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),Avg_latency(µs),
1.4,0,0,0,16.1833,10.8819,0,0,=AVERAGE(G2:H2),
1.5,57.232,44.464,101.696,16.1833,10.8819,56818,70618,=AVERAGE(G3:H3),
1.6,283.92,289.52,573.44,16.1833,10.8819,5635,5999,=AVERAGE(G4:H4),
1.7,298.368,298.592,596.96,16.1833,10.8819,5378,5384,=AVERAGE(G5:H5),
1.8,298.704,298.48,597.184,16.1833,10.8819,5378,5384,=AVERAGE(G6:H6),
1.9,298.256,298.816,597.072,16.1833,10.8819,5376,5381,=AVERAGE(G7:H7),
2,298.368,298.144,596.512,16.3097,11.7277,5379,5385,=AVERAGE(G8:H8),
2.1,298.48,298.48,596.96,15.9825,13.4635,5378,5385,=AVERAGE(G9:H9),
2.2,298.48,298.48,596.96,14.5862,14.9015,5374,5382,=AVERAGE(G10:H10),
2.3,299.264,298.256,597.52,11.7922,15.9099,5371,5386,=AVERAGE(G11:H11),
2.4,264.432,260.288,524.72,6.59847,16.3159,5394,5386,=AVERAGE(G12:H12),
2.5,0,0,0,6.87199,13.6971,0,0,=AVERAGE(G13:H13),
2.6,214.928,206.192,421.12,16.9437,6.35896,24332,25760,=AVERAGE(G14:H14),
2.7,196.336,190.288,386.624,18.0955,6.87199,16628,17615,=AVERAGE(G15:H15),
2.8,225.344,222.88,448.224,6.77921,18.1253,5399,5406,=AVERAGE(G16:H16),
2.9,196.784,190.288,387.072,6.39803,16.9157,15900,16812,=AVERAGE(G17:H17),
3,246.064,246.96,493.024,13.742,6.74737,5380,5396,=AVERAGE(G18:H18),
3.1,0,0,0,16.3136,6.39803,0,0,=AVERAGE(G19:H19),
3.2,292.32,287.168,579.488,13.815,15.7738,20357,20836,=AVERAGE(G20:H20),
3.3,299.824,298.256,598.08,12.0224,16.3173,5377,5367,=AVERAGE(G21:H21),
3.4,299.264,298.368,597.632,11.8398,16.315,5368,5384,=AVERAGE(G22:H22),
3.5,299.712,298.592,598.304,11.6551,16.3046,5357,5381,=AVERAGE(G23:H23),
3.6,298.368,299.488,597.856,11.4685,16.2864,5373,5384,=AVERAGE(G24:H24),
3.7,298.48,298.48,596.96,11.28,16.2605,5386,5383,=AVERAGE(G25:H25),
3.8,300.272,299.936,600.208,11.2554,16.2566,5377,5353,=AVERAGE(G26:H26),
3.9,298.704,299.6,598.304,11.2554,16.2566,5361,5391,=AVERAGE(G27:H27),
4,298.368,299.6,597.968,11.2554,16.2566,5399,5377,=AVERAGE(G28:H28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(D7:D28)
