Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,14.394,15.0139,0,0,0,0,=AVERAGE(I2:L2),
1.5,57.232,42.672,28.56,28.56,157.024,14.394,15.0139,57023,72723,73720,74510,=AVERAGE(I3:L3),
1.6,280.56,285.824,293.44,285.376,1145.2,14.394,15.0139,6033,6586,9902,10231,=AVERAGE(I4:L4),
1.7,293.664,295.344,298.368,294.112,1181.49,14.394,15.0139,5813,5814,5794,5818,=AVERAGE(I5:L5),
1.8,295.344,296.688,293.664,296.464,1182.16,14.394,15.0139,5827,5811,5835,5792,=AVERAGE(I6:L6),
1.9,293.664,294.336,296.128,297.136,1181.26,14.394,15.0139,5855,5861,5836,5836,=AVERAGE(I7:L7),
2,297.248,293.216,294.112,296.016,1180.59,14.2957,15.0676,5787,5852,5866,5830,=AVERAGE(I8:L8),
2.1,296.576,295.792,293.664,293.216,1179.25,14.0656,15.1842,5821,5833,5840,5850,=AVERAGE(I9:L9),
2.2,294.448,296.464,294.672,295.008,1180.59,13.8206,15.2962,5821,5821,5837,5827,=AVERAGE(I10:L10),
2.3,296.688,295.456,296.24,295.344,1183.73,13.5605,15.4034,5795,5834,5799,5837,=AVERAGE(I11:L11),
2.4,294.112,292.32,295.232,293.328,1174.99,13.2848,15.5056,5858,5863,5841,5847,=AVERAGE(I12:L12),
2.5,295.456,297.584,294.112,297.024,1184.18,12.9932,15.6027,5794,5814,5814,5792,=AVERAGE(I13:L13),
2.6,296.464,295.008,293.104,293.776,1178.35,12.6853,15.6945,5785,5816,5821,5830,=AVERAGE(I14:L14),
2.7,293.776,298.368,295.68,294,1181.82,12.3607,15.7808,5870,5808,5846,5867,=AVERAGE(I15:L15),
2.8,295.568,296.128,294,296.576,1182.27,12.019,15.8615,5814,5824,5829,5810,=AVERAGE(I16:L16),
2.9,293.776,295.12,294.448,297.024,1180.37,11.6597,15.9363,5837,5830,5851,5824,=AVERAGE(I17:L17),
3,297.584,294.672,296.352,296.576,1185.18,11.2826,16.0051,5816,5838,5804,5807,=AVERAGE(I18:L18),
3.1,296.24,295.232,293.328,295.12,1179.92,10.887,16.0676,5830,5824,5854,5842,=AVERAGE(I19:L19),
3.2,292.656,294.784,295.68,295.344,1178.46,10.4728,16.1237,5843,5857,5827,5857,=AVERAGE(I20:L20),
3.3,295.12,295.12,294.56,295.12,1179.92,10.0394,16.1731,5851,5840,5837,5835,=AVERAGE(I21:L21),
3.4,296.24,294,296.912,297.248,1184.4,9.58644,16.2156,5810,5830,5811,5788,=AVERAGE(I22:L22),
3.5,293.104,297.92,295.456,294.336,1180.82,9.11346,16.2511,5845,5817,5845,5855,=AVERAGE(I23:L23),
3.6,296.128,297.696,295.232,293.104,1182.16,8.62006,16.2793,5822,5803,5811,5841,=AVERAGE(I24:L24),
3.7,298.032,297.584,297.472,298.144,1191.23,8.10581,16.2999,5843,5860,5829,5822,=AVERAGE(I25:L25),
3.8,296.128,295.68,299.376,298.144,1189.33,7.57027,16.3127,5821,5815,5809,5820,=AVERAGE(I26:L26),
3.9,294.336,295.344,296.8,297.472,1183.95,7.01302,16.3175,5826,5845,5809,5822,=AVERAGE(I27:L27),
4,291.424,293.328,296.016,292.32,1173.09,6.43365,16.3141,5837,5831,5868,5824,=AVERAGE(I28:L28),
4.1,285.6,293.104,290.304,290.192,1159.2,5.8317,16.3021,5743,5797,5775,5759,=AVERAGE(I29:L29),
4.2,29.456,24.976,21.952,30.912,107.296,7.23397,13.572,6998,6537,6586,6993,=AVERAGE(I30:L30),
4.3,297.36,279.216,290.864,286.048,1153.49,7.25024,13.572,17048,18492,17590,17928,=AVERAGE(I31:L31),
4.4,294.672,293.44,292.656,294.56,1175.33,7.98105,13.297,5823,5891,5881,5846,=AVERAGE(I32:L32),
4.5,294,294.896,297.92,293.44,1180.26,8.70789,13.0061,5853,5840,5783,5872,=AVERAGE(I33:L33),
4.6,294.336,297.584,297.024,296.24,1185.18,9.41411,12.6989,5804,5764,5782,5798,=AVERAGE(I34:L34),
4.7,294,294.112,297.36,297.36,1182.83,10.0992,12.375,5847,5854,5791,5808,=AVERAGE(I35:L35),
4.8,293.776,294.336,296.016,297.136,1181.26,10.7627,12.034,5835,5841,5834,5822,=AVERAGE(I36:L36),
4.9,294.112,296.352,295.68,293.552,1179.7,11.4041,11.6755,5827,5835,5822,5833,=AVERAGE(I37:L37),
5,295.12,293.664,296.128,294.448,1179.36,12.0229,11.2991,5824,5855,5815,5862,=AVERAGE(I38:L38),
5.1,296.464,296.352,294.224,296.8,1183.84,12.6187,10.9045,5789,5788,5806,5794,=AVERAGE(I39:L39),
5.2,293.328,294.784,297.584,296.464,1182.16,13.1911,10.491,5853,5853,5811,5861,=AVERAGE(I40:L40),
5.3,295.568,294.336,299.152,294.448,1183.5,13.7397,10.0585,5788,5818,5779,5823,=AVERAGE(I41:L41),
5.4,296.016,297.36,293.888,293.776,1181.04,14.264,9.60631,5831,5828,5846,5826,=AVERAGE(I42:L42),
5.5,293.888,296.016,298.368,295.008,1183.28,14.7636,9.1342,5836,5833,5786,5836,=AVERAGE(I43:L43),
5.6,295.008,296.016,294.112,294,1179.14,15.2382,8.6417,5851,5843,5866,5885,=AVERAGE(I44:L44),
