Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),Avg_latency(µs),
8.5,227.696,215.936,205.296,217.728,225.344,202.496,204.624,1499.12,7.58921,16.1142,26266,27190,28170,26874,25932,28429,28153,=AVERAGE(L73:R73),
8.6,252.784,249.088,246.624,250.88,249.76,237.776,253.12,1740.03,7.60021,16.1142,8819,8839,8531,8961,8759,8890,8770,=AVERAGE(L74:R74),
8.7,243.04,245.28,248.864,241.696,246.512,253.344,245.392,1724.13,8.12401,15.691,8767,8664,8916,8916,8652,8514,8925,=AVERAGE(L75:R75),
8.8,255.36,248.528,243.712,251.776,251.888,246.064,254.352,1751.68,8.63752,15.242,8783,8718,8807,8855,8645,8935,8523,=AVERAGE(L76:R76),
8.9,247.744,249.536,253.12,244.832,248.416,249.424,249.536,1742.61,9.13019,14.7676,8809,8765,8815,8455,8885,8645,8750,=AVERAGE(L77:R77),
9,248.528,248.976,249.984,253.456,248.864,247.296,246.736,1743.84,9.60246,14.2682,8576,8526,8710,8602,8724,8609,8357,=AVERAGE(L78:R78),
9.1,254.24,250.768,243.936,247.52,243.04,248.864,254.912,1743.28,10.0548,13.7441,8784,8862,8881,8623,8605,8587,8504,=AVERAGE(L79:R79),
9.2,248.864,248.416,255.808,247.072,255.472,249.76,239.008,1744.4,10.4875,13.1958,8969,8689,8611,8743,8555,8854,8784,=AVERAGE(L80:R80),
9.3,244.944,250.768,241.584,254.24,249.76,252.672,245.952,1739.92,10.9011,12.6236,8720,9041,8372,8816,8208,8842,8636,=AVERAGE(L81:R81),
9.4,249.872,246.512,249.648,251.328,245.28,246.288,257.936,1746.86,11.2959,12.0279,8564,8790,8903,8415,8987,8879,8944,=AVERAGE(L82:R82),
9.5,248.528,252.448,249.424,242.816,251.216,249.312,243.376,1737.12,11.6725,11.4093,9072,8863,9036,8346,9061,8642,8348,=AVERAGE(L83:R83),
9.6,244.608,246.624,255.024,250.32,249.76,246.176,251.552,1744.06,12.0311,10.7681,8819,8751,8507,8812,8431,8762,8738,=AVERAGE(L84:R84),
9.7,253.568,245.84,245.168,249.872,250.32,249.984,246.064,1740.82,12.3722,10.1048,8594,8808,8912,8793,8717,8521,8622,=AVERAGE(L85:R85),
9.8,250.992,254.912,251.216,250.656,245.392,250.096,250.544,1753.81,12.6963,9.41992,8485,8583,8285,8305,8601,8574,8458,=AVERAGE(L86:R86),
9.9,248.192,242.816,244.832,253.008,256.256,250.768,250.432,1746.3,13.0036,8.71385,8854,8924,8871,8838,8928,8711,8830,=AVERAGE(L87:R87),
10,242.928,253.232,254.576,253.792,242.704,244.608,252.784,1744.62,13.2946,7.98717,8661,8455,8563,8745,8467,8754,8580,=AVERAGE(L88:R88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(I7:I88)
