Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,16.1833,10.8819,0,0,0,0,=AVERAGE(I2:L2),
1.5,40.88,57.232,28.56,28.56,155.232,16.1833,10.8819,74785,57069,73933,74535,=AVERAGE(I3:L3),
1.6,287.84,281.904,292.32,286.272,1148.34,16.1833,10.8819,6726,6024,9955,10197,=AVERAGE(I4:L4),
1.7,296.912,295.68,295.008,294.336,1181.94,16.1833,10.8819,5813,5840,5841,5851,=AVERAGE(I5:L5),
1.8,296.688,293.44,296.016,295.008,1181.15,16.1833,10.8819,5834,5827,5825,5827,=AVERAGE(I6:L6),
1.9,293.664,296.24,295.232,295.008,1180.14,16.1833,10.8819,5845,5802,5804,5836,=AVERAGE(I7:L7),
2,295.12,298.144,294.896,293.104,1181.26,16.3097,11.7279,5841,5808,5843,5847,=AVERAGE(I8:L8),
2.1,295.344,296.352,293.104,297.472,1182.27,15.9825,13.4634,5850,5813,5832,5813,=AVERAGE(I9:L9),
2.2,296.8,293.216,296.24,293.888,1180.14,14.5861,14.9015,5802,5834,5834,5842,=AVERAGE(I10:L10),
2.3,296.128,297.248,294,294.448,1181.82,11.7919,15.9099,5819,5810,5844,5842,=AVERAGE(I11:L11),
2.4,263.2,253.232,254.912,255.024,1026.37,6.59847,16.3159,5817,5862,5858,5844,=AVERAGE(I12:L12),
2.5,0,0,0,0,0,6.87199,13.6971,0,0,0,0,=AVERAGE(I13:L13),
2.6,173.936,168.112,157.248,163.744,663.04,16.9437,6.35794,32049,33939,36773,35137,=AVERAGE(I14:L14),
2.7,190.288,188.048,180.32,171.808,730.464,18.0955,6.87199,17317,17796,18592,19725,=AVERAGE(I15:L15),
2.8,224.336,224.112,225.232,224.112,897.792,6.77736,18.1257,5871,5855,5871,5848,=AVERAGE(I16:L16),
2.9,0,0,0,0,0,6.39803,16.9157,0,0,0,0,=AVERAGE(I17:L17),
3,210.112,198.24,195.216,205.744,809.312,13.7424,6.74737,29675,31865,32436,30584,=AVERAGE(I18:L18),
3.1,0,0,0,0,0,16.3136,6.39803,0,0,0,0,=AVERAGE(I19:L19),
3.2,293.328,278.432,287.28,280.784,1139.82,13.8152,15.774,20254,21765,20805,21415,=AVERAGE(I20:L20),
3.3,295.344,294.336,296.464,295.008,1181.15,12.0224,16.3173,5849,5836,5825,5847,=AVERAGE(I21:L21),
3.4,295.232,294.784,297.248,294.448,1181.71,11.8397,16.315,5830,5834,5786,5834,=AVERAGE(I22:L22),
3.5,294.336,294.896,296.24,293.664,1179.14,11.6551,16.3046,5838,5826,5812,5861,=AVERAGE(I23:L23),
3.6,292.656,297.696,294.112,298.704,1183.17,11.4685,16.2864,5846,5797,5823,5798,=AVERAGE(I24:L24),
3.7,297.808,297.248,298.144,297.584,1190.78,11.28,16.2605,5853,5830,5825,5831,=AVERAGE(I25:L25),
3.8,297.472,296.576,298.928,297.36,1190.34,11.2554,16.2566,5819,5791,5805,5815,=AVERAGE(I26:L26),
3.9,292.32,297.248,294.784,295.232,1179.58,11.2554,16.2566,5838,5857,5837,5852,=AVERAGE(I27:L27),
4,297.024,292.656,296.128,295.12,1180.93,11.2554,16.2566,5815,5814,5831,5827,=AVERAGE(I28:L28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(F7:F28)
