Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,0,=AVERAGE(K2:P2),
1.5,57.232,41.776,28.56,28.56,28.56,28.56,213.248,14.394,15.0139,56937,73796,73818,74362,74904,75625,=AVERAGE(K3:P3),
1.6,260.736,272.832,276.976,267.232,262.528,255.024,1595.33,14.394,15.0139,7498,8007,11635,11751,12086,12507,=AVERAGE(K4:P4),
1.7,277.76,272.272,277.2,278.208,281.12,278.096,1664.66,14.394,15.0139,7479,7633,7657,7441,7582,7533,=AVERAGE(K5:P5),
1.8,281.344,282.24,273.504,274.4,274.4,276.08,1661.97,14.394,15.0139,7522,7396,7575,7518,7600,7537,=AVERAGE(K6:P6),
1.9,278.32,275.184,276.08,272.832,272.944,277.2,1652.56,14.394,15.0139,7458,7440,7425,7604,7584,7512,=AVERAGE(K7:P7),
2,278.32,277.088,276.976,276.528,284.144,272.272,1665.33,14.2957,15.0676,7538,7514,7561,7593,7451,7583,=AVERAGE(K8:P8),
2.1,274.848,276.64,279.216,276.528,268.016,274.064,1649.31,14.0656,15.1842,7670,7669,7571,7627,7526,7691,=AVERAGE(K9:P9),
2.2,277.76,273.504,277.648,270.256,275.968,280.56,1655.7,13.8206,15.2962,7438,7607,7478,7646,7675,7630,=AVERAGE(K10:P10),
2.3,280.448,284.48,278.992,274.288,274.512,272.384,1665.1,13.5605,15.4034,7589,7456,7506,7509,7538,7489,=AVERAGE(K11:P11),
2.4,275.072,269.808,271.824,276.752,279.216,277.984,1650.66,13.2848,15.5056,7450,7616,7637,7502,7459,7553,=AVERAGE(K12:P12),
2.5,278.656,275.52,278.208,282.912,277.088,273.392,1665.78,12.9932,15.6027,7718,7710,7698,7669,7653,7739,=AVERAGE(K13:P13),
2.6,275.632,282.128,277.648,272.272,276.416,279.328,1663.42,12.6853,15.6945,7483,7476,7408,7491,7588,7466,=AVERAGE(K14:P14),
2.7,275.296,275.744,271.6,279.552,283.696,276.192,1662.08,12.3607,15.7808,7575,7575,7575,7433,7418,7434,=AVERAGE(K15:P15),
2.8,279.888,275.408,275.408,276.08,277.088,277.088,1660.96,12.0189,15.8615,7565,7503,7603,7505,7519,7409,=AVERAGE(K16:P16),
2.9,272.944,272.496,277.536,276.528,274.736,281.008,1655.25,11.6597,15.9363,7478,7599,7424,7543,7462,7515,=AVERAGE(K17:P17),
3,284.032,275.632,270.144,284.256,275.744,273.056,1662.86,11.2826,16.0051,7468,7610,7568,7358,7679,7582,=AVERAGE(K18:P18),
3.1,269.584,281.568,274.176,274.4,274.736,277.424,1651.89,10.887,16.0676,7453,7439,7643,7563,7459,7442,=AVERAGE(K19:P19),
3.2,280.336,274.96,276.752,277.648,275.744,277.648,1663.09,10.4728,16.1237,7663,7662,7639,7452,7478,7503,=AVERAGE(K20:P20),
3.3,272.832,277.2,274.176,277.76,280.112,278.208,1660.29,10.0394,16.1731,7481,7514,7636,7506,7489,7540,=AVERAGE(K21:P21),
3.4,276.752,273.056,279.328,279.552,275.408,281.904,1666,9.58644,16.2156,7650,7548,7547,7531,7588,7472,=AVERAGE(K22:P22),
3.5,281.792,276.08,276.304,276.752,280.896,280,1671.82,9.11346,16.2511,7374,7515,7514,7601,7421,7273,=AVERAGE(K23:P23),
3.6,282.8,281.232,279.552,282.464,280.56,279.664,1686.27,8.62007,16.2793,7577,7634,7668,7437,7431,7559,=AVERAGE(K24:P24),
3.7,275.856,276.64,278.88,280.56,277.536,272.16,1661.63,8.10579,16.2999,7543,7563,7581,7480,7536,7581,=AVERAGE(K25:P25),
3.8,278.768,270.256,272.272,274.96,269.584,270.256,1636.1,7.57028,16.3127,7599,7483,7616,7463,7591,7605,=AVERAGE(K26:P26),
3.9,268.688,273.616,277.312,276.08,278.88,273.056,1647.63,7.01304,16.3175,7326,7590,7538,7369,7448,7377,=AVERAGE(K27:P27),
4,272.496,283.472,271.824,280,264.544,283.024,1655.36,6.43365,16.3141,7436,7497,7461,7524,7343,7517,=AVERAGE(K28:P28),
4.1,281.12,277.872,273.84,271.712,278.88,274.512,1657.94,5.83171,16.3021,7541,7473,7447,7395,7559,7462,=AVERAGE(K29:P29),
4.2,23.744,18.368,30.8,33.824,36.064,33.488,176.288,7.23404,13.572,10057,9921,9857,9647,9763,9479,=AVERAGE(K30:P30),
4.3,244.608,239.68,232.176,217.728,221.088,230.496,1385.78,7.32527,13.572,22856,23416,24030,25438,24972,24165,=AVERAGE(K31:P31),
4.4,275.184,276.752,274.624,275.408,274.288,276.528,1652.78,8.06991,13.297,7499,7579,7640,7437,7595,7522,=AVERAGE(K32:P32),
4.5,275.52,271.6,276.08,273.728,281.456,275.744,1654.13,8.70794,13.0061,7436,7412,7410,7476,7328,7393,=AVERAGE(K33:P33),
4.6,278.88,280,276.752,276.528,274.624,272.832,1659.62,9.41411,12.6989,7503,7493,7551,7661,7554,7492,=AVERAGE(K34:P34),
4.7,276.416,273.392,275.632,278.432,276.528,274.176,1654.58,10.0992,12.375,7534,7568,7582,7618,7566,7530,=AVERAGE(K35:P35),
4.8,275.856,275.632,275.408,271.152,271.6,282.128,1651.78,10.7627,12.034,7611,7396,7562,7551,7597,7375,=AVERAGE(K36:P36),
4.9,276.416,277.872,274.624,274.96,281.904,270.032,1655.81,11.4041,11.6755,7637,7444,7377,7513,7578,7573,=AVERAGE(K37:P37),
5,275.072,274.848,277.312,279.44,270.256,281.568,1658.5,12.0229,11.2991,7424,7520,7599,7377,7431,7493,=AVERAGE(K38:P38),
5.1,280.336,277.088,278.208,272.72,275.744,273.952,1658.05,12.6187,10.9044,7357,7412,7420,7620,7538,7563,=AVERAGE(K39:P39),
5.2,273.168,280.224,275.968,276.528,281.904,275.632,1663.42,13.1911,10.491,7540,7480,7543,7485,7654,7564,=AVERAGE(K40:P40),
5.3,278.32,274.736,279.104,280.56,270.48,273.616,1656.82,13.7397,10.0584,7516,7460,7402,7527,7708,7596,=AVERAGE(K41:P41),
5.4,275.072,275.184,277.424,277.536,279.104,281.344,1665.66,14.264,9.60633,7473,7575,7540,7481,7470,7467,=AVERAGE(K42:P42),
5.5,272.048,280.56,275.296,282.688,271.712,272.16,1654.46,14.7636,9.13421,7509,7554,7538,7571,7568,7521,=AVERAGE(K43:P43),
5.6,278.096,279.216,277.088,271.376,279.664,284.256,1669.7,15.2382,8.64168,7450,7400,7308,7473,7515,7321,=AVERAGE(K44:P44),
5.7,276.192,271.264,281.456,273.952,277.76,275.52,1656.14,15.6874,8.12835,7535,7549,7600,7528,7558,7579,=AVERAGE(K45:P45),
5.8,275.744,276.304,270.928,284.032,275.296,279.776,1662.08,16.1108,7.59372,7633,7532,7636,7479,7607,7518,=AVERAGE(K46:P46),
5.9,272.608,281.008,275.408,271.936,276.976,274.624,1652.56,16.5081,7.03743,7562,7472,7491,7636,7455,7606,=AVERAGE(K47:P47),
6,274.512,273.728,272.384,281.456,278.208,273.728,1654.02,16.8791,6.45904,7586,7603,7543,7501,7514,7625,=AVERAGE(K48:P48),
6.1,18.144,23.744,24.864,17.248,18.592,18.48,121.072,18.4098,5.80459,7391,7567,7620,7386,8112,8103,=AVERAGE(K49:P49),
6.2,249.312,218.848,220.64,225.12,231.504,239.568,1384.99,17.8145,7.67848,22574,26197,25762,25188,24351,23344,=AVERAGE(K50:P50),
6.3,245.952,236.096,245.28,241.36,221.536,232.176,1422.4,17.5229,8.41369,8302,8990,8630,8349,9840,9323,=AVERAGE(K51:P51),
6.4,273.056,277.648,272.72,280.56,281.456,278.544,1663.98,17.2041,9.1284,7639,7571,7717,7478,7706,7392,=AVERAGE(K52:P52),
6.5,275.744,274.624,273.28,275.072,273.952,277.648,1650.32,16.8582,9.82215,7423,7574,7640,7660,7557,7488,=AVERAGE(K53:P53),
