Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,16.1833,10.8819,0,0,0,0,0,0,=AVERAGE(K2:P2),
1.5,28.56,57.232,42,28.56,28.56,28.56,213.472,16.1833,10.8819,73794,57069,73422,74526,75098,75721,=AVERAGE(K3:P3),
1.6,279.888,257.824,268.24,271.376,263.76,254.8,1595.89,16.1833,10.8819,11303,7516,8055,11849,12049,12454,=AVERAGE(K4:P4),
1.7,276.528,280.672,273.616,274.4,280.56,276.192,1661.97,16.1833,10.8819,7528,7495,7475,7492,7501,7582,=AVERAGE(K5:P5),
1.8,276.752,274.848,273.952,273.28,274.064,272.048,1644.94,16.1833,10.8819,7609,7674,7685,7699,7569,7706,=AVERAGE(K6:P6),
1.9,277.872,275.968,276.64,270.256,278.544,274.4,1653.68,16.1833,10.8819,7404,7414,7668,7651,7432,7562,=AVERAGE(K7:P7),
2,277.536,271.488,280,278.992,270.928,272.944,1651.89,16.3097,11.7279,7644,7511,7489,7458,7756,7635,=AVERAGE(K8:P8),
2.1,278.208,283.36,273.952,283.024,276.976,275.072,1670.59,15.9825,13.4635,7558,7408,7646,7542,7520,7495,=AVERAGE(K9:P9),
2.2,276.752,277.088,279.552,273.952,276.08,275.744,1659.17,14.5861,14.9015,7475,7427,7515,7429,7707,7505,=AVERAGE(K10:P10),
2.3,277.088,276.08,275.296,282.464,277.312,273.84,1662.08,11.7919,15.9099,7610,7594,7379,7554,7551,7607,=AVERAGE(K11:P11),
2.4,244.832,236.768,238.896,236.656,236.88,237.664,1431.7,6.59802,16.3159,7307,7458,7587,7502,7703,7490,=AVERAGE(K12:P12),
2.5,0,0,0,0,0,0,0,6.87199,13.6971,0,0,0,0,0,0,=AVERAGE(K13:P13),
2.6,199.248,175.28,201.152,185.472,175.84,188.832,1125.82,16.9445,6.35814,27763,32508,28373,30818,32852,30079,=AVERAGE(K14:P14),
2.7,172.256,168.56,152.208,162.96,153.552,167.44,976.976,18.0955,6.87199,20178,20888,23423,21907,23218,21496,=AVERAGE(K15:P15),
2.8,179.872,169.008,172.816,172.256,176.848,163.072,1033.87,6.77825,18.126,9144,10807,9531,9968,10244,11411,=AVERAGE(K16:P16),
2.9,184.352,157.808,172.032,161.28,153.888,149.072,978.432,6.39803,16.9157,17879,20699,19276,20129,21043,22433,=AVERAGE(K17:P17),
3,201.152,187.04,191.632,205.856,197.12,204.176,1186.98,13.7425,6.74655,8566,10187,9718,8874,9363,8676,=AVERAGE(K18:P18),
3.1,0,0,0,0,0,0,0,16.3136,6.39803,0,0,0,0,0,0,=AVERAGE(K19:P19),
3.2,262.08,238.672,240.576,244.608,255.472,261.632,1503.04,13.8152,15.7739,23985,27112,26722,25635,24796,24130,=AVERAGE(K20:P20),
3.3,279.44,278.432,278.32,277.984,276.976,272.496,1663.65,12.0224,16.3173,7474,7421,7490,7532,7483,7546,=AVERAGE(K21:P21),
3.4,279.328,276.64,272.944,271.04,277.312,279.664,1656.93,11.8397,16.315,7545,7612,7650,7598,7630,7458,=AVERAGE(K22:P22),
3.5,277.088,277.2,279.104,278.432,275.296,275.968,1663.09,11.6551,16.3046,7693,7644,7633,7645,7675,7623,=AVERAGE(K23:P23),
3.6,281.456,279.328,282.464,279.664,277.2,280.672,1680.78,11.4685,16.2864,7518,7556,7414,7535,7633,7528,=AVERAGE(K24:P24),
3.7,277.76,277.76,280.448,276.08,275.52,279.888,1667.46,11.28,16.2605,7627,7612,7342,7465,7583,7630,=AVERAGE(K25:P25),
3.8,274.176,271.04,278.656,274.736,272.16,271.6,1642.37,11.2554,16.2566,7587,7607,7558,7463,7454,7615,=AVERAGE(K26:P26),
3.9,274.624,278.096,273.616,275.184,277.648,275.408,1654.58,11.2554,16.2566,7381,7482,7325,7570,7606,7509,=AVERAGE(K27:P27),
4,283.36,274.176,282.912,271.824,278.768,269.248,1660.29,11.2554,16.2566,7549,7352,7535,7471,7538,7442,=AVERAGE(K28:P28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(H7:H28)
