Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,14.394,15.0139,0,0,0,=AVERAGE(H2:J2),
1.5,57.232,41.888,28.56,127.68,14.394,15.0139,56957,73424,73752,=AVERAGE(H3:J3),
1.6,281.232,290.416,297.136,868.784,14.394,15.0139,5780,6340,9586,=AVERAGE(H4:J4),
1.7,298.928,297.584,295.904,892.416,14.394,15.0139,5514,5532,5541,=AVERAGE(H5:J5),
1.8,297.136,296.464,298.928,892.528,14.394,15.0139,5533,5548,5534,=AVERAGE(H6:J6),
1.9,298.144,297.248,298.704,894.096,14.394,15.0139,5530,5543,5528,=AVERAGE(H7:J7),
2,298.368,296.352,296.688,891.408,14.2957,15.0676,5529,5552,5549,=AVERAGE(H8:J8),
2.1,298.816,297.472,296.688,892.976,14.0656,15.1842,5518,5526,5539,=AVERAGE(H9:J9),
2.2,296.576,299.04,297.584,893.2,13.8206,15.2962,5545,5534,5546,=AVERAGE(H10:J10),
2.3,296.24,299.04,298.032,893.312,13.5605,15.4034,5539,5530,5538,=AVERAGE(H11:J11),
2.4,298.368,296.8,296.8,891.968,13.2848,15.5056,5533,5550,5544,=AVERAGE(H12:J12),
2.5,297.696,297.136,296.688,891.52,12.9932,15.6027,5542,5549,5551,=AVERAGE(H13:J13),
2.6,298.816,296.688,296.464,891.968,12.6853,15.6945,5541,5548,5556,=AVERAGE(H14:J14),
2.7,295.68,299.824,298.144,893.648,12.3607,15.7808,5536,5521,5533,=AVERAGE(H15:J15),
2.8,296.688,297.36,296.128,890.176,12.019,15.8615,5549,5539,5550,=AVERAGE(H16:J16),
2.9,297.92,296.016,295.792,889.728,11.6597,15.9363,5542,5561,5559,=AVERAGE(H17:J17),
3,297.92,296.576,296.912,891.408,11.2826,16.0051,5540,5546,5555,=AVERAGE(H18:J18),
3.1,296.464,298.368,296.912,891.744,10.8871,16.0676,5539,5551,5554,=AVERAGE(H19:J19),
3.2,297.248,296.464,298.592,892.304,10.4728,16.1237,5545,5548,5540,=AVERAGE(H20:J20),
3.3,297.584,296.8,297.92,892.304,10.0394,16.1731,5546,5547,5533,=AVERAGE(H21:J21),
3.4,297.92,295.904,296.912,890.736,9.58647,16.2156,5521,5537,5556,=AVERAGE(H22:J22),
3.5,295.904,298.256,297.696,891.856,9.1135,16.2511,5558,5562,5538,=AVERAGE(H23:J23),
3.6,298.032,295.68,296.688,890.4,8.62007,16.2793,5512,5548,5564,=AVERAGE(H24:J24),
3.7,298.704,297.36,297.36,893.424,8.10584,16.2999,5551,5547,5540,=AVERAGE(H25:J25),
3.8,298.816,299.264,299.264,897.344,7.57031,16.3127,5533,5552,5566,=AVERAGE(H26:J26),
3.9,38.864,37.408,37.52,113.792,7.01306,16.3175,94357,94121,95617,=AVERAGE(H27:J27),
4,272.832,283.696,278.096,834.624,6.43368,16.3141,5599,5632,5613,=AVERAGE(H28:J28),
4.1,291.984,295.792,294,881.776,5.83171,16.3021,5539,5549,5542,=AVERAGE(H29:J29),
4.2,21.056,18.256,20.048,59.36,7.23406,13.572,5688,5578,5674,=AVERAGE(H30:J30),
4.3,300.048,292.544,286.272,878.864,7.24918,13.572,16839,17413,17946,=AVERAGE(H31:J31),
4.4,293.664,290.08,288.848,872.592,7.98101,13.297,5752,5807,5810,=AVERAGE(H32:J32),
4.5,298.144,297.024,297.92,893.088,8.70789,13.0061,5522,5561,5542,=AVERAGE(H33:J33),
4.6,297.92,296.576,298.48,892.976,9.41411,12.6989,5550,5561,5542,=AVERAGE(H34:J34),
4.7,299.376,296.8,296.128,892.304,10.0992,12.375,5536,5542,5569,=AVERAGE(H35:J35),
4.8,298.592,297.36,296.688,892.64,10.7627,12.034,5519,5531,5527,=AVERAGE(H36:J36),
4.9,296.8,298.144,296.688,891.632,11.404,11.6755,5538,5558,5581,=AVERAGE(H37:J37),
5,296.576,297.024,296.688,890.288,12.0229,11.2991,5537,5522,5549,=AVERAGE(H38:J38),
5.1,298.032,296.352,296.24,890.624,12.6187,10.9045,5549,5558,5552,=AVERAGE(H39:J39),
5.2,298.144,297.808,296.688,892.64,13.1911,10.491,5526,5575,5564,=AVERAGE(H40:J40),
5.3,296.352,296.912,297.136,890.4,13.7397,10.0585,5537,5519,5545,=AVERAGE(H41:J41),
5.4,297.696,296.576,296.352,890.624,14.264,9.60634,5564,5538,5526,=AVERAGE(H42:J42),
5.5,298.704,296.688,296.128,891.52,14.7636,9.13421,5519,5565,5588,=AVERAGE(H43:J43),
5.6,296.576,297.248,299.488,893.312,15.2382,8.64169,5543,5521,5513,=AVERAGE(H44:J44),
5.7,298.256,296.576,296.128,890.96,15.6873,8.12837,5504,5553,5535,=AVERAGE(H45:J45),
5.8,296.464,297.584,296.352,890.4,16.1108,7.59376,5579,5555,5533,=AVERAGE(H46:J46),
5.9,297.584,296.016,297.92,891.52,16.5081,7.03744,5544,5553,5580,=AVERAGE(H47:J47),
6,297.248,297.472,296.688,891.408,16.8791,6.459,5548,5562,5538,=AVERAGE(H48:J48),
6.1,19.264,17.92,18.704,55.888,18.4098,5.80459,4972,4886,5654,=AVERAGE(H49:J49),
6.2,264.32,259.392,252.448,776.16,17.8146,7.67848,19940,20534,21174,=AVERAGE(H50:J50),
6.3,296.128,296.912,298.032,891.072,17.5229,8.41364,5537,5561,5547,=AVERAGE(H51:J51),
6.4,299.712,297.808,296.24,893.76,17.2041,9.12839,5549,5518,5585,=AVERAGE(H52:J52),
6.5,296.464,299.152,296.8,892.416,16.8583,9.82213,5542,5524,5543,=AVERAGE(H53:J53),
6.6,297.92,295.68,299.04,892.64,16.4858,10.4945,5505,5565,5507,=AVERAGE(H54:J54),
6.7,296.8,296.688,297.808,891.296,16.0869,11.1449,5557,5528,5556,=AVERAGE(H55:J55),
6.8,298.48,297.92,296.352,892.752,15.662,11.773,5525,5542,5562,=AVERAGE(H56:J56),
6.9,296.688,299.488,296.128,892.304,15.2113,12.3783,5532,5560,5523,=AVERAGE(H57:J57),
7,297.136,298.032,296.8,891.968,14.7352,12.9603,5550,5519,5539,=AVERAGE(H58:J58),
7.1,297.36,296.8,295.792,889.952,14.2342,13.5187,5517,5533,5553,=AVERAGE(H59:J59),
7.2,298.368,296.688,296.912,891.968,13.7085,14.0529,5540,5552,5577,=AVERAGE(H60:J60),
7.3,296.464,298.256,297.696,892.416,13.1585,14.5626,5558,5525,5547,=AVERAGE(H61:J61),
7.4,296.352,297.024,298.144,891.52,12.5848,15.0475,5527,5546,5516,=AVERAGE(H62:J62),
7.5,299.152,297.584,296.128,892.864,11.9876,15.5071,5505,5517,5536,=AVERAGE(H63:J63),
7.6,296.576,298.592,297.696,892.864,11.3674,15.9411,5585,5548,5568,=AVERAGE(H64:J64),
7.7,297.248,296.016,297.024,890.288,10.7248,16.3491,5501,5572,5538,=AVERAGE(H65:J65),
7.8,297.248,297.472,297.92,892.64,10.06,16.7308,5594,5550,5573,=AVERAGE(H66:J66),
7.9,298.032,295.904,298.816,892.752,9.37372,17.086,5510,5520,5488,=AVERAGE(H67:J67),
8,299.04,299.376,299.6,898.016,8.66627,17.4144,5549,5565,5586,=AVERAGE(H68:J68),
8.1,299.488,297.136,296.912,893.536,7.93817,17.7156,5526,5535,5492,=AVERAGE(H69:J69),
8.2,297.584,296.688,299.264,893.536,7.19003,17.9894,5497,5574,5536,=AVERAGE(H70:J70),
8.3,296.352,299.712,298.032,894.096,6.42214,18.2356,5601,5495,5574,=AVERAGE(H71:J71),
8.4,18.368,19.824,19.6,57.792,7.03275,16.5113,5188,6259,5289,=AVERAGE(H72:J72),
8.5,256.032,244.608,250.656,751.296,7.58921,16.1142,20691,21911,21220,=AVERAGE(H73:J73),
8.6,263.76,260.624,258.272,782.656,7.65477,16.1142,6735,6988,7082,=AVERAGE(H74:J74),
8.7,296.576,297.696,296.464,890.736,8.12397,15.691,5550,5511,5590,=AVERAGE(H75:J75),
8.8,296.464,297.808,297.472,891.744,8.63751,15.242,5523,5552,5498,=AVERAGE(H76:J76),
8.9,296.688,297.696,296.464,890.848,9.13019,14.7676,5568,5526,5537,=AVERAGE(H77:J77),
9,298.368,296.24,296.352,890.96,9.60246,14.2682,5549,5566,5582,=AVERAGE(H78:J78),
9.1,297.584,296.576,298.256,892.416,10.0548,13.7442,5523,5543,5563,=AVERAGE(H79:J79),
9.2,297.36,297.472,296.464,891.296,10.4875,13.1958,5498,5522,5534,=AVERAGE(H80:J80),
9.3,297.92,295.904,296.128,889.952,10.9011,12.6236,5550,5568,5509,=AVERAGE(H81:J81),
9.4,298.48,298.48,296.576,893.536,11.2959,12.0279,5529,5553,5561,=AVERAGE(H82:J82),
9.5,299.264,299.04,297.36,895.664,11.6724,11.4093,5509,5532,5542,=AVERAGE(H83:J83),
9.6,297.92,296.128,298.368,892.416,12.0311,10.7681,5560,5502,5599,=AVERAGE(H84:J84),
9.7,298.704,297.808,296.016,892.528,12.3722,10.1048,5542,5563,5495,=AVERAGE(H85:J85),
9.8,297.024,296.352,298.816,892.192,12.6963,9.41996,5518,5539,5559,=AVERAGE(H86:J86),
9.9,298.144,297.36,296.464,891.968,13.0036,8.71388,5581,5521,5533,=AVERAGE(H87:J87),
10,296.464,298.592,297.024,892.08,13.2946,7.9872,5477,5585,5515,=AVERAGE(H88:J88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(E7:E88)
