Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),User8_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),User8_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,0,16.1833,10.8819,0,0,0,0,0,0,0,0,=AVERAGE(M2:T2),
1.5,57.232,49.392,28.56,28.56,28.56,28.56,28.56,28.56,277.984,16.1833,10.8819,56863,65591,73686,74436,75022,75567,76117,76647,=AVERAGE(M3:T3),
1.6,205.52,219.856,233.184,232.4,230.048,217.392,212.24,206.752,1757.39,16.1833,10.8819,9719,9429,13645,13959,14340,15305,15324,15941,=AVERAGE(M4:T4),
1.7,221.984,220.416,223.888,226.016,220.528,225.792,234.304,227.92,1800.85,16.1833,10.8819,10141,9848,10158,10210,10413,10260,9596,10116,=AVERAGE(M5:T5),
1.8,230.16,230.16,225.68,218.176,210.896,234.976,212.128,224.448,1786.62,16.1833,10.8819,9866,10232,9977,10378,10384,10027,10154,10071,=AVERAGE(M6:T6),
1.9,223.216,222.992,227.248,229.712,235.872,217.28,231.392,225.568,1813.28,16.1833,10.8819,10166,9609,9925,9964,10333,9883,9732,10089,=AVERAGE(M7:T7),
2,233.072,225.792,226.464,220.416,221.088,232.624,223.104,225.008,1807.57,16.3097,11.7278,10049,9985,10265,10184,10174,9862,10397,9820,=AVERAGE(M8:T8),
2.1,225.12,227.92,230.944,226.688,222.208,223.328,233.184,226.8,1816.19,15.9825,13.4635,9932,10184,9778,10317,10363,10151,10124,10297,=AVERAGE(M9:T9),
2.2,223.216,225.904,224.448,225.456,229.824,223.216,224.448,225.904,1802.42,14.5862,14.9015,9763,9435,9516,10434,10080,10068,10088,10395,=AVERAGE(M10:T10),
2.3,222.768,217.616,227.584,231.168,226.912,222.992,222.208,228.144,1799.39,11.7921,15.9099,10153,10521,9961,10190,10057,10154,10264,9649,=AVERAGE(M11:T11),
2.4,209.776,215.824,214.816,205.744,206.752,219.632,221.2,218.848,1712.59,6.59847,16.3159,9877,10010,10115,9738,9935,9620,10237,10379,=AVERAGE(M12:T12),
2.5,0,0,0,0,0,0,0.224,0,0.224,6.87199,13.6971,0,0,0,0,0,0,11539,0,=AVERAGE(M13:T13),
2.6,136.192,134.848,119.28,145.488,143.696,119.728,114.688,122.192,1036.11,16.9445,6.35749,40950,42073,47152,40316,39191,46535,49485,45974,=AVERAGE(M14:T14),
2.7,152.432,127.232,142.24,117.152,146.608,145.264,132.608,119.616,1083.15,18.0955,6.87199,23654,28236,25657,30258,24984,24731,27493,29711,=AVERAGE(M15:T15),
2.8,158.704,173.264,180.208,169.568,161.728,174.72,158.816,180.32,1357.33,6.777,18.1258,10310,10414,9980,10012,10506,10376,10399,10254,=AVERAGE(M16:T16),
2.9,148.064,132.048,123.536,152.096,142.464,138.768,160.608,119.056,1116.64,6.39803,16.9157,24188,26625,28139,23300,24717,26235,22522,29578,=AVERAGE(M17:T17),
3,53.872,76.384,62.496,52.192,76.608,58.352,61.488,66.864,508.256,13.742,6.74737,61713,41983,52819,62858,41249,55208,51941,47670,=AVERAGE(M18:T18),
3.1,0,0,2.688,0,0,5.152,0.896,2.464,11.2,16.3136,6.39803,0,0,9255,0,0,8624,9518,7056,=AVERAGE(M19:T19),
3.2,228.816,207.76,197.008,225.792,220.64,191.408,216.16,209.888,1697.47,13.8149,15.7737,25383,28792,30239,26329,26587,31308,27559,28557,=AVERAGE(M20:T20),
3.3,222.432,225.344,226.912,229.04,229.824,230.272,231.84,221.536,1817.2,12.0224,16.3173,10498,10213,10498,10353,10414,10010,10153,9852,=AVERAGE(M21:T21),
3.4,227.024,222.656,230.72,214.816,224.112,226.688,226.128,225.904,1798.05,11.8397,16.315,10289,10375,9911,10165,10042,10044,9869,10198,=AVERAGE(M22:T22),
3.5,226.688,223.552,221.76,229.488,224.112,224.448,227.248,224.784,1802.08,11.6551,16.3046,9686,9960,9833,9704,9902,9845,9789,9360,=AVERAGE(M23:T23),
3.6,230.608,226.8,224.784,227.024,219.968,218.288,220.752,229.152,1797.38,11.4685,16.2864,9570,10303,10307,10457,9821,10086,9820,10429,=AVERAGE(M24:T24),
3.7,221.2,220.752,219.184,224.784,228.256,222.88,222.32,215.824,1775.2,11.28,16.2605,10235,10178,9855,10337,10267,10246,10069,9718,=AVERAGE(M25:T25),
3.8,213.696,222.88,226.016,227.248,220.752,228.704,223.888,243.04,1806.22,11.2554,16.2566,10295,10045,10045,9282,9947,10345,10332,9684,=AVERAGE(M26:T26),
3.9,224.672,237.216,229.824,211.12,226.352,226.912,230.496,220.08,1806.67,11.2554,16.2566,10251,10056,10125,9747,9912,10041,9889,10091,=AVERAGE(M27:T27),
4,240.016,210.672,233.296,230.496,228.256,223.776,217.728,215.264,1799.5,11.2554,16.2566,9777,10242,9758,9903,9847,9471,9512,9499,=AVERAGE(M28:T28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(J7:J28)
