Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,0,=AVERAGE(K2:P2),
1.5,57.232,28.56,35.728,28.56,28.56,28.56,207.2,14.394,15.0139,57017,73397,76643,74463,75084,75689,=AVERAGE(K3:P3),
1.6,262.08,281.68,272.608,270.592,264.88,253.12,1604.96,14.394,15.0139,7409,11252,9279,11821,11925,12496,=AVERAGE(K4:P4),
1.7,274.176,274.96,279.552,270.928,276.304,281.568,1657.49,14.394,15.0139,7503,7631,7514,7670,7653,7571,=AVERAGE(K5:P5),
1.8,274.848,281.792,275.744,276.64,281.008,273.504,1663.54,14.394,15.0139,7643,7387,7566,7597,7509,7573,=AVERAGE(K6:P6),
1.9,278.656,271.824,276.416,280.448,274.512,280.784,1662.64,14.394,15.0139,7572,7576,7421,7588,7486,7582,=AVERAGE(K7:P7),
2,275.408,278.208,281.232,277.424,273.056,274.4,1659.73,14.2957,15.0676,7653,7301,7652,7354,7625,7473,=AVERAGE(K8:P8),
2.1,273.728,278.096,279.552,273.84,275.296,272.048,1652.56,14.0655,15.1842,7608,7547,7431,7467,7505,7639,=AVERAGE(K9:P9),
2.2,280.784,281.12,273.28,274.848,276.864,278.432,1665.33,13.8206,15.2962,7439,7550,7590,7638,7638,7505,=AVERAGE(K10:P10),
2.3,273.168,278.208,276.08,282.24,275.744,267.68,1653.12,13.5605,15.4034,7555,7575,7538,7474,7551,7642,=AVERAGE(K11:P11),
2.4,276.64,278.32,278.544,275.632,278.768,276.752,1664.66,13.2848,15.5056,7601,7401,7559,7410,7586,7594,=AVERAGE(K12:P12),
2.5,281.008,271.488,278.88,274.176,273.952,275.968,1655.47,12.9932,15.6027,7426,7603,7561,7661,7623,7624,=AVERAGE(K13:P13),
