Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),User8_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),User8_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,0,0,0,=AVERAGE(M2:T2),
1.5,57.232,37.52,28.56,28.56,28.56,28.56,28.56,28.56,266.112,14.394,15.0139,56938,76695,73911,74421,75062,75641,76165,76720,=AVERAGE(M3:T3),
1.6,203.952,222.208,238.336,230.832,224.672,222.208,210,211.232,1763.44,14.394,15.0139,9806,10668,13888,14308,14699,15285,15466,15875,=AVERAGE(M4:T4),
1.7,227.92,235.648,225.792,224.336,228.032,214.256,222.544,216.048,1794.58,14.394,15.0139,10243,9839,10024,9986,9975,10147,10427,10057,=AVERAGE(M5:T5),
1.8,227.248,221.872,223.44,230.384,225.792,229.6,228.704,229.936,1816.98,14.394,15.0139,10052,9776,9603,9892,10262,9866,9899,9661,=AVERAGE(M6:T6),
1.9,219.968,229.824,221.2,230.496,224.896,222.768,225.008,226.464,1800.62,14.394,15.0139,10370,10124,9650,9721,9323,10029,9673,10295,=AVERAGE(M7:T7),
2,230.496,217.504,223.104,222.32,228.704,224.896,219.968,220.976,1787.97,14.2957,15.0676,9493,9754,10268,9879,9844,10035,10316,10358,=AVERAGE(M8:T8),
2.1,223.328,223.552,223.664,226.128,225.68,229.6,225.008,223.44,1800.4,14.0655,15.1842,10347,10304,10310,10244,9716,10233,9812,10419,=AVERAGE(M9:T9),
2.2,222.656,229.824,229.936,221.872,226.24,218.96,232.848,227.92,1810.26,13.8206,15.2962,10259,9850,9747,10081,10276,10216,9947,10223,=AVERAGE(M10:T10),
2.3,227.248,227.36,228.592,230.72,226.016,217.728,222.656,222.768,1803.09,13.5605,15.4034,10303,9999,9900,9831,9892,10411,10163,10148,=AVERAGE(M11:T11),
2.4,232.736,225.12,213.808,222.432,222.768,236.768,220.416,226.352,1800.4,13.2848,15.5056,10070,9894,9942,10123,9776,10305,10260,10239,=AVERAGE(M12:T12),
2.5,222.208,220.08,228.704,214.928,229.264,226.128,229.376,228.928,1799.62,12.9932,15.6027,10015,10086,9759,10291,9693,10240,9895,10060,=AVERAGE(M13:T13),
2.6,222.88,222.992,227.696,233.408,229.488,223.216,222.88,230.048,1812.61,12.6853,15.6945,9864,9858,10210,9820,10051,9846,9759,9714,=AVERAGE(M14:T14),
2.7,219.52,233.072,221.424,219.968,222.096,221.312,231.84,212.24,1781.47,12.3607,15.7808,9993,10278,10018,10203,10099,10249,10141,9965,=AVERAGE(M15:T15),
2.8,225.904,225.008,226.8,234.528,218.624,216.16,229.6,227.36,1803.98,12.019,15.8615,9763,9758,9654,10139,9781,9693,10497,10238,=AVERAGE(M16:T16),
2.9,227.248,218.176,229.936,218.736,234.192,227.472,222.432,221.76,1799.95,11.6597,15.9363,9926,10052,9874,9947,10407,9832,9735,10409,=AVERAGE(M17:T17),
3,235.872,230.048,221.2,221.984,225.456,234.64,216.72,234.08,1820,11.2825,16.0051,9803,10043,10079,10221,9985,9785,10244,9922,=AVERAGE(M18:T18),
3.1,224,227.136,225.568,230.272,221.2,220.192,223.104,223.664,1795.14,10.8871,16.0676,10054,9675,9694,10126,10332,10103,10299,9603,=AVERAGE(M19:T19),
3.2,222.88,221.76,229.712,225.904,233.856,226.688,225.456,226.912,1813.17,10.4728,16.1237,10201,10073,10038,9986,10002,10091,10226,10089,=AVERAGE(M20:T20),
3.3,230.16,228.032,226.688,232.064,225.68,225.904,223.664,220.976,1813.17,10.0394,16.1731,10280,9678,9718,9735,9973,10244,10213,10625,=AVERAGE(M21:T21),
3.4,225.456,228.256,227.472,217.168,220.864,224.896,228.032,233.408,1805.55,9.58645,16.2156,9952,9912,10209,10344,10032,10135,10454,9837,=AVERAGE(M22:T22),
3.5,229.712,225.232,219.296,228.256,230.608,223.552,224.784,219.744,1801.18,9.11346,16.2511,10245,10114,10030,10086,9973,10322,9967,10069,=AVERAGE(M23:T23),
3.6,229.936,219.184,229.824,224.112,219.52,219.856,223.104,224.784,1790.32,8.62008,16.2793,10120,9949,10169,10185,9654,10139,10259,10012,=AVERAGE(M24:T24),
3.7,221.648,229.488,219.744,237.216,228.032,220.64,235.2,225.904,1817.87,8.1058,16.2999,10005,10292,10025,9977,9974,9724,9814,10315,=AVERAGE(M25:T25),
3.8,216.944,226.24,230.048,216.272,219.408,226.24,222.768,227.248,1785.17,7.57026,16.3127,9769,9899,10003,9804,9612,9865,10024,10255,=AVERAGE(M26:T26),
3.9,224.672,228.256,212.352,221.424,235.088,228.928,223.328,215.04,1789.09,7.01304,16.3175,9560,10306,10173,10199,9642,10204,9556,9507,=AVERAGE(M27:T27),
4,239.68,220.864,240.576,225.68,218.176,221.984,217.728,225.568,1810.26,6.43366,16.3141,10324,10081,10091,10125,10125,9873,9823,10416,=AVERAGE(M28:T28),
4.1,214.368,230.384,219.856,228.368,234.64,224.672,221.872,229.6,1803.76,5.83171,16.3021,9651,9811,9809,10096,10249,10239,9961,10119,=AVERAGE(M29:T29),
4.2,26.208,26.208,27.44,32.368,29.456,41.104,37.408,37.632,257.824,7.23403,13.572,11606,13142,13449,13084,13264,12743,11516,12359,=AVERAGE(M30:T30),
4.3,240.24,235.872,230.832,231.28,223.44,196,207.984,205.744,1771.39,7.24921,13.572,22349,23171,23341,23268,23939,26993,25688,25985,=AVERAGE(M31:T31),
4.4,226.24,216.048,234.416,216.272,218.96,224.784,224.56,231.168,1792.45,7.99578,13.297,9838,10453,10109,10391,10305,10458,10331,9573,=AVERAGE(M32:T32),
4.5,216.496,233.408,214.48,229.04,221.984,222.208,231.28,213.584,1782.48,8.72256,13.0061,10322,9889,9881,10038,9912,10255,10242,10307,=AVERAGE(M33:T33),
4.6,231.616,214.704,225.456,228.368,227.696,228.032,221.984,233.856,1811.71,9.41414,12.6989,10204,10174,9804,10029,9840,10189,9814,10150,=AVERAGE(M34:T34),
4.7,223.104,222.88,228.704,218.736,226.128,225.344,234.304,226.24,1805.44,10.0992,12.375,10322,10092,10427,10313,10262,10211,10277,10148,=AVERAGE(M35:T35),
4.8,226.352,226.8,229.264,229.264,225.68,233.632,213.92,220.976,1805.89,10.7627,12.034,9748,10314,10212,9731,10223,9940,10194,10069,=AVERAGE(M36:T36),
4.9,231.952,232.512,223.552,223.888,222.656,216.272,223.44,221.872,1796.14,11.404,11.6755,10095,9971,9856,10132,10008,10161,10281,10115,=AVERAGE(M37:T37),
5,222.432,226.128,228.032,221.536,233.296,224.672,228.816,231.728,1816.64,12.0229,11.2991,9742,9553,9853,10499,10096,10110,10492,10167,=AVERAGE(M38:T38),
5.1,226.24,231.616,222.544,236.656,214.144,228.592,224.112,217.952,1801.86,12.6187,10.9044,10088,9751,9991,9659,10140,10282,10175,10068,=AVERAGE(M39:T39),
5.2,220.752,228.144,221.648,219.744,224.56,224.56,231.056,227.472,1797.94,13.1911,10.491,10144,10002,10315,9946,10172,10558,10049,9985,=AVERAGE(M40:T40),
5.3,225.344,221.984,223.44,226.24,225.008,229.04,220.192,227.92,1799.17,13.7397,10.0584,10349,9980,10371,9924,10178,10144,10453,10412,=AVERAGE(M41:T41),
5.4,229.6,225.792,224.224,230.048,219.968,219.856,223.664,222.768,1795.92,14.264,9.60631,10185,10337,10316,9780,10175,10148,10514,10028,=AVERAGE(M42:T42),
5.5,220.528,219.744,218.624,222.208,230.608,233.072,225.008,227.696,1797.49,14.7636,9.13424,10296,9987,10084,9813,10057,9963,10029,10080,=AVERAGE(M43:T43),
5.6,228.368,228.928,235.648,223.552,221.536,221.2,222.656,221.872,1803.76,15.2382,8.6417,10370,10099,9943,10342,9914,10152,10465,10427,=AVERAGE(M44:T44),
5.7,225.568,229.488,212.464,228.816,224.784,221.984,233.072,226.912,1803.09,15.6874,8.12833,9771,10195,9869,10047,10136,9995,9946,10171,=AVERAGE(M45:T45),
5.8,225.456,216.832,235.76,225.904,224.784,227.472,222.096,220.304,1798.61,16.1108,7.59372,10277,9970,9870,9922,10279,10100,9859,10291,=AVERAGE(M46:T46),
5.9,224.448,225.008,226.352,225.68,231.392,232.624,216.048,224.672,1806.22,16.5081,7.03741,9865,9791,10188,10362,10104,9790,10507,10364,=AVERAGE(M47:T47),
6,226.128,232.064,219.744,218.288,217.28,226.576,226.576,231.504,1798.16,16.8791,6.45902,10056,10381,10019,10246,9858,9934,10289,10056,=AVERAGE(M48:T48),
6.1,16.576,22.4,31.248,22.064,25.312,18.48,22.4,12.096,170.576,18.4098,5.82125,10619,11039,9636,10649,10622,10749,11204,10769,=AVERAGE(M49:T49),
6.2,207.872,175.84,176.288,201.264,178.304,192.08,192.64,195.888,1520.18,17.8145,7.67849,27199,32339,32429,28149,32648,29816,29606,28939,=AVERAGE(M50:T50),
