Time [s],User1_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),Avg_latency(µs),
1.4,0,14.394,15.0139,0,=AVERAGE(F2:F2),
1.5,57.232,14.394,15.0139,56907,=AVERAGE(F3:F3),
1.6,285.488,14.394,15.0139,5510,=AVERAGE(F4:F4),
1.7,299.712,14.394,15.0139,5268,=AVERAGE(F5:F5),
1.8,299.936,14.394,15.0139,5272,=AVERAGE(F6:F6),
1.9,299.936,14.394,15.0139,5269,=AVERAGE(F7:F7),
2,299.824,14.2957,15.0676,5266,=AVERAGE(F8:F8),
2.1,299.264,14.0656,15.1842,5273,=AVERAGE(F9:F9),
2.2,300.048,13.8206,15.2962,5270,=AVERAGE(F10:F10),
2.3,300.048,13.5605,15.4034,5266,=AVERAGE(F11:F11),
2.4,299.712,13.2848,15.5056,5273,=AVERAGE(F12:F12),
2.5,299.824,12.9932,15.6027,5267,=AVERAGE(F13:F13),
2.6,299.824,12.6853,15.6945,5272,=AVERAGE(F14:F14),
2.7,299.936,12.3607,15.7808,5264,=AVERAGE(F15:F15),
2.8,299.936,12.019,15.8615,5272,=AVERAGE(F16:F16),
2.9,299.824,11.6597,15.9363,5273,=AVERAGE(F17:F17),
3,299.6,11.2826,16.0051,5270,=AVERAGE(F18:F18),
3.1,300.272,10.8871,16.0676,5258,=AVERAGE(F19:F19),
3.2,299.936,10.4728,16.1237,5277,=AVERAGE(F20:F20),
3.3,299.936,10.0394,16.1731,5259,=AVERAGE(F21:F21),
3.4,299.824,9.58646,16.2156,5269,=AVERAGE(F22:F22),
3.5,299.6,9.1135,16.2511,5271,=AVERAGE(F23:F23),
3.6,300.272,8.62009,16.2793,5263,=AVERAGE(F24:F24),
3.7,299.824,8.10584,16.2999,5280,=AVERAGE(F25:F25),
3.8,300.048,7.57031,16.3127,5262,=AVERAGE(F26:F26),
3.9,299.936,7.01304,16.3175,5270,=AVERAGE(F27:F27),
4,299.936,6.43368,16.3141,5259,=AVERAGE(F28:F28),
4.1,300.048,5.83174,16.3021,5278,=AVERAGE(F29:F29),
4.2,16.128,7.23397,13.572,5167,=AVERAGE(F30:F30),
4.3,298.704,7.24942,13.572,16792,=AVERAGE(F31:F31),
4.4,299.712,7.98101,13.297,5272,=AVERAGE(F32:F32),
4.5,299.824,8.70789,13.0061,5274,=AVERAGE(F33:F33),
4.6,299.824,9.41411,12.6989,5283,=AVERAGE(F34:F34),
4.7,299.712,10.0992,12.375,5266,=AVERAGE(F35:F35),
4.8,299.936,10.7627,12.034,5252,=AVERAGE(F36:F36),
4.9,299.824,11.404,11.6755,5275,=AVERAGE(F37:F37),
5,300.048,12.0229,11.2991,5269,=AVERAGE(F38:F38),
5.1,299.824,12.6187,10.9045,5266,=AVERAGE(F39:F39),
5.2,299.824,13.1911,10.491,5266,=AVERAGE(F40:F40),
5.3,299.936,13.7397,10.0585,5270,=AVERAGE(F41:F41),
5.4,299.936,14.2639,9.60634,5276,=AVERAGE(F42:F42),
5.5,299.712,14.7636,9.13424,5285,=AVERAGE(F43:F43),
5.6,299.824,15.2382,8.64172,5257,=AVERAGE(F44:F44),
5.7,299.824,15.6873,8.12837,5270,=AVERAGE(F45:F45),
5.8,299.936,16.1108,7.59376,5286,=AVERAGE(F46:F46),
5.9,299.712,16.5081,7.03746,5262,=AVERAGE(F47:F47),
6,299.824,16.8791,6.45904,5282,=AVERAGE(F48:F48),
6.1,18.592,18.4098,5.80678,5044,=AVERAGE(F49:F49),
6.2,262.976,17.8146,7.67848,20012,=AVERAGE(F50:F50),
6.3,299.936,17.5229,8.41364,5249,=AVERAGE(F51:F51),
6.4,299.712,17.2041,9.12836,5262,=AVERAGE(F52:F52),
