Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,0,=AVERAGE(K2:P2),
1.5,57.232,42,28.56,28.56,28.56,28.56,213.472,14.394,15.0139,56973,73574,73979,74498,75050,75692,=AVERAGE(K3:P3),
1.6,257.04,266,272.272,266.896,266,255.024,1583.23,14.394,15.0139,7624,8092,11721,11956,11953,12579,=AVERAGE(K4:P4),
1.7,281.456,273.28,282.128,274.96,272.832,277.76,1662.42,14.394,15.0139,7293,7382,7420,7519,7570,7646,=AVERAGE(K5:P5),
1.8,273.952,282.464,276.192,273.728,270.704,276.304,1653.34,14.394,15.0139,7485,7472,7429,7616,7523,7702,=AVERAGE(K6:P6),
1.9,280.448,270.144,275.296,283.808,275.296,273.616,1658.61,14.394,15.0139,7481,7591,7525,7372,7476,7482,=AVERAGE(K7:P7),
2,272.048,278.432,278.544,273.168,280.224,278.096,1660.51,14.2957,15.0676,7646,7567,7487,7589,7533,7533,=AVERAGE(K8:P8),
2.1,270.816,279.328,273.504,279.776,276.752,274.848,1655.02,14.0655,15.1842,7599,7507,7595,7498,7533,7642,=AVERAGE(K9:P9),
2.2,274.4,278.208,275.52,277.536,275.744,272.944,1654.35,13.8206,15.2962,7506,7367,7462,7476,7481,7567,=AVERAGE(K10:P10),
2.3,275.968,273.616,279.216,279.328,273.504,273.84,1655.47,13.5605,15.4034,7533,7529,7492,7403,7477,7592,=AVERAGE(K11:P11),
2.4,280.672,274.624,276.528,279.44,274.96,278.768,1664.99,13.2848,15.5056,7495,7494,7474,7504,7499,7451,=AVERAGE(K12:P12),
2.5,280.112,276.192,274.848,273.952,275.52,275.408,1656.03,12.9932,15.6027,7356,7643,7600,7344,7562,7636,=AVERAGE(K13:P13),
2.6,274.736,278.32,280.672,273.728,280.224,277.088,1664.77,12.6853,15.6945,7647,7417,7374,7575,7453,7430,=AVERAGE(K14:P14),
2.7,277.2,275.296,283.696,275.856,280,274.512,1666.56,12.3607,15.7808,7282,7296,7272,7437,7520,7625,=AVERAGE(K15:P15),
2.8,276.08,273.84,275.408,278.544,274.288,272.832,1650.99,12.019,15.8615,7535,7603,7414,7661,7631,7479,=AVERAGE(K16:P16),
2.9,282.128,282.464,273.952,274.4,271.6,279.44,1663.98,11.6597,15.9363,7361,7470,7391,7434,7670,7384,=AVERAGE(K17:P17),
3,273.392,272.048,273.616,279.552,275.632,285.152,1659.39,11.2825,16.0051,7613,7625,7659,7560,7626,7555,=AVERAGE(K18:P18),
3.1,279.104,279.776,274.736,278.208,276.752,271.04,1659.62,10.8871,16.0676,7563,7292,7488,7298,7598,7480,=AVERAGE(K19:P19),
3.2,279.104,275.968,281.68,273.28,278.096,280.112,1668.24,10.4728,16.1237,7504,7491,7451,7527,7600,7453,=AVERAGE(K20:P20),
3.3,280.336,279.104,276.08,280.336,276.416,273.616,1665.89,10.0394,16.1731,7469,7584,7535,7556,7593,7645,=AVERAGE(K21:P21),
3.4,278.656,281.568,276.416,276.416,277.424,275.632,1666.11,9.58645,16.2156,7281,7606,7509,7673,7584,7605,=AVERAGE(K22:P22),
3.5,279.776,277.648,279.44,278.88,274.736,276.192,1666.67,9.11346,16.2511,7422,7368,7356,7531,7435,7404,=AVERAGE(K23:P23),
3.6,280.56,280.784,278.32,284.48,278.32,281.12,1683.58,8.62007,16.2793,7405,7329,7472,7322,7500,7382,=AVERAGE(K24:P24),
3.7,277.424,280.896,280.112,278.208,278.096,276.64,1671.38,8.10581,16.2999,7498,7547,7577,7497,7573,7518,=AVERAGE(K25:P25),
3.8,276.08,266,269.248,275.408,274.96,272.16,1633.86,7.57028,16.3127,7384,7482,7332,7537,7498,7550,=AVERAGE(K26:P26),
3.9,271.376,277.984,277.424,276.192,282.016,277.2,1662.19,7.01302,16.3175,7498,7487,7417,7426,7558,7611,=AVERAGE(K27:P27),
4,286.608,270.144,287.84,274.512,271.488,267.344,1657.94,6.43364,16.3141,7535,7410,7586,7503,7525,7430,=AVERAGE(K28:P28),
4.1,1.232,19.152,1.456,0.896,0.896,5.04,28.672,5.83174,16.3021,7886,10087,12693,7941,7991,112204,=AVERAGE(K29:P29),
4.2,14.784,0,0,37.632,37.408,32.368,122.192,7.23397,13.572,110998,0,0,103939,104904,105242,=AVERAGE(K30:P30),
4.3,285.04,272.496,277.872,262.192,260.288,270.816,1628.7,7.24924,13.572,26844,34392,33500,20320,20437,19984,=AVERAGE(K31:P31),
4.4,264.208,274.4,264.768,268.464,267.568,265.552,1604.96,7.98107,13.297,7724,7758,7788,7794,7710,7749,=AVERAGE(K32:P32),
4.5,281.68,271.936,274.736,275.744,272.048,272.72,1648.86,8.70793,13.0061,7465,7492,7580,7576,7614,7582,=AVERAGE(K33:P33),
4.6,276.64,276.416,278.544,277.536,274.064,278.32,1661.52,9.41415,12.6989,7491,7768,7479,7494,7563,7514,=AVERAGE(K34:P34),
4.7,276.64,277.648,277.76,277.312,281.68,272.832,1663.87,10.0992,12.375,7648,7520,7413,7433,7362,7606,=AVERAGE(K35:P35),
