Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,14.394,15.0139,0,0,0,0,=AVERAGE(I2:L2),
1.5,57.232,40.432,28.56,28.56,154.784,14.394,15.0139,57037,75112,73940,74371,=AVERAGE(I3:L3),
1.6,280.336,287.616,295.008,286.048,1149.01,14.394,15.0139,6033,6778,9901,10178,=AVERAGE(I4:L4),
1.7,294.784,295.568,295.568,293.552,1179.47,14.394,15.0139,5843,5833,5828,5860,=AVERAGE(I5:L5),
1.8,295.904,294.672,294.448,297.808,1182.83,14.394,15.0139,5805,5821,5838,5830,=AVERAGE(I6:L6),
1.9,295.568,294.448,294.112,295.568,1179.7,14.394,15.0139,5819,5835,5839,5841,=AVERAGE(I7:L7),
2,294.784,295.792,294.784,293.104,1178.46,14.2957,15.0676,5824,5794,5803,5843,=AVERAGE(I8:L8),
2.1,293.776,295.68,297.808,296.576,1183.84,14.0655,15.1842,5848,5847,5812,5851,=AVERAGE(I9:L9),
2.2,294.336,293.552,296.128,295.792,1179.81,13.8206,15.2962,5837,5844,5810,5830,=AVERAGE(I10:L10),
2.3,295.12,295.344,298.48,293.552,1182.5,13.5605,15.4034,5840,5844,5799,5874,=AVERAGE(I11:L11),
2.4,294.224,296.688,292.88,296.688,1180.48,13.2848,15.5056,5837,5819,5858,5845,=AVERAGE(I12:L12),
2.5,295.456,295.568,296.128,295.344,1182.5,12.9932,15.6027,5805,5821,5836,5792,=AVERAGE(I13:L13),
2.6,295.68,294.224,293.328,296.464,1179.7,12.6853,15.6945,5805,5833,5840,5825,=AVERAGE(I14:L14),
2.7,296.016,292.992,298.032,294.56,1181.6,12.3607,15.7808,5828,5852,5815,5850,=AVERAGE(I15:L15),
2.8,293.328,296.464,292.992,294.112,1176.9,12.019,15.8615,5841,5804,5834,5832,=AVERAGE(I16:L16),
2.9,294.224,297.248,296.24,295.792,1183.5,11.6597,15.9363,5861,5825,5838,5882,=AVERAGE(I17:L17),
3,295.68,297.584,295.344,294,1182.61,11.2825,16.0051,5806,5801,5812,5826,=AVERAGE(I18:L18),
3.1,297.136,295.792,294.672,294.448,1182.05,10.8871,16.0676,5808,5824,5854,5852,=AVERAGE(I19:L19),
3.2,295.68,294.112,295.12,296.128,1181.04,10.4728,16.1237,5804,5837,5822,5836,=AVERAGE(I20:L20),
3.3,294,296.128,296.352,294.448,1180.93,10.0394,16.1731,5870,5839,5819,5879,=AVERAGE(I21:L21),
3.4,295.232,293.216,297.36,293.552,1179.36,9.58644,16.2156,5851,5864,5846,5869,=AVERAGE(I22:L22),
3.5,294.112,293.552,296.24,297.136,1181.04,9.11347,16.2511,5813,5849,5824,5855,=AVERAGE(I23:L23),
3.6,295.68,293.664,293.888,296.576,1179.81,8.62006,16.2793,5825,5839,5848,5840,=AVERAGE(I24:L24),
3.7,298.928,296.464,298.032,296.352,1189.78,8.10584,16.2999,5805,5840,5829,5854,=AVERAGE(I25:L25),
3.8,298.144,298.032,296.688,295.68,1188.54,7.57028,16.3127,5826,5799,5827,5876,=AVERAGE(I26:L26),
3.9,295.344,295.68,295.344,294,1180.37,7.01303,16.3175,5830,5823,5831,5833,=AVERAGE(I27:L27),
4,293.216,292.656,294.336,295.12,1175.33,6.43368,16.3141,5791,5831,5817,5845,=AVERAGE(I28:L28),
4.1,286.272,294.672,285.488,292.768,1159.2,5.83169,16.3021,5744,5774,5767,5832,=AVERAGE(I29:L29),
4.2,29.12,20.384,30.016,22.512,102.032,7.23397,13.572,7008,6606,7007,6604,=AVERAGE(I30:L30),
4.3,296.352,291.088,280.56,285.488,1153.49,7.24927,13.572,17087,17661,18463,18062,=AVERAGE(I31:L31),
4.4,293.888,294.784,295.568,292.768,1177.01,7.98101,13.297,5849,5881,5850,5890,=AVERAGE(I32:L32),
4.5,291.872,293.104,292.544,294,1171.52,8.70789,13.0061,6056,5999,6019,6042,=AVERAGE(I33:L33),
4.6,292.88,298.256,293.664,296.576,1181.38,9.41411,12.6989,5991,5967,6010,5975,=AVERAGE(I34:L34),
4.7,293.888,294.224,296.576,293.216,1177.9,10.0992,12.375,5987,5979,6007,6049,=AVERAGE(I35:L35),
4.8,286.72,291.088,290.304,290.864,1158.98,10.7628,12.034,6102,6098,6119,6106,=AVERAGE(I36:L36),
