Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,0,0,=AVERAGE(L2:R2),
1.5,57.232,28.56,42.672,28.56,28.56,28.56,28.56,242.704,14.394,15.0139,56963,73891,72766,74320,75106,75626,76179,=AVERAGE(L3:R3),
1.6,238.112,255.696,244.608,248.08,239.344,234.304,233.968,1694.11,14.394,15.0139,8192,12764,8875,12926,13347,13841,13970,=AVERAGE(L4:R4),
1.7,238.336,242.368,255.696,255.36,248.08,254.576,241.024,1735.44,14.394,15.0139,8874,8967,8850,8737,9059,8661,8620,=AVERAGE(L5:R5),
1.8,255.136,250.096,247.744,243.824,249.648,245.728,253.792,1745.97,14.394,15.0139,8876,8819,8778,8363,8922,8979,8793,=AVERAGE(L6:R6),
1.9,249.536,250.096,252.448,248.08,246.512,262.08,250.32,1759.07,14.394,15.0139,8899,8767,8512,8696,8754,8435,8535,=AVERAGE(L7:R7),
2,245.728,257.936,251.552,251.328,248.416,247.744,248.192,1750.9,14.2957,15.0676,8464,8615,8829,8595,8865,8610,8222,=AVERAGE(L8:R8),
2.1,252.112,245.84,251.44,251.664,250.432,247.408,248.864,1747.76,14.0655,15.1842,8977,8431,8615,8535,8541,8817,8698,=AVERAGE(L9:R9),
2.2,247.408,252.784,247.408,253.792,255.808,246.848,251.776,1755.82,13.8206,15.2962,8865,8247,8516,8718,8662,8749,8869,=AVERAGE(L10:R10),
2.3,245.616,248.08,247.184,252.672,247.296,252.56,242.704,1736.11,13.5605,15.4034,8865,8859,8534,8824,8622,8548,8705,=AVERAGE(L11:R11),
2.4,254.688,259.056,250.992,250.768,249.984,245.392,249.088,1759.97,13.2848,15.5056,8312,8237,8741,8492,8701,8926,8663,=AVERAGE(L12:R12),
2.5,245.28,248.64,244.944,243.264,247.744,255.472,255.696,1741.04,12.9932,15.6027,8604,8554,8955,8882,8606,8577,8876,=AVERAGE(L13:R13),
2.6,243.824,246.288,248.528,250.544,247.856,249.2,247.408,1733.65,12.6853,15.6945,8717,8720,8800,8548,8638,8411,8419,=AVERAGE(L14:R14),
2.7,258.944,240.128,262.864,258.384,252,244.16,243.712,1760.19,12.3607,15.7808,8533,8761,8503,8440,8461,8698,8628,=AVERAGE(L15:R15),
2.8,244.048,253.904,239.344,245.952,243.04,248.08,246.064,1720.43,12.019,15.8615,8855,8641,8657,8630,8692,8813,8844,=AVERAGE(L16:R16),
2.9,244.384,253.12,249.76,251.664,249.872,252.336,250.432,1751.57,11.6597,15.9363,8703,8699,8813,8746,8610,8762,8883,=AVERAGE(L17:R17),
3,250.88,242.256,251.328,244.496,253.792,249.312,258.16,1750.22,11.2825,16.0051,8834,8903,8640,8660,8509,8686,8623,=AVERAGE(L18:R18),
