Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,16.1833,10.8819,0,0,0,0,0,0,0,=AVERAGE(L2:R2),
1.5,57.232,39.872,28.56,28.56,28.56,28.56,28.56,239.904,16.1833,10.8819,57031,75678,74009,74519,75094,75788,76318,=AVERAGE(L3:R3),
1.6,242.928,242.144,255.136,251.104,241.472,240.24,229.6,1702.62,16.1833,10.8819,8105,9072,12503,12623,13216,13606,13899,=AVERAGE(L4:R4),
1.7,241.92,254.352,250.656,251.216,253.344,243.376,249.536,1744.4,16.1833,10.8819,8809,8727,8539,8882,9014,8811,8843,=AVERAGE(L5:R5),
1.8,252.224,255.584,246.512,245.504,236.544,245.392,246.96,1728.72,16.1833,10.8819,8505,8226,8574,8424,9059,8935,8783,=AVERAGE(L6:R6),
1.9,245.952,248.08,252,247.632,254.24,250.656,253.904,1752.46,16.1833,10.8819,8647,8650,8641,8871,8774,9019,8959,=AVERAGE(L7:R7),
2,257.824,246.064,244.832,251.328,254.464,254.464,243.152,1752.13,16.3097,11.7278,8401,8687,8481,8336,8440,8757,8599,=AVERAGE(L8:R8),
2.1,250.992,248.528,252.336,255.024,251.888,244.384,257.04,1760.19,15.9825,13.4636,8509,8912,8542,8766,8804,8820,8222,=AVERAGE(L9:R9),
2.2,254.016,254.128,250.544,245.84,245.504,252.672,245.728,1748.43,14.5862,14.9015,8358,8618,8808,8795,8629,8503,8591,=AVERAGE(L10:R10),
2.3,246.96,246.176,246.4,245.392,250.992,245.952,252.672,1734.54,11.7921,15.9099,8481,8634,8915,8763,8687,8648,8585,=AVERAGE(L11:R11),
2.4,211.904,212.576,214.48,220.64,214.368,226.8,217.056,1517.82,6.59787,16.3159,8999,8615,9046,8971,8992,8790,9018,=AVERAGE(L12:R12),
2.5,0,0,0,0,0,0,0,0,6.87199,13.6971,0,0,0,0,0,0,0,=AVERAGE(L13:R13),
2.6,184.576,188.048,163.184,163.072,180.096,148.96,160.272,1188.21,16.9445,6.35761,30603,30903,34842,35250,32014,38474,36180,=AVERAGE(L14:R14),
2.7,165.76,137.2,158.928,153.44,139.216,154.224,142.8,1051.57,18.0955,6.87199,21381,26664,22982,23783,25919,23556,24790,=AVERAGE(L15:R15),
2.8,167.888,146.16,175.952,163.296,167.44,162.288,179.088,1162.11,6.77769,18.1257,9464,11391,9543,10266,10809,9729,9591,=AVERAGE(L16:R16),
2.9,0,0,0,0,0,0,0,0,6.39803,16.9157,0,0,0,0,0,0,0,=AVERAGE(L17:R17),
3,187.824,175.168,185.584,165.088,159.488,186.48,162.288,1221.92,13.7425,6.74737,35359,38027,36155,39865,41797,35743,41145,=AVERAGE(L18:R18),
3.1,0,0,0,0,0,0,0,0,16.3136,6.39803,0,0,0,0,0,0,0,=AVERAGE(L19:R19),
3.2,228.592,197.12,198.016,222.992,204.736,207.2,218.512,1477.17,13.8149,15.774,27945,32883,32582,28887,31335,31008,29568,=AVERAGE(L20:R20),
3.3,254.8,249.76,246.288,246.512,251.216,258.048,244.048,1750.67,12.0224,16.3173,8567,8943,8770,8869,8578,8620,8998,=AVERAGE(L21:R21),
3.4,248.304,252.56,252.224,254.8,253.568,250.208,249.76,1761.42,11.8397,16.315,9051,8342,9097,8655,8221,8337,9174,=AVERAGE(L22:R22),
3.5,256.592,251.776,247.856,250.208,248.64,253.568,250.544,1759.18,11.6551,16.3046,8555,8654,8727,8863,9044,8567,8747,=AVERAGE(L23:R23),
3.6,246.848,252.784,251.104,242.368,248.864,245.504,253.456,1740.93,11.4684,16.2864,8757,8768,9048,9117,9096,8980,8650,=AVERAGE(L24:R24),
3.7,247.184,242.48,249.872,241.36,242.592,243.152,237.664,1704.3,11.28,16.2605,8792,8725,8385,8748,8600,8516,8665,=AVERAGE(L25:R25),
3.8,244.608,242.816,244.272,255.472,253.568,245.28,255.696,1741.71,11.2554,16.2566,8510,8522,8598,8699,8833,8449,8685,=AVERAGE(L26:R26),
3.9,255.472,265.888,239.568,239.12,245.056,251.104,244.16,1740.37,11.2554,16.2566,8654,8578,8695,8637,8632,8915,8817,=AVERAGE(L27:R27),
4,244.16,239.68,252.224,250.544,256.144,255.696,245.84,1744.29,11.2554,16.2566,8412,8342,8956,8874,8531,8526,8395,=AVERAGE(L28:R28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(I7:I28)
