Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,16.1833,10.8819,0,0,0,0,0,0,=AVERAGE(K2:P2),
1.5,57.232,38.64,28.56,28.56,28.56,28.56,210.112,16.1833,10.8819,57115,77074,73891,74423,75044,75573,=AVERAGE(K3:P3),
1.6,257.6,275.408,276.64,269.024,266.448,253.12,1598.24,16.1833,10.8819,7581,8235,11450,11716,12108,12811,=AVERAGE(K4:P4),
1.7,278.88,273.168,274.848,274.848,278.208,278.544,1658.5,16.1833,10.8819,7565,7364,7647,7602,7398,7368,=AVERAGE(K5:P5),
1.8,273.616,277.2,277.984,277.648,277.984,280.224,1664.66,16.1833,10.8819,7648,7560,7599,7573,7522,7474,=AVERAGE(K6:P6),
1.9,279.776,276.416,277.648,275.184,278.656,276.864,1664.54,16.1833,10.8819,7491,7465,7549,7472,7550,7559,=AVERAGE(K7:P7),
2,274.288,282.8,274.176,273.504,279.216,276.864,1660.85,16.3097,11.7279,7638,7475,7499,7578,7370,7362,=AVERAGE(K8:P8),
2.1,275.184,271.6,278.88,277.872,269.584,277.984,1651.1,15.9825,13.4635,7636,7582,7588,7447,7560,7598,=AVERAGE(K9:P9),
2.2,275.744,279.328,272.496,278.88,278.768,272.272,1657.49,14.5862,14.9015,7382,7599,7540,7648,7531,7594,=AVERAGE(K10:P10),
2.3,281.904,274.512,278.992,273.952,280.784,278.768,1668.91,11.7919,15.9099,7377,7512,7582,7638,7421,7526,=AVERAGE(K11:P11),
2.4,242.592,236.432,238.448,240.24,235.424,231.728,1424.86,6.59804,16.3159,7542,7520,7524,7494,7694,7483,=AVERAGE(K12:P12),
2.5,0,0,0,0,0,0,0,6.87199,13.6971,0,0,0,0,0,0,=AVERAGE(K13:P13),
2.6,202.496,184.016,172.144,176.512,180.208,198.016,1113.39,16.9444,6.35807,27484,30896,33695,32710,31736,29120,=AVERAGE(K14:P14),
2.7,185.36,169.456,154.56,160.16,167.44,147.84,984.816,18.0955,6.87199,18444,21227,23343,22487,21541,24217,=AVERAGE(K15:P15),
2.8,202.72,213.36,212.016,216.832,203.84,214.48,1263.25,6.77722,18.1253,7715,7800,7739,7724,7722,7834,=AVERAGE(K16:P16),
2.9,0,0,0,0,0,0,0,6.39803,16.9157,0,0,0,0,0,0,=AVERAGE(K17:P17),
3,220.416,205.632,219.072,199.696,219.744,196.896,1261.46,13.7425,6.74737,28141,30278,28782,31456,28515,31422,=AVERAGE(K18:P18),
3.1,0,0,0,0,0,0,0,16.3136,6.39803,0,0,0,0,0,0,=AVERAGE(K19:P19),
3.2,274.288,260.512,244.72,253.792,256.368,265.104,1554.78,13.8149,15.7738,23144,24542,26129,25301,24956,24257,=AVERAGE(K20:P20),
3.3,279.888,274.96,275.072,271.376,276.416,274.848,1652.56,12.0224,16.3173,7528,7705,7710,7768,7656,7727,=AVERAGE(K21:P21),
3.4,277.312,275.184,277.76,278.768,275.52,280.224,1664.77,11.8398,16.315,7508,7529,7689,7314,7529,7526,=AVERAGE(K22:P22),
3.5,278.88,280.448,283.696,281.456,272.944,276.08,1673.5,11.6551,16.3046,7358,7328,7320,7371,7576,7486,=AVERAGE(K23:P23),
3.6,278.768,279.328,276.192,278.208,278.32,276.192,1667.01,11.4685,16.2864,7584,7618,7574,7541,7512,7552,=AVERAGE(K24:P24),
3.7,276.304,273.728,279.44,276.528,280.896,279.44,1666.34,11.28,16.2605,7475,7618,7495,7660,7525,7627,=AVERAGE(K25:P25),
3.8,272.944,267.792,275.184,271.376,268.912,275.856,1632.06,11.2554,16.2566,7597,7554,7355,7462,7346,7458,=AVERAGE(K26:P26),
3.9,278.544,282.352,272.16,275.408,277.088,273.84,1659.39,11.2554,16.2566,7442,7453,7504,7370,7414,7431,=AVERAGE(K27:P27),
4,262.864,269.584,285.6,267.456,281.68,277.2,1644.38,11.2554,16.2566,7370,7470,7603,7492,7435,7377,=AVERAGE(K28:P28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(H7:H28)
