Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,14.394,15.0139,0,0,0,0,=AVERAGE(I2:L2),
1.5,44.912,55.776,28.56,28.56,157.808,14.394,15.0139,70016,58654,74074,74583,=AVERAGE(I3:L3),
1.6,288.4,278.544,289.968,287.056,1143.97,14.394,15.0139,6373,6109,10026,10148,=AVERAGE(I4:L4),
1.7,296.128,294.336,297.248,293.888,1181.6,14.394,15.0139,5811,5811,5821,5864,=AVERAGE(I5:L5),
1.8,294,297.136,294,294.784,1179.92,14.394,15.0139,5838,5799,5845,5853,=AVERAGE(I6:L6),
1.9,296.016,296.24,294.336,295.344,1181.94,14.394,15.0139,5842,5801,5842,5857,=AVERAGE(I7:L7),
2,296.24,294.896,295.904,295.232,1182.27,14.2957,15.0676,5795,5822,5812,5817,=AVERAGE(I8:L8),
2.1,295.568,294.896,295.344,296.128,1181.94,14.0656,15.1842,5843,5828,5837,5821,=AVERAGE(I9:L9),
2.2,295.232,299.6,295.904,294.56,1185.3,13.8206,15.2962,5821,5786,5842,5837,=AVERAGE(I10:L10),
2.3,295.568,296.24,293.664,296.8,1182.27,13.5605,15.4034,5822,5789,5844,5826,=AVERAGE(I11:L11),
2.4,294.336,294.448,297.584,296.576,1182.94,13.2848,15.5056,5835,5816,5809,5855,=AVERAGE(I12:L12),
2.5,294.224,296.24,296.688,295.68,1182.83,12.9932,15.6027,5835,5825,5827,5858,=AVERAGE(I13:L13),
2.6,294.448,295.68,296.576,293.328,1180.03,12.6853,15.6945,5851,5828,5833,5860,=AVERAGE(I14:L14),
2.7,296.128,294.336,294.896,296.464,1181.82,12.3607,15.7808,5811,5828,5829,5814,=AVERAGE(I15:L15),
2.8,298.928,294.56,294.448,296.688,1184.62,12.019,15.8615,5807,5839,5838,5829,=AVERAGE(I16:L16),
2.9,294.224,295.344,292.992,295.12,1177.68,11.6597,15.9363,5843,5845,5870,5867,=AVERAGE(I17:L17),
3,295.68,295.68,293.216,294.56,1179.14,11.2825,16.0051,5845,5830,5867,5872,=AVERAGE(I18:L18),
3.1,298.704,296.912,294.448,294.448,1184.51,10.8871,16.0676,5790,5804,5838,5838,=AVERAGE(I19:L19),
3.2,295.68,294.448,296.464,295.008,1181.6,10.4728,16.1237,5796,5832,5806,5835,=AVERAGE(I20:L20),
3.3,293.888,294.896,295.904,293.664,1178.35,10.0394,16.1731,5841,5852,5849,5861,=AVERAGE(I21:L21),
3.4,298.592,292.88,295.568,296.464,1183.5,9.58645,16.2156,5786,5805,5838,5837,=AVERAGE(I22:L22),
3.5,295.456,295.68,294.224,297.36,1182.72,9.1135,16.2511,5837,5852,5854,5834,=AVERAGE(I23:L23),
3.6,295.344,296.24,293.216,293.888,1178.69,8.62005,16.2793,5848,5802,5840,5875,=AVERAGE(I24:L24),
3.7,299.6,297.024,297.472,297.472,1191.57,8.10584,16.2999,5787,5820,5820,5812,=AVERAGE(I25:L25),
3.8,298.816,297.584,297.808,298.928,1193.14,7.57027,16.3127,5829,5823,5864,5856,=AVERAGE(I26:L26),
3.9,1.232,37.632,37.632,37.52,114.016,7.01306,16.3175,6268,97638,93179,95479,=AVERAGE(I27:L27),
4,302.848,269.584,280.112,277.536,1130.08,6.43368,16.3141,17364,5888,5836,5876,=AVERAGE(I28:L28),
4.1,295.568,291.536,286.944,285.376,1159.42,5.83174,16.3021,5780,5785,5759,5752,=AVERAGE(I29:L29),
4.2,21.28,22.512,30.016,28.448,102.256,7.23397,13.572,6700,6361,6952,6988,=AVERAGE(I30:L30),
4.3,297.248,286.16,279.888,291.872,1155.17,7.24916,13.572,17043,18116,18499,17545,=AVERAGE(I31:L31),
4.4,295.68,296.24,295.344,294.336,1181.6,7.98104,13.297,5842,5837,5854,5880,=AVERAGE(I32:L32),
4.5,295.456,295.12,295.12,294.448,1180.14,8.70789,13.0061,5805,5823,5816,5817,=AVERAGE(I33:L33),
4.6,298.144,293.328,293.664,295.12,1180.26,9.41416,12.6989,5815,5845,5837,5876,=AVERAGE(I34:L34),
4.7,296.464,295.12,297.024,295.792,1184.4,10.0992,12.375,5817,5803,5828,5829,=AVERAGE(I35:L35),
4.8,294.336,292.992,295.792,296.912,1180.03,10.7627,12.034,5827,5842,5808,5817,=AVERAGE(I36:L36),
4.9,296.912,296.8,296.576,294.448,1184.74,11.4041,11.6755,5863,5818,5833,5863,=AVERAGE(I37:L37),
5,294.448,295.344,295.008,295.232,1180.03,12.0229,11.2991,5824,5811,5859,5800,=AVERAGE(I38:L38),
5.1,297.36,297.92,294,293.888,1183.17,12.6187,10.9045,5806,5791,5793,5866,=AVERAGE(I39:L39),
5.2,291.76,294.224,296.016,295.344,1177.34,13.1911,10.491,5834,5857,5844,5848,=AVERAGE(I40:L40),
5.3,295.008,294.336,296.576,295.12,1181.04,13.7397,10.0585,5827,5839,5826,5828,=AVERAGE(I41:L41),
5.4,296.688,295.12,294.448,296.8,1183.06,14.2639,9.60634,5817,5827,5839,5816,=AVERAGE(I42:L42),
5.5,295.792,294.672,297.584,293.552,1181.6,14.7636,9.13421,5841,5852,5837,5869,=AVERAGE(I43:L43),
5.6,294.112,294.56,294.896,296.016,1179.58,15.2382,8.64172,5829,5845,5820,5830,=AVERAGE(I44:L44),
5.7,297.584,292.768,296.464,295.904,1182.72,15.6874,8.12835,5835,5837,5859,5864,=AVERAGE(I45:L45),
5.8,294.784,294.896,296.016,293.552,1179.25,16.1108,7.59376,5785,5842,5815,5857,=AVERAGE(I46:L46),
5.9,295.232,295.008,295.12,295.456,1180.82,16.5081,7.03746,5829,5802,5855,5822,=AVERAGE(I47:L47),
6,294,295.456,293.44,295.008,1177.9,16.8791,6.459,5875,5850,5813,5867,=AVERAGE(I48:L48),
6.1,18.928,19.824,19.488,18.032,76.272,18.4098,5.80548,5921,5965,5964,5919,=AVERAGE(I49:L49),
6.2,260.624,243.6,251.44,254.24,1009.9,17.8145,7.67851,20435,22328,21537,21128,=AVERAGE(I50:L50),
6.3,295.12,296.912,295.904,295.232,1183.17,17.5229,8.41368,5831,5826,5826,5826,=AVERAGE(I51:L51),
6.4,296.352,293.44,296.016,296.688,1182.5,17.2041,9.12838,5836,5811,5824,5830,=AVERAGE(I52:L52),
6.5,295.456,296.688,294.784,294.784,1181.71,16.8583,9.82216,5788,5824,5868,5824,=AVERAGE(I53:L53),
6.6,293.664,294.784,294.448,295.792,1178.69,16.4858,10.4945,5835,5870,5825,5832,=AVERAGE(I54:L54),
6.7,295.456,295.456,296.352,294.448,1181.71,16.0869,11.1449,5850,5832,5839,5884,=AVERAGE(I55:L55),
6.8,296.688,292.544,294.336,297.136,1180.7,15.662,11.773,5816,5833,5792,5804,=AVERAGE(I56:L56),
6.9,294.784,295.568,295.344,292.544,1178.24,15.2113,12.3783,5823,5804,5909,5903,=AVERAGE(I57:L57),
7,296.912,296.352,293.216,294.56,1181.04,14.7353,12.9603,5846,5821,5816,5823,=AVERAGE(I58:L58),
7.1,294.448,293.888,297.136,297.024,1182.5,14.2342,13.5186,5805,5830,5792,5848,=AVERAGE(I59:L59),
7.2,295.68,294.336,294.784,296.464,1181.26,13.7085,14.0529,5883,5852,5857,5812,=AVERAGE(I60:L60),
7.3,295.456,293.552,295.008,296.464,1180.48,13.1585,14.5626,5797,5818,5826,5833,=AVERAGE(I61:L61),
7.4,294.336,294.448,297.36,295.904,1182.05,12.5847,15.0475,5818,5845,5801,5855,=AVERAGE(I62:L62),
7.5,294.784,297.696,293.776,293.44,1179.7,11.9875,15.5071,5847,5767,5873,5876,=AVERAGE(I63:L63),
7.6,292.768,292.88,295.68,297.92,1179.25,11.3674,15.9411,5872,5896,5792,5802,=AVERAGE(I64:L64),
7.7,295.456,295.904,296.576,295.008,1182.94,10.7247,16.3491,5794,5819,5823,5882,=AVERAGE(I65:L65),
7.8,297.024,295.008,294.336,293.44,1179.81,10.06,16.7308,5830,5788,5850,5852,=AVERAGE(I66:L66),
7.9,297.136,294.896,295.008,294.336,1181.38,9.37369,17.086,5804,5821,5886,5828,=AVERAGE(I67:L67),
8,297.696,299.152,299.712,299.488,1196.05,8.66629,17.4143,5841,5807,5813,5816,=AVERAGE(I68:L68),
8.1,298.368,297.472,293.552,294.784,1184.18,7.93818,17.7155,5819,5839,5834,5841,=AVERAGE(I69:L69),
8.2,294.56,292.32,296.576,295.792,1179.25,7.18999,17.9894,5979,5996,6009,6011,=AVERAGE(I70:L70),
8.3,296.8,295.008,288.512,293.328,1173.65,6.42218,18.2356,5835,5788,5842,5857,=AVERAGE(I71:L71),
8.4,19.824,20.384,22.176,21.28,83.664,7.03269,16.5113,5565,6558,6564,6568,=AVERAGE(I72:L72),
8.5,293.216,277.312,288.176,282.464,1141.17,7.58922,16.1142,17227,18735,17748,18187,=AVERAGE(I73:L73),
8.6,261.296,251.776,256.816,261.408,1031.3,7.65496,16.1142,7153,7594,7345,7038,=AVERAGE(I74:L74),
8.7,295.12,294.336,296.352,294.784,1180.59,8.12397,15.691,5884,5855,5855,5922,=AVERAGE(I75:L75),
8.8,293.664,295.792,294.56,295.792,1179.81,8.63752,15.242,5787,5834,5824,5831,=AVERAGE(I76:L76),
8.9,293.216,296.352,293.44,296.912,1179.92,9.13023,14.7676,5901,5809,5865,5809,=AVERAGE(I77:L77),
9,294.224,295.12,295.232,295.008,1179.58,9.60248,14.2682,5881,5850,5846,5848,=AVERAGE(I78:L78),
9.1,297.36,295.904,295.344,293.216,1181.82,10.0548,13.7442,5796,5829,5822,5819,=AVERAGE(I79:L79),
9.2,294.112,296.464,296.464,294.672,1181.71,10.4875,13.1958,5836,5806,5874,5872,=AVERAGE(I80:L80),
9.3,296.352,295.008,294.672,296.128,1182.16,10.9011,12.6236,5746,5778,5848,5854,=AVERAGE(I81:L81),
9.4,295.12,295.008,297.584,293.44,1181.15,11.2959,12.0279,5794,5829,5759,5825,=AVERAGE(I82:L82),
9.5,294.448,294.56,294,296.464,1179.47,11.6725,11.4093,5846,5806,5801,5811,=AVERAGE(I83:L83),
9.6,294.112,294.784,296.24,296.352,1181.49,12.0311,10.7681,5825,5862,5862,5866,=AVERAGE(I84:L84),
9.7,297.472,294.112,296.912,296.24,1184.74,12.3722,10.1049,5892,5840,5843,5846,=AVERAGE(I85:L85),
9.8,292.992,297.36,292.32,297.024,1179.7,12.6963,9.41992,5783,5828,5811,5749,=AVERAGE(I86:L86),
9.9,296.576,295.12,294,294.112,1179.81,13.0036,8.71386,5853,5802,5876,5879,=AVERAGE(I87:L87),
10,292.32,295.568,298.032,297.808,1183.73,13.2946,7.98715,5906,5865,5868,5870,=AVERAGE(I88:L88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(F7:F88)
