Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),User8_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),User8_latency(µs),Avg_latency(µs),
6.4,235.536,232.064,234.752,224.448,222.544,224.784,236.88,230.048,1841.06,7.96661,13.3025,14.394,15.0139,9202,9100,9050,9106,9120,9177,8928,8962,=AVERAGE(M52:T52),
6.5,221.2,223.216,232.96,235.648,231.728,231.84,216.496,234.192,1827.28,8.69389,13.0119,14.394,15.0139,9035,9032,9087,9010,9070,8977,9248,9149,=AVERAGE(M53:T53),
6.6,225.456,237.776,223.552,223.664,234.976,228.256,235.872,233.072,1842.62,9.40052,12.705,14.394,15.0139,9186,9038,9018,8930,8964,9266,9101,8939,=AVERAGE(M54:T54),
6.7,234.864,219.856,236.208,229.488,218.176,235.648,226.24,231.28,1831.76,10.086,12.3815,14.394,15.0139,9085,9063,9175,9134,9087,9164,9297,9127,=AVERAGE(M55:T55),
6.8,234.528,234.64,219.072,238,239.008,224.56,235.424,211.008,1836.24,10.7499,12.0408,14.394,15.0139,8920,9016,9051,8980,9098,8825,9141,9272,=AVERAGE(M56:T56),
6.9,231.392,225.68,239.008,232.288,225.12,226.912,222.656,230.608,1833.66,11.3917,11.6827,14.394,15.0139,8847,9051,8958,8906,8857,9195,8903,9006,=AVERAGE(M57:T57),
7,229.824,235.2,228.704,219.184,229.6,231.056,221.872,244.384,1839.82,12.011,11.3067,14.394,15.0139,8939,9106,9265,8928,8905,8974,9172,8909,=AVERAGE(M58:T58),
7.1,226.464,232.512,221.648,239.008,227.136,233.184,224.224,230.048,1834.22,12.6073,10.9123,14.394,15.0139,9036,8931,9206,9214,9000,8965,9227,9147,=AVERAGE(M59:T59),
7.2,238.112,231.84,225.68,224.784,235.536,223.552,233.856,218.736,1832.1,13.1801,10.4993,14.394,15.0139,9039,8918,9264,9092,8944,9115,9115,8952,=AVERAGE(M60:T60),
7.3,223.552,234.528,233.632,224,230.496,235.984,223.664,235.312,1841.17,13.7292,10.0671,14.394,15.0139,9196,9024,8920,9086,8983,9061,9161,8966,=AVERAGE(M61:T61),
7.4,219.744,229.488,235.872,235.984,229.376,229.824,227.696,232.4,1840.38,14.2539,9.61533,14.394,15.0139,9316,9011,8969,8974,9149,8870,9279,9066,=AVERAGE(M62:T62),
7.5,234.528,224.672,224.784,225.456,228.032,233.184,237.104,235.648,1843.41,14.7541,9.14363,14.394,15.0139,9079,9060,9129,9134,9326,8980,9046,9061,=AVERAGE(M63:T63),
7.6,230.72,228.144,224.672,234.528,228.368,236.544,229.6,229.264,1841.84,15.2291,8.6515,14.394,15.0139,9009,9303,9188,9075,8898,8975,8969,8924,=AVERAGE(M64:T64),
7.7,231.28,228.928,238.112,232.96,227.92,223.552,223.104,226.912,1832.77,15.6788,8.13857,14.394,15.0139,8940,9118,8829,9006,8948,9075,9142,9160,=AVERAGE(M65:T65),
7.8,230.272,235.312,228.928,213.024,236.544,227.808,236.096,223.664,1831.65,16.1028,7.60439,14.394,15.0139,8929,9179,8989,9316,9133,9009,9022,8960,=AVERAGE(M66:T66),
7.9,227.696,228.256,222.096,227.92,226.688,238.448,223.888,237.664,1832.66,16.5006,7.04851,14.394,15.0139,8980,9175,9039,9119,9124,9074,9132,9031,=AVERAGE(M67:T67),
8,218.176,216.272,238.448,234.304,232.736,229.264,237.44,223.888,1830.53,16.8721,6.47053,14.394,15.0139,9097,8892,9110,9183,9187,9126,9136,8941,=AVERAGE(M68:T68),
8.1,242.032,244.048,226.352,220.64,223.552,225.344,221.76,218.736,1822.46,17.2168,5.87,14.394,15.0139,9170,9296,9166,8970,9183,8917,8917,9131,=AVERAGE(M69:T69),
8.2,27.888,23.856,37.744,37.744,26.544,37.744,37.744,48.048,277.312,18.9235,3.28768,14.394,15.0139,10323,9235,9233,10048,9250,9653,9255,10850,=AVERAGE(M70:T70),
8.3,248.64,220.192,201.488,220.304,242.48,206.64,217.168,216.944,1773.86,18.538,5.29722,14.394,15.0139,20558,23132,25722,22909,21291,24640,23533,24415,=AVERAGE(M71:T71),
8.4,217.616,229.6,218.064,239.904,211.568,226.688,225.344,213.696,1782.48,18.3313,6.09208,14.394,15.0139,9488,9364,9735,9177,9439,9526,9594,9412,=AVERAGE(M72:T72),
8.5,213.584,219.744,230.72,223.552,233.408,225.568,228.256,227.696,1802.53,18.0968,6.86806,14.394,15.0139,9417,9432,9589,9577,9166,9598,9597,9485,=AVERAGE(M73:T73),
8.6,218.96,212.576,199.472,209.216,207.872,201.936,192.416,218.736,1661.18,18.0968,6.96015,14.394,15.0139,9711,10266,10503,10130,10829,10894,10963,9779,=AVERAGE(M74:T74),
8.7,224.56,231.84,221.2,231.84,230.944,224.56,233.968,220.64,1819.55,17.8346,7.63994,14.394,15.0139,9129,9019,9245,9093,9099,9042,9199,9045,=AVERAGE(M75:T75),
8.8,218.624,225.456,233.072,213.696,215.04,219.968,225.68,218.4,1769.94,17.5449,8.37609,14.394,15.0139,9492,9289,9392,9286,9371,9396,9254,9785,=AVERAGE(M76:T76),
8.9,231.952,232.512,219.856,240.128,234.08,235.312,227.584,228.48,1849.9,17.228,9.07745,14.394,15.0139,8766,9145,9157,9019,9160,9114,9250,8973,=AVERAGE(M77:T77),
9,237.664,219.856,226.016,224.56,216.384,226.128,229.936,238,1818.54,16.8842,9.77276,14.394,15.0139,9050,9043,9082,9053,9443,9240,9024,8980,=AVERAGE(M78:T78),
9.1,226.464,236.096,235.76,228.256,234.528,227.136,222.544,227.36,1838.14,16.5136,10.4466,14.394,15.0139,9404,8841,8869,8898,8928,8932,9152,9170,=AVERAGE(M79:T79),
9.2,231.28,233.296,224.784,234.528,225.456,235.984,223.104,227.024,1835.46,16.1166,11.0987,14.394,15.0139,8950,9043,9212,9122,9048,9160,8989,9084,=AVERAGE(M80:T80),
9.3,224,231.952,239.344,231.84,227.584,226.912,232.624,230.832,1845.09,15.6936,11.7284,14.394,15.0139,8844,9030,8851,9111,9042,8984,8996,9004,=AVERAGE(M81:T81),
9.4,234.192,231.056,223.216,225.232,238.56,233.52,231.28,221.872,1838.93,15.2447,12.3354,14.394,15.0139,9007,9019,9113,8935,9050,8985,9136,9054,=AVERAGE(M82:T82),
9.5,230.496,229.712,236.208,228.592,227.92,225.456,226.912,233.632,1838.93,14.7705,12.9191,14.394,15.0139,9070,9007,9046,9009,9022,9359,9042,8987,=AVERAGE(M83:T83),
9.6,233.408,222.992,224.448,229.04,235.872,229.264,231.28,235.872,1842.18,14.2712,13.4791,14.394,15.0139,9066,8985,9016,9161,9104,8958,8960,9057,=AVERAGE(M84:T84),
9.7,226.128,230.384,234.864,228.704,229.712,223.888,229.264,228.256,1831.2,13.7473,14.0151,14.394,15.0139,8965,8988,9103,9073,8844,9100,9187,9116,=AVERAGE(M85:T85),
9.8,223.552,228.816,233.744,235.2,221.2,235.424,237.104,224.672,1839.71,13.1991,14.5266,14.394,15.0139,9035,9058,9013,8993,9149,9108,8872,8935,=AVERAGE(M86:T86),
9.9,234.528,240.016,226.8,224.56,239.12,219.52,228.816,232.96,1846.32,12.627,15.0133,14.394,15.0139,9124,9224,8991,9049,9082,8991,9004,9104,=AVERAGE(M87:T87),
10,233.856,217.504,221.872,234.192,231.504,237.776,214.144,235.312,1826.16,12.0315,15.4747,14.394,15.0139,8952,8937,9233,8808,8814,9014,9146,8936,=AVERAGE(M88:T88),
10.1,237.104,238.896,230.832,223.664,224.448,230.384,237.216,227.92,1850.46,11.413,15.9106,14.394,15.0139,8865,9049,8897,9116,9129,9160,9084,9250,=AVERAGE(M89:T89),
10.2,220.192,232.4,232.176,234.976,233.184,236.656,223.104,231.84,1844.53,10.772,16.3205,14.394,15.0139,9085,8947,9143,9039,8879,8994,9232,8823,=AVERAGE(M90:T90),
10.3,238,222.32,228.704,232.624,228.368,222.432,227.472,228.592,1828.51,10.1088,16.7042,14.394,15.0139,9015,9007,9221,9113,9031,8957,9231,9063,=AVERAGE(M91:T91),
10.4,233.072,228.256,224.112,232.4,230.608,230.272,238.448,220.976,1838.14,9.42403,17.0613,14.394,15.0139,9000,9097,9123,9107,8939,9138,8896,9134,=AVERAGE(M92:T92),
10.5,225.792,232.064,235.536,228.144,230.048,222.992,224.112,235.872,1834.56,8.71811,17.3916,14.394,15.0139,8981,9096,8956,9007,9195,9215,9125,9146,=AVERAGE(M93:T93),
10.6,225.12,235.088,220.864,227.472,231.616,234.528,234.64,227.696,1837.02,7.99152,17.6947,14.394,15.0139,8972,8917,9292,8815,9013,9132,9043,9221,=AVERAGE(M94:T94),
10.7,235.536,232.064,231.728,234.304,226.352,234.976,218.064,224.224,1837.25,7.24476,17.9705,14.394,15.0139,8802,8811,9024,8909,9089,8949,8913,9121,=AVERAGE(M95:T95),
10.8,230.272,224.448,231.28,230.272,227.024,229.152,243.04,225.12,1840.61,6.47834,18.2188,14.394,15.0139,9146,9158,9015,9351,8991,9020,9039,9022,=AVERAGE(M96:T96),
10.9,227.808,236.88,220.528,227.92,234.864,233.744,225.68,228.592,1836.02,5.69275,18.4392,14.394,15.0139,8952,8983,8989,9069,8995,9019,8910,9207,=AVERAGE(M97:T97),
11,225.456,223.776,248.416,223.664,234.416,229.264,231.504,222.544,1839.04,4.8885,18.6317,14.394,15.0139,9036,9244,8851,8864,8802,9098,8912,9004,=AVERAGE(M98:T98),
11.1,244.608,221.984,221.2,232.064,228.144,226.128,226.576,241.696,1842.4,4.06611,18.7961,14.394,15.0139,8963,8847,8972,9060,9254,8991,8891,9027,=AVERAGE(M99:T99),
11.2,226.8,235.424,227.584,233.52,218.96,222.32,232.064,234.976,1831.65,3.2261,18.9323,14.394,15.0139,9024,9053,9363,9150,8946,8977,9368,8915,=AVERAGE(M100:T100),
11.3,218.736,231.392,236.544,226.352,236.208,224.784,220.416,220.528,1814.96,2.36898,19.0401,14.394,15.0139,9314,9139,9080,9338,9061,9270,9065,9076,=AVERAGE(M101:T101),
11.4,229.6,228.368,226.24,221.312,228.816,233.408,239.232,235.424,1842.4,1.49528,19.1194,14.394,15.0139,9117,8934,8961,9032,8948,9176,8988,9280,=AVERAGE(M102:T102),
11.5,233.408,238.112,225.456,227.92,220.752,233.072,232.288,222.432,1833.44,0.605511,19.1702,14.394,15.0139,9214,9134,9053,9035,9441,8976,8969,8966,=AVERAGE(M103:T103),
11.6,228.704,221.984,232.176,234.64,236.656,228.592,220.752,229.6,1833.1,-0.299794,19.1924,14.394,15.0139,9109,9116,9056,9234,9047,9162,9149,9071,=AVERAGE(M104:T104),
11.7,233.632,232.288,232.736,227.584,228.256,225.12,229.488,230.944,1840.05,-1.22012,19.1861,14.394,15.0139,8811,9021,8951,9126,9234,9154,9153,9267,=AVERAGE(M105:T105),
11.8,227.472,230.16,219.408,234.64,225.232,235.2,235.088,234.192,1841.39,-1.55143,19.1512,14.394,15.0139,9097,9217,9346,9029,9230,9060,9054,9167,=AVERAGE(M106:T106),
11.9,235.76,225.456,237.664,230.944,235.536,226.24,227.584,227.472,1846.66,-0.699698,19.0878,14.394,15.0139,8899,9002,8947,9018,8932,9251,9246,9157,=AVERAGE(M107:T107),
12,227.92,234.64,224.336,228.704,224.784,231.28,233.52,234.528,1839.71,0.125285,18.9958,14.394,15.0139,9192,9008,9129,9218,9011,9148,9246,8955,=AVERAGE(M108:T108),
12.1,222.208,234.416,231.616,224.448,232.176,229.152,219.408,228.368,1821.79,0.923916,18.8755,14.394,15.0139,8970,8899,9235,9106,8911,9037,9238,9147,=AVERAGE(M109:T109),
12.2,227.024,229.936,220.864,235.424,233.296,218.176,234.528,231.728,1830.98,1.6966,18.7268,14.394,15.0139,8971,8989,8898,9112,9009,9015,9035,8936,=AVERAGE(M110:T110),
12.3,239.792,232.736,230.16,215.04,223.44,231.952,233.632,227.584,1834.34,2.44375,18.5499,14.394,15.0139,9188,9093,8907,8746,9099,9029,9028,8921,=AVERAGE(M111:T111),
12.4,235.088,222.096,236.88,230.608,229.264,235.648,213.136,235.648,1838.37,3.16577,18.345,14.394,15.0139,8867,8967,9016,8774,8993,8923,8992,9033,=AVERAGE(M112:T112),
12.5,231.84,240.688,233.184,231.616,226.912,215.6,240.464,216.496,1836.8,3.86308,18.1122,14.394,15.0139,8961,9091,8791,9199,8873,8875,9025,8883,=AVERAGE(M113:T113),
