Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,14.394,15.0139,0,0,0,0,=AVERAGE(I2:L2),
1.5,57.232,41.664,28.56,28.56,156.016,14.394,15.0139,57045,73775,73744,74399,=AVERAGE(I3:L3),
1.6,277.2,289.072,291.312,286.832,1144.42,14.394,15.0139,6065,6598,9963,10220,=AVERAGE(I4:L4),
1.7,293.44,296.016,295.12,294.896,1179.47,14.394,15.0139,5863,5859,5861,5876,=AVERAGE(I5:L5),
1.8,296.464,293.104,294.896,294.336,1178.8,14.394,15.0139,5788,5831,5807,5832,=AVERAGE(I6:L6),
1.9,296.8,294.896,293.552,296.24,1181.49,14.394,15.0139,5835,5838,5848,5823,=AVERAGE(I7:L7),
2,294.336,296.576,295.12,292.992,1179.02,14.2957,15.0676,5827,5815,5833,5868,=AVERAGE(I8:L8),
2.1,296.016,293.664,296.8,293.552,1180.03,14.0655,15.1842,5823,5845,5816,5856,=AVERAGE(I9:L9),
2.2,293.888,295.232,296.016,294.336,1179.47,13.8206,15.2962,5848,5820,5831,5851,=AVERAGE(I10:L10),
2.3,292.768,294,297.36,297.92,1182.05,13.5605,15.4034,5836,5830,5809,5804,=AVERAGE(I11:L11),
2.4,298.592,295.456,292.88,297.024,1183.95,13.2848,15.5056,5798,5816,5836,5816,=AVERAGE(I12:L12),
2.5,297.248,294.784,293.888,295.008,1180.93,12.9932,15.6027,5810,5822,5828,5853,=AVERAGE(I13:L13),
2.6,295.68,292.992,295.904,293.888,1178.46,12.6853,15.6945,5825,5858,5858,5857,=AVERAGE(I14:L14),
2.7,297.696,297.024,293.216,294.112,1182.05,12.3607,15.7808,5797,5826,5833,5847,=AVERAGE(I15:L15),
2.8,297.36,293.552,296.464,294.224,1181.6,12.019,15.8615,5809,5843,5829,5856,=AVERAGE(I16:L16),
2.9,295.904,294.896,294,298.48,1183.28,11.6597,15.9363,5788,5804,5841,5802,=AVERAGE(I17:L17),
