Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,0,0,=AVERAGE(L2:R2),
1.5,57.232,40.992,28.56,28.56,28.56,28.56,28.56,241.024,14.394,15.0139,56927,74419,73806,75007,74328,75564,76114,=AVERAGE(L3:R3),
1.6,240.016,248.304,252.224,238.56,246.288,232.4,229.264,1687.06,14.394,15.0139,8291,8962,12978,13479,13052,13994,14433,=AVERAGE(L4:R4),
1.7,243.488,252.672,248.08,250.992,253.456,251.552,247.856,1748.1,14.394,15.0139,8761,8704,8766,8911,8656,8347,8706,=AVERAGE(L5:R5),
1.8,247.072,245.728,255.024,251.552,250.768,258.048,246.176,1754.37,14.394,15.0139,8695,8750,8343,8630,8539,8520,8864,=AVERAGE(L6:R6),
1.9,249.2,250.88,252.784,250.88,245.728,243.04,249.984,1742.5,14.394,15.0139,8688,8618,8831,8673,8620,8717,8776,=AVERAGE(L7:R7),
2,244.832,251.216,249.648,243.824,249.088,253.456,251.104,1743.17,14.2957,15.0676,8901,8875,8516,8880,8892,8749,8991,=AVERAGE(L8:R8),
2.1,256.816,247.408,248.416,252.112,250.432,245.504,247.968,1748.66,14.0655,15.1842,8211,8910,8699,8865,8682,8491,8784,=AVERAGE(L9:R9),
2.2,248.864,248.976,248.976,250.768,250.096,251.664,252.112,1751.46,13.8206,15.2962,8714,9024,8437,8816,8642,8588,8917,=AVERAGE(L10:R10),
2.3,245.056,246.848,256.032,247.968,253.568,247.072,247.072,1743.62,13.5605,15.4034,9010,8668,8246,8588,8865,8918,8976,=AVERAGE(L11:R11),
2.4,244.832,248.976,252.56,247.52,248.528,250.432,246.176,1739.02,13.2848,15.5056,9012,8835,8629,8736,8632,8726,8944,=AVERAGE(L12:R12),
2.5,257.936,247.184,249.424,250.32,247.072,249.984,251.216,1753.14,12.9932,15.6027,8454,8582,8644,8610,8812,8721,8672,=AVERAGE(L13:R13),
2.6,241.136,248.192,244.16,245.168,253.008,245.616,246.176,1723.46,12.6853,15.6945,8436,8402,8448,8687,8335,8786,8625,=AVERAGE(L14:R14),
2.7,253.456,247.296,250.432,250.768,240.464,245.84,251.328,1739.58,12.3607,15.7808,8821,8760,8849,8408,8916,8516,8886,=AVERAGE(L15:R15),
2.8,250.432,255.92,242.704,252.672,243.936,254.128,247.744,1747.54,12.019,15.8615,8738,8673,8804,8606,8931,8771,8972,=AVERAGE(L16:R16),
