Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,16.1833,10.8819,0,0,0,0,0,0,0,=AVERAGE(L2:R2),
1.5,57.232,42.672,28.56,28.56,28.56,28.56,28.56,242.704,16.1833,10.8819,56926,72775,73856,74363,74902,75565,76096,=AVERAGE(L3:R3),
1.6,233.52,243.04,253.792,247.632,244.16,239.008,221.2,1682.35,16.1833,10.8819,8505,8800,12904,12986,13332,14028,14657,=AVERAGE(L4:R4),
1.7,252.672,252.896,250.992,258.496,247.408,239.12,249.536,1751.12,16.1833,10.8819,8608,8858,8708,8711,8513,8923,8951,=AVERAGE(L5:R5),
1.8,250.992,244.384,242.704,241.92,248.976,250.88,254.688,1734.54,16.1833,10.8819,8778,8744,8930,8670,8771,8764,8596,=AVERAGE(L6:R6),
1.9,248.304,254.464,250.432,247.744,253.456,243.152,245.728,1743.28,16.1833,10.8819,8673,8826,8756,8663,8618,8652,8577,=AVERAGE(L7:R7),
2,250.992,249.872,247.968,253.12,253.904,247.856,256.704,1760.42,16.3097,11.7279,8428,8631,8883,8652,8555,8921,8494,=AVERAGE(L8:R8),
2.1,248.864,244.272,251.552,256.032,236.32,250.768,242.928,1730.74,15.9825,13.4636,8940,8881,8857,8786,9085,8858,8935,=AVERAGE(L9:R9),
2.2,248.416,251.664,245.952,246.848,251.104,248.304,248.192,1740.48,14.5861,14.9015,8897,8659,8711,8730,8614,8672,8525,=AVERAGE(L10:R10),
2.3,250.992,252.672,252,246.512,252.784,253.12,252.784,1760.86,11.792,15.9099,8687,8570,8708,8469,8577,8676,8503,=AVERAGE(L11:R11),
2.4,210.112,211.456,217.168,217.728,209.44,211.12,216.944,1493.97,6.59817,16.3159,8874,8855,8988,8720,8899,8621,8726,=AVERAGE(L12:R12),
2.5,0,0,0,0,0,0,0,0,6.87199,13.6971,0,0,0,0,0,0,0,=AVERAGE(L13:R13),
2.6,154.448,157.472,126.112,140.896,145.376,149.184,148.736,1022.22,16.9445,6.35896,37762,38087,47085,43036,40837,40740,40129,=AVERAGE(L14:R14),
2.7,162.736,155.008,151.088,131.6,157.92,129.808,145.376,1033.54,18.0955,6.87199,21476,23009,23627,26685,22433,26401,24572,=AVERAGE(L15:R15),
2.8,189.952,181.44,194.096,199.36,199.808,194.544,193.424,1352.62,6.77792,18.1257,8866,8895,8996,9044,9072,9017,8867,=AVERAGE(L16:R16),
2.9,159.488,152.768,152.096,132.72,129.92,152.656,136.08,1015.73,6.39803,16.9157,21340,22255,22481,25300,25961,22350,24802,=AVERAGE(L17:R17),
3,182.672,189.728,168.896,180.32,176.4,181.44,178.192,1257.65,13.7426,6.74602,10261,10180,12060,11359,11770,10818,11055,=AVERAGE(L18:R18),
3.1,0,0,0,0,0,0,0,0,16.3136,6.39803,0,0,0,0,0,0,0,=AVERAGE(L19:R19),
3.2,255.024,220.08,236.88,244.496,225.344,234.752,250.208,1666.78,13.8147,15.7739,24798,28744,26629,25728,27895,26922,24788,=AVERAGE(L20:R20),
3.3,248.192,250.768,251.888,250.432,252,249.872,253.568,1756.72,12.0224,16.3173,8653,8577,8791,8772,8712,8892,8536,=AVERAGE(L21:R21),
3.4,251.216,251.44,249.536,245.28,247.52,251.552,247.968,1744.51,11.8397,16.315,8655,8747,8803,8966,8781,8737,8717,=AVERAGE(L22:R22),
3.5,248.304,252.112,252.448,252.224,249.984,254.688,249.424,1759.18,11.6551,16.3046,8953,8411,8910,8705,8778,8411,8572,=AVERAGE(L23:R23),
3.6,248.864,243.824,249.536,250.656,256.592,244.16,255.808,1749.44,11.4685,16.2864,8725,8474,8756,8790,8486,8766,8519,=AVERAGE(L24:R24),
3.7,247.744,249.088,252.896,248.08,234.08,248.08,242.928,1722.9,11.28,16.2605,8808,8683,8370,8733,8595,8693,8959,=AVERAGE(L25:R25),
3.8,242.256,250.768,241.36,250.544,256.704,249.088,252.784,1743.5,11.2554,16.2566,8508,8769,8520,8546,8771,8645,8898,=AVERAGE(L26:R26),
3.9,238.784,253.904,261.072,250.768,245.952,253.904,236.32,1740.7,11.2554,16.2566,8581,8445,8533,8716,8921,8569,8600,=AVERAGE(L27:R27),
4,253.456,256.48,238.56,244.72,244.72,243.712,246.512,1728.16,11.2554,16.2566,8964,8611,8425,8724,8788,8592,8557,=AVERAGE(L28:R28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(I7:I28)
