Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,16.1833,10.8819,0,0,0,0,0,0,=AVERAGE(K2:P2),
1.5,57.232,43.68,28.56,28.56,28.56,28.56,215.152,16.1833,10.8819,59008,63593,73756,74366,76801,77324,=AVERAGE(K3:P3),
1.6,120.848,132.944,315.616,308.224,401.744,376.208,1655.58,16.1833,10.8819,12597,16931,18428,19340,17676,18992,=AVERAGE(K4:P4),
1.7,99.232,99.68,303.632,293.104,443.968,453.04,1692.66,16.1833,10.8819,7489,7240,7605,7835,7910,7810,=AVERAGE(K5:P5),
1.8,100.128,100.688,295.232,301.84,445.76,449.232,1692.88,16.1833,10.8819,7463,7318,7688,7703,7882,7929,=AVERAGE(K6:P6),
1.9,100.8,99.232,301.504,300.608,453.936,450.464,1706.54,16.1833,10.8819,7550,7485,7713,7689,8026,8059,=AVERAGE(K7:P7),
2,100.576,99.904,298.144,301.728,436.912,451.136,1688.4,16.3097,11.7279,7373,7431,7727,7717,8187,8054,=AVERAGE(K8:P8),
2.1,99.344,100.352,302.4,298.592,453.712,453.376,1707.78,15.9825,13.4636,7314,7359,7791,7680,7887,7809,=AVERAGE(K9:P9),
2.2,99.568,99.792,297.36,297.584,456.736,441.504,1692.54,14.5863,14.9015,7156,7159,7651,7517,7792,7941,=AVERAGE(K10:P10),
2.3,99.904,100.464,301.168,303.856,439.6,457.296,1702.29,11.792,15.9099,7325,7394,7853,7514,8038,7919,=AVERAGE(K11:P11),
2.4,88.368,88.144,262.864,266.448,406.56,396.256,1508.64,6.59811,16.3159,7433,7274,7835,7635,7958,8029,=AVERAGE(K12:P12),
2.5,0,0,0,0,0,0,0,6.87199,13.6971,0,0,0,0,0,0,=AVERAGE(K13:P13),
2.6,105.728,102.704,186.256,171.248,249.984,237.104,1053.02,16.9437,6.3575,67731,70754,49186,53838,39958,42395,=AVERAGE(K14:P14),
2.7,113.232,107.632,203.28,191.632,241.024,237.888,1094.69,18.0955,6.87199,28248,33419,27267,29101,25380,25271,=AVERAGE(K15:P15),
2.8,72.016,74.032,194.88,205.968,276.416,282.576,1105.89,6.77826,18.1253,9132,9262,10607,9825,10864,10482,=AVERAGE(K16:P16),
2.9,114.128,109.2,208.096,196,233.296,244.048,1104.77,6.39803,16.9157,26832,31246,26101,27672,25361,24601,=AVERAGE(K17:P17),
3,78.96,82.88,238.672,220.304,332.304,312.816,1265.94,13.7425,6.74577,8924,9023,9366,10314,9416,9674,=AVERAGE(K18:P18),
3.1,0,0,0,0,0,0,0,16.3136,6.39803,0,0,0,0,0,0,=AVERAGE(K19:P19),
3.2,143.696,137.088,275.296,288.736,386.288,399.504,1630.61,13.8147,15.7738,52104,54944,36153,34323,28246,27297,=AVERAGE(K20:P20),
3.3,100.576,98.672,301.504,298.48,448.672,447.776,1695.68,12.0224,16.3173,7240,7482,7740,7780,7998,7988,=AVERAGE(K21:P21),
3.4,100.128,101.024,300.272,304.752,452.256,449.568,1708,11.8398,16.315,7356,7437,7758,7626,8074,8080,=AVERAGE(K22:P22),
3.5,100.352,99.568,300.944,299.152,451.36,449.68,1701.06,11.6551,16.3046,7306,7428,7685,7606,8004,7910,=AVERAGE(K23:P23),
3.6,100.128,100.016,298.256,291.536,448.448,455.84,1694.22,11.4684,16.2864,7255,7141,7607,7556,7837,7848,=AVERAGE(K24:P24),
3.7,99.232,99.12,292.096,295.568,455.392,439.712,1681.12,11.28,16.2605,7367,7412,7699,7634,8004,7911,=AVERAGE(K25:P25),
3.8,96.768,97.44,300.384,309.904,433.104,461.776,1699.38,11.2554,16.2566,7334,7300,7677,7644,7936,7896,=AVERAGE(K26:P26),
3.9,101.36,102.144,304.752,288.288,451.472,444.416,1692.43,11.2554,16.2566,7394,7428,7576,7602,7902,7910,=AVERAGE(K27:P27),
4,96.656,98.896,294.672,295.232,451.92,457.744,1695.12,11.2554,16.2566,7281,7396,7549,7634,7847,7922,=AVERAGE(K28:P28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(H7:H28)
