Time [s],User1_Tput(Mbps),User2_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),Avg_latency(µs),
4.7,298.368,298.48,596.848,10.0992,12.375,5384,5392,=AVERAGE(G35:H35),
4.8,298.48,298.032,596.512,10.7627,12.034,5403,5377,=AVERAGE(G36:H36),
4.9,298.48,298.368,596.848,11.404,11.6755,5394,5367,=AVERAGE(G37:H37),
5,298.48,298.368,596.848,12.0229,11.2991,5389,5393,=AVERAGE(G38:H38),
5.1,297.584,299.824,597.408,12.6187,10.9045,5384,5358,=AVERAGE(G39:H39),
5.2,299.04,298.592,597.632,13.1911,10.491,5387,5390,=AVERAGE(G40:H40),
5.3,299.824,298.704,598.528,13.7397,10.0585,5392,5393,=AVERAGE(G41:H41),
5.4,299.04,298.032,597.072,14.2639,9.60633,5396,5360,=AVERAGE(G42:H42),
5.5,298.48,298.928,597.408,14.7636,9.13424,5365,5369,=AVERAGE(G43:H43),
5.6,298.48,298.48,596.96,15.2382,8.64172,5416,5378,=AVERAGE(G44:H44),
5.7,298.48,299.264,597.744,15.6873,8.12837,5390,5393,=AVERAGE(G45:H45),
5.8,298.816,298.928,597.744,16.1108,7.59376,5364,5366,=AVERAGE(G46:H46),
5.9,298.928,297.696,596.624,16.5081,7.03746,5382,5381,=AVERAGE(G47:H47),
6,297.808,298.256,596.064,16.8791,6.45899,5400,5402,=AVERAGE(G48:H48),
6.1,18.928,18.928,37.856,18.4098,5.80912,5178,5180,=AVERAGE(G49:H49),
6.2,260.736,256.144,516.88,17.8146,7.67848,20244,20749,=AVERAGE(G50:H50),
6.3,298.256,299.04,597.296,17.5229,8.41364,5415,5377,=AVERAGE(G51:H51),
6.4,298.48,298.032,596.512,17.2041,9.1284,5383,5388,=AVERAGE(G52:H52),
6.5,298.704,299.6,598.304,16.8583,9.82216,5400,5360,=AVERAGE(G53:H53),
6.6,298.256,299.712,597.968,16.4858,10.4945,5369,5377,=AVERAGE(G54:H54),
6.7,298.144,299.712,597.856,16.0869,11.1449,5389,5397,=AVERAGE(G55:H55),
6.8,298.368,299.376,597.744,15.662,11.773,5412,5368,=AVERAGE(G56:H56),
6.9,298.704,297.472,596.176,15.2113,12.3783,5387,5388,=AVERAGE(G57:H57),
7,298.256,300.16,598.416,14.7353,12.9603,5360,5368,=AVERAGE(G58:H58),
7.1,300.048,298.48,598.528,14.2342,13.5186,5392,5338,=AVERAGE(G59:H59),
7.2,298.592,299.936,598.528,13.7085,14.0529,5420,5370,=AVERAGE(G60:H60),
7.3,297.696,298.256,595.952,13.1585,14.5626,5396,5399,=AVERAGE(G61:H61),
7.4,299.6,298.48,598.08,12.5847,15.0475,5378,5377,=AVERAGE(G62:H62),
7.5,298.816,298.368,597.184,11.9875,15.5071,5355,5413,=AVERAGE(G63:H63),
7.6,297.92,299.6,597.52,11.3674,15.9411,5390,5337,=AVERAGE(G64:H64),
7.7,298.368,299.712,598.08,10.7248,16.3491,5431,5375,=AVERAGE(G65:H65),
7.8,297.92,298.704,596.624,10.06,16.7308,5351,5353,=AVERAGE(G66:H66),
7.9,298.368,299.824,598.192,9.37372,17.0861,5394,5397,=AVERAGE(G67:H67),
8,299.152,299.936,599.088,8.66629,17.4144,5377,5379,=AVERAGE(G68:H68),
8.1,298.928,299.712,598.64,7.93823,17.7155,5423,5361,=AVERAGE(G69:H69),
8.2,298.368,299.824,598.192,7.19003,17.9894,5406,5343,=AVERAGE(G70:H70),
8.3,298.928,298.704,597.632,6.4222,18.2356,5391,5389,=AVERAGE(G71:H71),
8.4,18.592,18.816,37.408,7.03269,16.5113,4848,5910,=AVERAGE(G72:H72),
8.5,291.312,285.488,576.8,7.58918,16.1142,17202,17707,=AVERAGE(G73:H73),
8.6,256.368,258.944,515.312,7.65471,16.1142,7105,7019,=AVERAGE(G74:H74),
8.7,298.144,297.808,595.952,8.12397,15.691,5396,5398,=AVERAGE(G75:H75),
8.8,298.256,297.696,595.952,8.6375,15.242,5376,5377,=AVERAGE(G76:H76),
8.9,298.256,298.592,596.848,9.13019,14.7676,5428,5359,=AVERAGE(G77:H77),
9,297.808,299.6,597.408,9.60246,14.2682,5336,5342,=AVERAGE(G78:H78),
9.1,298.48,299.488,597.968,10.0548,13.7442,5391,5394,=AVERAGE(G79:H79),
9.2,298.48,299.04,597.52,10.4875,13.1958,5447,5375,=AVERAGE(G80:H80),
9.3,298.256,299.6,597.856,10.9011,12.6236,5356,5359,=AVERAGE(G81:H81),
9.4,298.032,299.152,597.184,11.2959,12.028,5413,5416,=AVERAGE(G82:H82),
9.5,297.808,299.936,597.744,11.6725,11.4093,5397,5324,=AVERAGE(G83:H83),
9.6,298.48,298.368,596.848,12.0311,10.7681,5382,5381,=AVERAGE(G84:H84),
9.7,298.928,298.48,597.408,12.3722,10.1049,5367,5365,=AVERAGE(G85:H85),
9.8,298.368,299.264,597.632,12.6963,9.41993,5430,5431,=AVERAGE(G86:H86),
9.9,298.368,298.032,596.4,13.0036,8.71391,5335,5333,=AVERAGE(G87:H87),
10,298.368,299.264,597.632,13.2946,7.98715,5401,5402,=AVERAGE(G88:H88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(D7:D88)
