Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,14.394,15.0139,0,0,0,0,=AVERAGE(I2:L2),
1.5,57.232,41.328,28.56,28.56,155.68,14.394,15.0139,57093,74171,73815,74397,=AVERAGE(I3:L3),
1.6,279.664,288.624,291.984,285.488,1145.76,14.394,15.0139,6034,6661,9906,10302,=AVERAGE(I4:L4),
1.7,293.664,295.456,294.784,297.136,1181.04,14.394,15.0139,5842,5811,5846,5813,=AVERAGE(I5:L5),
1.8,294,294.784,296.464,294.896,1180.14,14.394,15.0139,5833,5835,5807,5833,=AVERAGE(I6:L6),
1.9,297.92,294.112,294.224,296.576,1182.83,14.394,15.0139,5803,5820,5836,5835,=AVERAGE(I7:L7),
2,293.664,297.36,295.008,293.888,1179.92,14.2957,15.0676,5837,5811,5821,5859,=AVERAGE(I8:L8),
2.1,295.456,294.784,295.008,295.344,1180.59,14.0656,15.1842,5839,5845,5845,5811,=AVERAGE(I9:L9),
2.2,294.896,294,296.8,295.344,1181.04,13.8206,15.2962,5824,5835,5812,5848,=AVERAGE(I10:L10),
2.3,295.568,293.888,295.568,292.208,1177.23,13.5605,15.4034,5844,5868,5862,5868,=AVERAGE(I11:L11),
2.4,292.992,297.248,295.568,294.672,1180.48,13.2848,15.5056,5853,5835,5818,5853,=AVERAGE(I12:L12),
2.5,295.008,292.656,297.472,296.688,1181.82,12.9932,15.6027,5839,5808,5815,5837,=AVERAGE(I13:L13),
2.6,296.576,296.8,294.448,295.232,1183.06,12.6853,15.6945,5804,5839,5834,5854,=AVERAGE(I14:L14),
2.7,295.68,294.896,295.904,293.44,1179.92,12.3607,15.7808,5821,5843,5796,5848,=AVERAGE(I15:L15),
2.8,293.664,297.136,296.576,294,1181.38,12.019,15.8615,5834,5776,5817,5845,=AVERAGE(I16:L16),
2.9,295.68,294.896,293.664,293.552,1177.79,11.6597,15.9363,5827,5841,5856,5861,=AVERAGE(I17:L17),
3,296.464,295.68,297.024,296.464,1185.63,11.2826,16.0051,5794,5809,5800,5828,=AVERAGE(I18:L18),
3.1,296.24,296.24,295.568,295.008,1183.06,10.8871,16.0676,5806,5823,5837,5831,=AVERAGE(I19:L19),
3.2,297.584,294.112,293.552,295.68,1180.93,10.4728,16.1237,5791,5800,5832,5842,=AVERAGE(I20:L20),
3.3,297.808,296.464,293.664,292.432,1180.37,10.0394,16.1731,5804,5854,5847,5846,=AVERAGE(I21:L21),
3.4,294.672,293.328,294.448,296.016,1178.46,9.58647,16.2156,5825,5842,5840,5841,=AVERAGE(I22:L22),
3.5,297.92,297.024,294.896,294.112,1183.95,9.11346,16.2511,5793,5810,5821,5853,=AVERAGE(I23:L23),
3.6,295.12,294.336,296.016,296.8,1182.27,8.62009,16.2793,5838,5834,5831,5844,=AVERAGE(I24:L24),
3.7,296.912,297.36,296.576,297.136,1187.98,8.10581,16.2999,5861,5857,5848,5859,=AVERAGE(I25:L25),
3.8,296.352,295.904,297.584,298.48,1188.32,7.57026,16.3127,5843,5836,5805,5838,=AVERAGE(I26:L26),
3.9,294.784,294.336,297.024,295.904,1182.05,7.01301,16.3175,5827,5842,5856,5837,=AVERAGE(I27:L27),
4,291.2,295.12,294,296.352,1176.67,6.43364,16.3141,5811,5782,5816,5773,=AVERAGE(I28:L28),
4.1,285.712,295.904,291.76,295.232,1168.61,5.83174,16.3021,5742,5797,5803,5807,=AVERAGE(I29:L29),
4.2,29.456,21.392,23.184,23.072,97.104,7.23397,13.572,6998,6585,6235,6593,=AVERAGE(I30:L30),
4.3,266.224,248.304,259.616,254.912,1029.06,7.32571,13.572,19809,21722,20571,21119,=AVERAGE(I31:L31),
4.4,295.12,295.792,295.232,293.44,1179.58,7.98101,13.297,5820,5839,5859,5861,=AVERAGE(I32:L32),
4.5,293.888,291.2,294.56,293.888,1173.54,8.70789,13.0061,6020,6057,6030,6063,=AVERAGE(I33:L33),
4.6,289.744,290.752,294.112,288.736,1163.34,9.41416,12.6989,6092,6106,6075,6099,=AVERAGE(I34:L34),
4.7,296.464,292.992,293.888,294.672,1178.02,10.0992,12.375,5977,6012,6006,6011,=AVERAGE(I35:L35),
4.8,294,291.088,296.576,293.104,1174.77,10.7627,12.034,5996,6065,6003,6030,=AVERAGE(I36:L36),
4.9,287.168,285.6,281.68,283.248,1137.7,11.4041,11.6755,6150,6191,6210,6245,=AVERAGE(I37:L37),
5,294.896,295.68,292.992,291.872,1175.44,12.0229,11.2991,6001,6011,6031,6028,=AVERAGE(I38:L38),
5.1,293.888,296.576,294.112,296.8,1181.38,12.6187,10.9045,6002,5979,6037,6004,=AVERAGE(I39:L39),
5.2,291.648,296.016,294.112,295.68,1177.46,13.1911,10.491,6041,6015,6007,6039,=AVERAGE(I40:L40),
5.3,293.664,293.888,294.896,298.704,1181.15,13.7397,10.0584,5981,5981,5978,5942,=AVERAGE(I41:L41),
5.4,295.68,292.32,295.456,293.44,1176.9,14.264,9.60632,5995,6025,6025,6011,=AVERAGE(I42:L42),
5.5,294.896,293.104,290.976,292.992,1171.97,14.7636,9.1342,5967,6001,6031,6061,=AVERAGE(I43:L43),
5.6,295.792,293.888,293.664,294.56,1177.9,15.2382,8.64172,6023,6016,6052,5999,=AVERAGE(I44:L44),
5.7,293.888,297.584,295.568,294.784,1181.82,15.6873,8.12837,5998,5998,5951,6015,=AVERAGE(I45:L45),
5.8,294.56,291.424,295.12,293.888,1174.99,16.1108,7.59376,5977,6006,6008,6031,=AVERAGE(I46:L46),
5.9,286.048,285.824,284.816,286.272,1142.96,16.5081,7.03743,6119,6152,6191,6130,=AVERAGE(I47:L47),
6,294.784,293.44,295.232,291.872,1175.33,16.8791,6.459,6026,6058,6013,6076,=AVERAGE(I48:L48),
6.1,19.488,20.72,19.152,20.608,79.968,18.4098,5.80907,5746,5820,5764,5837,=AVERAGE(I49:L49),
6.2,263.872,245.504,254.464,248.864,1012.7,17.8145,7.67848,20351,22231,21170,21767,=AVERAGE(I50:L50),
6.3,266.112,253.568,252.672,255.36,1027.71,17.5228,8.41365,6588,6792,6778,6701,=AVERAGE(I51:L51),
6.4,276.08,280.448,273.84,282.464,1112.83,17.2041,9.12852,6487,6838,6876,6899,=AVERAGE(I52:L52),
6.5,272.496,263.648,265.328,264.992,1066.46,16.8582,9.82217,6477,6635,6623,6597,=AVERAGE(I53:L53),
6.6,261.184,246.288,252.784,254.576,1014.83,16.4858,10.4945,6844,7435,7405,7370,=AVERAGE(I54:L54),
6.7,294.896,292.88,292.656,295.12,1175.55,16.0869,11.145,6086,6155,6141,6121,=AVERAGE(I55:L55),
6.8,291.872,292.432,293.776,294.672,1172.75,15.662,11.7731,6159,6130,6170,6195,=AVERAGE(I56:L56),
6.9,292.656,296.128,293.44,294.56,1176.78,15.2111,12.3783,6140,6113,6147,6122,=AVERAGE(I57:L57),
7,293.664,296.128,292.992,294,1176.78,14.7353,12.9603,6122,6089,6124,6149,=AVERAGE(I58:L58),
7.1,296.464,291.984,294,295.344,1177.79,14.2342,13.5186,6107,6164,6158,6076,=AVERAGE(I59:L59),
7.2,291.984,294.336,291.2,289.744,1167.26,13.7085,14.0529,6189,6149,6132,6206,=AVERAGE(I60:L60),
7.3,292.544,289.744,295.008,294.56,1171.86,13.1585,14.5627,6118,6176,6175,6141,=AVERAGE(I61:L61),
7.4,292.768,295.12,294.112,292.432,1174.43,12.5848,15.0475,6157,6168,6099,6174,=AVERAGE(I62:L62),
7.5,296.688,293.104,294.112,292.32,1176.22,11.9875,15.5071,6090,6146,6136,6213,=AVERAGE(I63:L63),
7.6,289.296,294.784,291.312,295.344,1170.74,11.3674,15.9411,6238,6248,6291,6260,=AVERAGE(I64:L64),
7.7,289.856,283.584,288.176,285.936,1147.55,10.7247,16.3491,6166,6094,6153,6172,=AVERAGE(I65:L65),
7.8,296.464,294.112,297.136,290.416,1178.13,10.06,16.7308,6101,6157,6092,6163,=AVERAGE(I66:L66),
7.9,296.688,293.104,296.352,296.128,1182.27,9.37372,17.086,6147,6201,6195,6218,=AVERAGE(I67:L67),
8,297.92,297.696,297.92,297.92,1191.46,8.66629,17.4144,6135,6132,6121,6145,=AVERAGE(I68:L68),
8.1,294.336,294.448,293.104,294.896,1176.78,7.93817,17.7156,6115,6110,6161,6187,=AVERAGE(I69:L69),
8.2,296.128,296.464,295.232,292.992,1180.82,7.18999,17.9894,6040,6034,6022,6041,=AVERAGE(I70:L70),
8.3,289.072,293.776,291.088,290.64,1164.58,6.42216,18.2356,5944,5945,5929,6018,=AVERAGE(I71:L71),
8.4,24.304,16.24,21.056,19.6,81.2,7.03269,16.5113,6538,6591,6582,6606,=AVERAGE(I72:L72),
8.5,295.68,289.184,278.544,283.92,1147.33,7.58922,16.1142,17180,17890,18742,18254,=AVERAGE(I73:L73),
8.6,294.336,294.784,297.472,298.144,1184.74,7.60009,16.1142,6019,6084,6019,5975,=AVERAGE(I74:L74),
8.7,292.32,290.976,287.28,290.192,1160.77,8.12401,15.691,6064,6055,6182,6137,=AVERAGE(I75:L75),
8.8,294.56,294.112,297.472,293.664,1179.81,8.63753,15.242,5981,6042,5910,6057,=AVERAGE(I76:L76),
8.9,294.224,294.448,294,293.664,1176.34,9.13019,14.7677,6031,6023,6088,6037,=AVERAGE(I77:L77),
9,295.904,293.328,292.432,295.344,1177.01,9.60249,14.2682,5945,6072,5995,5950,=AVERAGE(I78:L78),
9.1,297.36,293.776,294.224,295.792,1181.15,10.0548,13.7442,6001,5983,5979,6001,=AVERAGE(I79:L79),
9.2,294.224,294.448,293.664,295.792,1178.13,10.4875,13.1958,5976,5964,6031,5981,=AVERAGE(I80:L80),
9.3,295.12,292.88,294.448,296.8,1179.25,10.9011,12.6236,5960,6015,6015,6038,=AVERAGE(I81:L81),
9.4,294.448,293.328,296.24,289.632,1173.65,11.2959,12.0279,6092,6074,6001,6080,=AVERAGE(I82:L82),
9.5,293.776,296.8,296.128,294.224,1180.93,11.6725,11.4093,6000,5989,5983,5997,=AVERAGE(I83:L83),
9.6,294.224,295.12,292.656,295.232,1177.23,12.0311,10.7681,5985,6044,6113,6058,=AVERAGE(I84:L84),
9.7,294.448,291.2,292.208,291.2,1169.06,12.3722,10.1049,6048,6020,6019,6113,=AVERAGE(I85:L85),
9.8,293.44,295.904,292.32,294,1175.66,12.6963,9.41996,6032,6014,6003,6025,=AVERAGE(I86:L86),
9.9,294.784,295.568,295.456,292.992,1178.8,13.0036,8.71391,6101,5997,6074,6007,=AVERAGE(I87:L87),
10,291.2,297.136,295.008,295.12,1178.46,13.2947,7.9872,6001,6066,6059,6077,=AVERAGE(I88:L88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(F7:F88)
