Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),Avg_latency(µs),
6.4,296.688,293.552,294.784,294.896,1179.92,17.2041,9.12841,5775,5823,5785,5824,=AVERAGE(I52:L52),
6.5,295.68,297.92,295.008,295.008,1183.62,16.8583,9.82218,5825,5795,5884,5830,=AVERAGE(I53:L53),
6.6,293.888,295.008,297.136,295.456,1181.49,16.4858,10.4945,5830,5840,5804,5840,=AVERAGE(I54:L54),
6.7,295.344,293.328,297.024,294.672,1180.37,16.0869,11.1449,5848,5847,5813,5849,=AVERAGE(I55:L55),
6.8,296.912,295.12,295.12,293.104,1180.26,15.662,11.773,5868,5867,5870,5859,=AVERAGE(I56:L56),
6.9,293.888,295.344,294.56,295.12,1178.91,15.2113,12.3783,5828,5833,5834,5831,=AVERAGE(I57:L57),
7,293.552,295.12,292.432,299.488,1180.59,14.7353,12.9603,5848,5799,5899,5809,=AVERAGE(I58:L58),
7.1,294.896,296.464,294.56,296.688,1182.61,14.2342,13.5186,5875,5822,5822,5767,=AVERAGE(I59:L59),
7.2,297.136,294.784,293.328,296.24,1181.49,13.7085,14.0529,5799,5839,5895,5786,=AVERAGE(I60:L60),
7.3,295.568,293.104,297.36,294.448,1180.48,13.1585,14.5626,5820,5860,5823,5860,=AVERAGE(I61:L61),
7.4,294.784,297.808,295.344,294.224,1182.16,12.5848,15.0475,5846,5789,5844,5831,=AVERAGE(I62:L62),
7.5,296.128,297.024,294.784,295.12,1183.06,11.9875,15.5071,5824,5814,5814,5805,=AVERAGE(I63:L63),
7.6,295.68,296.8,294.784,293.44,1180.7,11.3674,15.9411,5797,5785,5845,5831,=AVERAGE(I64:L64),
7.7,295.12,295.456,294,297.136,1181.71,10.7247,16.3491,5829,5813,5876,5815,=AVERAGE(I65:L65),
7.8,296.016,294.56,296.688,294.672,1181.94,10.06,16.7308,5807,5845,5799,5783,=AVERAGE(I66:L66),
7.9,294.448,295.344,294.672,297.696,1182.16,9.37372,17.0861,5902,5823,5890,5825,=AVERAGE(I67:L67),
8,298.48,299.376,299.264,299.936,1197.06,8.66625,17.4144,5767,5809,5817,5868,=AVERAGE(I68:L68),
8.1,295.12,298.48,297.472,293.104,1184.18,7.93819,17.7156,5862,5845,5851,5767,=AVERAGE(I69:L69),
8.2,296.352,294.224,295.456,299.04,1185.07,7.18999,17.9894,5844,5813,5825,5821,=AVERAGE(I70:L70),
8.3,296.576,292.992,293.328,292.432,1175.33,6.4222,18.2356,5825,5788,5798,5850,=AVERAGE(I71:L71),
8.4,1.792,7.84,5.04,4.144,18.816,7.03269,16.5113,6468,6502,6511,6500,=AVERAGE(I72:L72),
8.5,296.016,278.544,289.856,285.04,1149.46,7.58921,16.1142,17887,19296,18410,18800,=AVERAGE(I73:L73),
8.6,297.248,293.44,297.472,294.672,1182.83,7.59999,16.1142,5834,5871,5817,5869,=AVERAGE(I74:L74),
8.7,295.456,293.552,297.36,295.568,1181.94,8.124,15.691,5874,5847,5859,5847,=AVERAGE(I75:L75),
8.8,295.568,296.912,294.336,294.448,1181.26,8.63753,15.242,5783,5832,5826,5820,=AVERAGE(I76:L76),
8.9,295.12,296.016,296.912,292.768,1180.82,9.13019,14.7676,5828,5806,5809,5862,=AVERAGE(I77:L77),
9,294.56,296.352,293.216,295.904,1180.03,9.60246,14.2682,5876,5783,5847,5777,=AVERAGE(I78:L78),
9.1,296.352,296.24,294.896,296.688,1184.18,10.0548,13.7442,5788,5831,5902,5828,=AVERAGE(I79:L79),
9.2,296.24,295.344,293.216,296.576,1181.38,10.4875,13.1958,5839,5879,5804,5878,=AVERAGE(I80:L80),
9.3,295.68,295.232,294.56,294.448,1179.92,10.9011,12.6236,5892,5785,5860,5853,=AVERAGE(I81:L81),
9.4,292.88,296.464,294.56,297.136,1181.04,11.2959,12.0279,5792,5841,5840,5765,=AVERAGE(I82:L82),
9.5,297.136,292.32,294.448,294,1177.9,11.6725,11.4093,5859,5888,5896,5888,=AVERAGE(I83:L83),
9.6,296.352,294,295.232,297.024,1182.61,12.0311,10.7681,5839,5796,5880,5800,=AVERAGE(I84:L84),
9.7,293.888,295.456,298.032,295.568,1182.94,12.3722,10.1048,5894,5858,5791,5776,=AVERAGE(I85:L85),
9.8,296.688,293.552,294.336,295.792,1180.37,12.6963,9.41996,5805,5836,5841,5836,=AVERAGE(I86:L86),
9.9,296.016,295.568,293.664,297.248,1182.5,13.0036,8.71386,5785,5822,5821,5821,=AVERAGE(I87:L87),
10,296.8,293.216,293.104,295.008,1178.13,13.2946,7.98716,5850,5799,5884,5798,=AVERAGE(I88:L88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(F7:F88)
