Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,=AVERAGE(J2:N2),
1.5,42.896,57.232,28.56,28.56,28.56,185.808,14.394,15.0139,72589,56984,74043,74556,75145,=AVERAGE(J3:N3),
1.6,277.536,277.2,286.384,280.56,275.072,1396.75,14.394,15.0139,7136,6498,10600,10828,11053,=AVERAGE(J4:N4),
1.7,295.008,289.408,292.096,294.448,294,1464.96,14.394,15.0139,6433,6474,6503,6415,6391,=AVERAGE(J5:N5),
1.8,294.672,295.008,289.408,288.848,293.216,1461.15,14.394,15.0139,6358,6338,6503,6410,6454,=AVERAGE(J6:N6),
1.9,292.432,290.64,289.184,292.88,291.424,1456.56,14.394,15.0139,6406,6446,6479,6420,6416,=AVERAGE(J7:N7),
2,295.568,290.08,292.32,296.016,291.2,1465.18,14.2957,15.0676,6427,6431,6449,6344,6441,=AVERAGE(J8:N8),
2.1,294,290.976,292.544,291.088,290.416,1459.02,14.0655,15.1842,6388,6409,6444,6462,6417,=AVERAGE(J9:N9),
2.2,289.52,292.768,291.76,294.448,297.136,1465.63,13.8206,15.2962,6432,6354,6472,6418,6330,=AVERAGE(J10:N10),
2.3,292.768,290.752,291.2,291.984,289.072,1455.78,13.5605,15.4034,6384,6479,6399,6361,6460,=AVERAGE(J11:N11),
2.4,295.904,290.192,294.896,290.752,291.2,1462.94,13.2848,15.5056,6368,6435,6449,6461,6424,=AVERAGE(J12:N12),
2.5,290.528,289.856,289.184,292.768,292.432,1454.77,12.9932,15.6027,6418,6434,6389,6327,6439,=AVERAGE(J13:N13),
2.6,289.856,294,290.304,291.984,288.512,1454.66,12.6853,15.6945,6476,6392,6493,6433,6461,=AVERAGE(J14:N14),
2.7,293.216,292.992,294,291.648,289.968,1461.82,12.3607,15.7808,6474,6422,6417,6435,6446,=AVERAGE(J15:N15),
2.8,294,291.648,292.768,294.336,290.528,1463.28,12.019,15.8615,6385,6454,6401,6325,6417,=AVERAGE(J16:N16),
2.9,295.008,291.088,295.456,290.528,294.112,1466.19,11.6597,15.9363,6420,6417,6405,6401,6412,=AVERAGE(J17:N17),
3,289.968,287.728,294.896,292.096,292.768,1457.46,11.2825,16.0051,6508,6469,6459,6468,6419,=AVERAGE(J18:N18),
3.1,292.656,291.984,288.624,293.776,295.232,1462.27,10.887,16.0676,6494,6441,6424,6426,6351,=AVERAGE(J19:N19),
3.2,294.224,289.632,290.528,292.88,292.768,1460.03,10.4728,16.1237,6456,6494,6493,6404,6463,=AVERAGE(J20:N20),
3.3,289.296,296.912,291.648,290.08,291.76,1459.7,10.0394,16.1731,6465,6372,6496,6499,6475,=AVERAGE(J21:N21),
3.4,292.432,287.84,289.52,291.872,290.416,1452.08,9.58644,16.2156,6447,6474,6504,6424,6464,=AVERAGE(J22:N22),
3.5,292.88,290.752,289.744,295.344,296.352,1465.07,9.1135,16.2511,6450,6467,6449,6448,6337,=AVERAGE(J23:N23),
3.6,292.88,295.792,292.992,290.528,294.336,1466.53,8.62008,16.2793,6440,6427,6483,6470,6389,=AVERAGE(J24:N24),
3.7,295.232,295.456,296.128,296.128,295.232,1478.18,8.1058,16.2999,6484,6444,6484,6411,6466,=AVERAGE(J25:N25),
3.8,291.872,293.216,296.576,288.176,293.552,1463.39,7.57031,16.3127,6369,6399,6372,6372,6396,=AVERAGE(J26:N26),
3.9,289.52,288.288,288.96,293.888,292.096,1452.75,7.01303,16.3175,6368,6349,6478,6385,6300,=AVERAGE(J27:N27),
