Time [s],User1_Tput(Mbps),User2_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),Avg_latency(µs),
1.4,0,0,0,16.1833,10.8819,0,0,=AVERAGE(G2:H2),
1.5,57.232,39.424,96.656,16.1833,10.8819,56983,76229,=AVERAGE(G3:H3),
1.6,283.36,293.552,576.912,16.1833,10.8819,5624,6427,=AVERAGE(G4:H4),
1.7,298.928,298.704,597.632,16.1833,10.8819,5372,5380,=AVERAGE(G5:H5),
1.8,298.592,297.696,596.288,16.1833,10.8819,5384,5381,=AVERAGE(G6:H6),
1.9,298.592,298.48,597.072,16.1833,10.8819,5378,5384,=AVERAGE(G7:H7),
2,298.144,298.256,596.4,16.3097,11.7277,5377,5379,=AVERAGE(G8:H8),
2.1,299.488,298.48,597.968,15.9825,13.4634,5369,5377,=AVERAGE(G9:H9),
2.2,298.928,298.256,597.184,14.5863,14.9015,5383,5378,=AVERAGE(G10:H10),
2.3,298.256,299.04,597.296,11.7922,15.9099,5384,5383,=AVERAGE(G11:H11),
2.4,261.408,258.16,519.568,6.59847,16.3159,5396,5394,=AVERAGE(G12:H12),
2.5,0,0,0,6.87199,13.6971,0,0,=AVERAGE(G13:H13),
2.6,184.352,178.864,363.216,16.9443,6.35804,29773,31153,=AVERAGE(G14:H14),
2.7,197.344,189.84,387.184,18.0955,6.87199,16594,17377,=AVERAGE(G15:H15),
2.8,225.568,225.008,450.576,6.77921,18.1253,5400,5384,=AVERAGE(G16:H16),
2.9,197.12,190.624,387.744,6.39803,16.9157,15853,16720,=AVERAGE(G17:H17),
3,246.512,245.392,491.904,13.7425,6.74737,5398,5411,=AVERAGE(G18:H18),
3.1,0,0,0,16.3136,6.39803,0,0,=AVERAGE(G19:H19),
3.2,292.096,285.936,578.032,13.8152,15.7737,20347,20998,=AVERAGE(G20:H20),
3.3,298.48,297.808,596.288,12.0224,16.3173,5381,5375,=AVERAGE(G21:H21),
3.4,298.592,299.712,598.304,11.8398,16.315,5373,5375,=AVERAGE(G22:H22),
3.5,298.592,299.376,597.968,11.6551,16.3046,5387,5371,=AVERAGE(G23:H23),
3.6,299.152,297.92,597.072,11.4685,16.2864,5373,5380,=AVERAGE(G24:H24),
3.7,298.928,298.48,597.408,11.28,16.2605,5365,5383,=AVERAGE(G25:H25),
3.8,299.712,300.048,599.76,11.2554,16.2566,5387,5379,=AVERAGE(G26:H26),
3.9,298.592,298.48,597.072,11.2554,16.2566,5384,5396,=AVERAGE(G27:H27),
4,298.256,298.48,596.736,11.2554,16.2566,5369,5373,=AVERAGE(G28:H28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(D7:D28)
