Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,14.394,15.0139,0,0,0,=AVERAGE(H2:J2),
1.5,57.232,40.432,28.56,126.224,14.394,15.0139,57001,75050,73869,=AVERAGE(H3:J3),
1.6,281.68,290.192,298.032,869.904,14.394,15.0139,5768,6509,9572,=AVERAGE(H4:J4),
1.7,296.576,297.696,296.016,890.288,14.394,15.0139,5540,5530,5545,=AVERAGE(H5:J5),
1.8,296.8,298.48,297.36,892.64,14.394,15.0139,5545,5531,5539,=AVERAGE(H6:J6),
1.9,297.136,297.136,297.584,891.856,14.394,15.0139,5542,5549,5540,=AVERAGE(H7:J7),
2,296.128,298.48,297.136,891.744,14.2957,15.0676,5553,5534,5551,=AVERAGE(H8:J8),
2.1,297.92,296.464,298.704,893.088,14.0656,15.1842,5540,5555,5530,=AVERAGE(H9:J9),
2.2,297.248,295.792,297.024,890.064,13.8206,15.2962,5531,5552,5553,=AVERAGE(H10:J10),
2.3,299.04,297.024,296.016,892.08,13.5605,15.4034,5520,5542,5549,=AVERAGE(H11:J11),
2.4,297.36,296.464,296.8,890.624,13.2848,15.5056,5540,5554,5551,=AVERAGE(H12:J12),
2.5,297.472,296.24,298.256,891.968,12.9932,15.6027,5542,5549,5543,=AVERAGE(H13:J13),
2.6,297.36,296.8,299.152,893.312,12.6853,15.6945,5524,5549,5524,=AVERAGE(H14:J14),
2.7,296.688,297.136,298.368,892.192,12.3607,15.7808,5559,5548,5533,=AVERAGE(H15:J15),
2.8,297.36,297.024,295.792,890.176,12.019,15.8615,5533,5538,5548,=AVERAGE(H16:J16),
2.9,298.144,297.472,297.024,892.64,11.6597,15.9363,5534,5548,5547,=AVERAGE(H17:J17),
3,296.016,297.472,295.792,889.28,11.2826,16.0051,5555,5557,5566,=AVERAGE(H18:J18),
3.1,297.136,297.024,298.144,892.304,10.8871,16.0676,5547,5540,5540,=AVERAGE(H19:J19),
3.2,296.24,296.464,297.248,889.952,10.4728,16.1237,5531,5539,5536,=AVERAGE(H20:J20),
3.3,298.144,296.912,296.464,891.52,10.0394,16.1731,5534,5554,5547,=AVERAGE(H21:J21),
3.4,296.688,297.584,296.464,890.736,9.58645,16.2156,5561,5547,5555,=AVERAGE(H22:J22),
3.5,296.24,298.032,296.464,890.736,9.1135,16.2511,5544,5528,5556,=AVERAGE(H23:J23),
3.6,297.584,297.36,297.024,891.968,8.62006,16.2793,5537,5534,5545,=AVERAGE(H24:J24),
3.7,297.024,299.824,297.472,894.32,8.10584,16.2999,5554,5532,5540,=AVERAGE(H25:J25),
3.8,299.152,299.152,299.712,898.016,7.57028,16.3127,5516,5554,5543,=AVERAGE(H26:J26),
3.9,298.592,296.24,296.576,891.408,7.01303,16.3175,5569,5558,5545,=AVERAGE(H27:J27),
4,296.464,297.248,297.248,890.96,6.43367,16.3141,5532,5549,5558,=AVERAGE(H28:J28),
4.1,295.792,292.88,294.896,883.568,5.83172,16.3021,5550,5535,5547,=AVERAGE(H29:J29),
4.2,18.592,19.152,18.256,56,7.23403,13.572,5510,5536,5952,=AVERAGE(H30:J30),
4.3,256.256,250.768,245.056,752.08,7.32607,13.572,20838,21566,22149,=AVERAGE(H31:J31),
4.4,297.808,297.024,295.344,890.176,7.98106,13.297,5534,5532,5574,=AVERAGE(H32:J32),
4.5,296.576,296.016,299.152,891.744,8.70789,13.0061,5556,5582,5523,=AVERAGE(H33:J33),
4.6,297.248,296.576,298.368,892.192,9.41411,12.6989,5532,5527,5518,=AVERAGE(H34:J34),
4.7,297.36,297.024,296.688,891.072,10.0992,12.375,5540,5566,5580,=AVERAGE(H35:J35),
4.8,298.48,297.136,296.8,892.416,10.7627,12.034,5525,5548,5530,=AVERAGE(H36:J36),
4.9,296.576,298.256,297.136,891.968,11.4041,11.6755,5538,5536,5547,=AVERAGE(H37:J37),
5,299.264,296.24,297.248,892.752,12.0229,11.2991,5535,5553,5569,=AVERAGE(H38:J38),
5.1,296.576,296.576,298.592,891.744,12.6187,10.9045,5557,5547,5530,=AVERAGE(H39:J39),
5.2,296.576,298.48,298.368,893.424,13.1911,10.491,5519,5547,5524,=AVERAGE(H40:J40),
5.3,299.376,295.904,296.8,892.08,13.7397,10.0584,5524,5540,5554,=AVERAGE(H41:J41),
5.4,296.016,297.92,298.592,892.528,14.2639,9.60631,5557,5547,5522,=AVERAGE(H42:J42),
5.5,297.136,295.568,298.144,890.848,14.7636,9.1342,5527,5547,5524,=AVERAGE(H43:J43),
5.6,296.464,297.92,297.472,891.856,15.2382,8.64172,5534,5560,5528,=AVERAGE(H44:J44),
5.7,296.8,295.904,298.48,891.184,15.6874,8.12835,5546,5526,5539,=AVERAGE(H45:J45),
5.8,296.576,296.24,297.808,890.624,16.1108,7.59376,5559,5539,5550,=AVERAGE(H46:J46),
5.9,297.36,297.136,296.352,890.848,16.5081,7.03743,5535,5598,5562,=AVERAGE(H47:J47),
6,296.352,297.92,296.128,890.4,16.8791,6.45901,5551,5532,5535,=AVERAGE(H48:J48),
6.1,17.696,16.24,17.696,51.632,18.4098,5.8076,5328,5283,5357,=AVERAGE(H49:J49),
6.2,253.12,248.08,240.352,741.552,17.8146,7.6785,21225,21845,22739,=AVERAGE(H50:J50),
6.3,298.48,297.472,297.136,893.088,17.5229,8.41368,5531,5556,5524,=AVERAGE(H51:J51),
6.4,297.248,297.584,297.472,892.304,17.2041,9.1284,5539,5521,5534,=AVERAGE(H52:J52),
6.5,296.688,298.368,298.928,893.984,16.8583,9.82213,5551,5534,5549,=AVERAGE(H53:J53),
6.6,297.92,296.352,297.024,891.296,16.4858,10.4945,5523,5544,5559,=AVERAGE(H54:J54),
6.7,297.92,296.464,297.024,891.408,16.0869,11.1449,5541,5562,5527,=AVERAGE(H55:J55),
6.8,298.816,297.472,296.352,892.64,15.662,11.773,5513,5535,5544,=AVERAGE(H56:J56),
6.9,296.688,297.696,296.8,891.184,15.2113,12.3783,5529,5557,5567,=AVERAGE(H57:J57),
7,297.584,299.264,298.48,895.328,14.7353,12.9603,5557,5480,5491,=AVERAGE(H58:J58),
7.1,298.592,296.352,297.248,892.192,14.2342,13.5187,5533,5551,5565,=AVERAGE(H59:J59),
7.2,296.352,298.368,296.8,891.52,13.7085,14.0529,5502,5530,5538,=AVERAGE(H60:J60),
7.3,299.376,297.136,296.464,892.976,13.1585,14.5626,5538,5557,5567,=AVERAGE(H61:J61),
7.4,295.792,297.472,297.472,890.736,12.5847,15.0475,5564,5533,5546,=AVERAGE(H62:J62),
7.5,296.8,298.368,297.584,892.752,11.9876,15.5071,5544,5511,5522,=AVERAGE(H63:J63),
7.6,296.24,296.912,297.136,890.288,11.3674,15.9411,5521,5543,5556,=AVERAGE(H64:J64),
7.7,298.48,296.912,296.8,892.192,10.7247,16.3491,5563,5581,5533,=AVERAGE(H65:J65),
7.8,297.136,296.352,298.368,891.856,10.06,16.7308,5540,5560,5515,=AVERAGE(H66:J66),
7.9,299.152,297.136,297.024,893.312,9.37372,17.086,5525,5541,5551,=AVERAGE(H67:J67),
8,299.152,299.376,299.152,897.68,8.66629,17.4143,5505,5526,5536,=AVERAGE(H68:J68),
