Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,0,0,=AVERAGE(L2:R2),
1.5,57.232,40.88,28.56,28.56,28.56,28.56,28.56,240.912,14.394,15.0139,56895,74525,73760,74256,74885,75463,76078,=AVERAGE(L3:R3),
1.6,229.6,256.592,253.568,243.936,239.232,239.008,232.736,1694.67,14.394,15.0139,8429,8956,12772,13299,13418,13754,14122,=AVERAGE(L4:R4),
1.7,254.576,243.936,250.656,255.472,244.832,251.888,237.888,1739.25,14.394,15.0139,8397,8762,8575,8658,8895,8817,8767,=AVERAGE(L5:R5),
1.8,250.88,247.184,249.424,240.24,256.704,242.368,253.12,1739.92,14.394,15.0139,8592,8776,8713,8787,8524,8809,8751,=AVERAGE(L6:R6),
1.9,251.776,249.312,245.504,251.216,241.248,255.696,253.568,1748.32,14.394,15.0139,8492,8667,8939,8699,8924,8874,8622,=AVERAGE(L7:R7),
2,254.912,254.688,244.16,256.144,252.336,246.4,244.496,1753.14,14.2957,15.0676,8401,8665,8651,8614,8625,8587,8639,=AVERAGE(L8:R8),
2.1,247.632,243.824,252.224,247.856,254.576,247.968,254.128,1748.21,14.0656,15.1842,8623,8753,8939,8425,8593,8618,8562,=AVERAGE(L9:R9),
2.2,250.88,252.112,247.856,251.328,248.864,255.696,248.416,1755.15,13.8206,15.2962,8547,8641,8725,8551,8603,8472,8547,=AVERAGE(L10:R10),
2.3,247.856,246.288,252.784,254.24,250.768,253.344,248.64,1753.92,13.5605,15.4034,8776,8490,8665,8629,8833,8432,8710,=AVERAGE(L11:R11),
2.4,247.52,256.48,246.736,246.176,251.328,246.624,247.856,1742.72,13.2848,15.5056,8561,8589,8932,8898,8618,8329,8702,=AVERAGE(L12:R12),
2.5,255.92,245.168,246.736,249.76,244.608,255.136,250.992,1748.32,12.9932,15.6027,8707,8923,8888,8855,8798,8784,8827,=AVERAGE(L13:R13),
