Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,16.1833,10.8819,0,0,0,0,0,0,0,=AVERAGE(L2:R2),
1.5,57.232,40.656,28.56,28.56,28.56,28.56,28.56,240.688,16.1833,10.8819,56938,74817,73907,74520,75086,75627,76134,=AVERAGE(L3:R3),
1.6,238.448,243.936,252.896,247.408,237.328,241.024,230.496,1691.54,16.1833,10.8819,8403,9280,12616,13115,13456,13846,14201,=AVERAGE(L4:R4),
1.7,248.08,252.336,248.64,245.84,251.328,246.288,243.376,1735.89,16.1833,10.8819,8445,8559,8696,8751,8699,8565,8751,=AVERAGE(L5:R5),
1.8,253.568,256.256,248.08,250.32,251.328,246.624,256.48,1762.66,16.1833,10.8819,8600,8295,8618,8605,8679,8420,8631,=AVERAGE(L6:R6),
1.9,246.064,245.28,249.536,251.104,248.416,249.424,248.416,1738.24,16.1833,10.8819,8541,8831,8916,8676,8715,8744,8729,=AVERAGE(L7:R7),
2,246.624,248.416,249.984,251.44,247.184,252.672,248.192,1744.51,16.3097,11.7278,8906,8985,8921,9093,9039,8992,8918,=AVERAGE(L8:R8),
2.1,248.528,249.2,253.12,253.904,259.056,253.344,252.56,1769.71,15.9825,13.4635,8645,8799,8558,8597,8788,8932,8691,=AVERAGE(L9:R9),
2.2,252.448,250.656,252.336,248.864,242.256,243.936,256.704,1747.2,14.5863,14.9015,8637,8674,8675,8702,8743,8586,8640,=AVERAGE(L10:R10),
2.3,248.304,245.056,244.16,249.312,247.184,253.12,250.096,1737.23,11.7919,15.9099,9075,9129,8798,8786,9086,8411,8824,=AVERAGE(L11:R11),
2.4,216.72,228.592,230.496,217.504,216.944,224.672,217.616,1552.54,6.59802,16.3159,8805,8672,8878,8595,8694,8620,8965,=AVERAGE(L12:R12),
2.5,0,0,0,0,0,0,0,0,6.87199,13.6971,0,0,0,0,0,0,0,=AVERAGE(L13:R13),
2.6,152.32,126.224,138.096,160.16,146.048,140.56,138.656,1002.06,16.9445,6.35795,37914,46631,43567,36981,39836,41925,42543,=AVERAGE(L14:R14),
2.7,162.4,151.76,128.352,140.112,150.416,136.304,163.296,1032.64,18.0955,6.87199,21799,23634,26913,25281,23748,25634,21345,=AVERAGE(L15:R15),
2.8,189.952,191.072,195.216,184.24,196.224,203.952,184.576,1345.23,6.77755,18.126,8922,8940,8891,8746,8875,8826,8714,=AVERAGE(L16:R16),
2.9,169.344,137.2,154.672,151.872,146.16,127.568,153.888,1040.7,6.39803,16.9157,20086,24653,22171,22623,23432,26671,22059,=AVERAGE(L17:R17),
3,175.504,162.512,171.808,181.104,165.76,172.256,172.928,1201.87,13.7425,6.74551,9973,12117,11397,10398,12013,11658,10740,=AVERAGE(L18:R18),
3.1,0,0,0,0,0,0,0,0,16.3136,6.39803,0,0,0,0,0,0,0,=AVERAGE(L19:R19),
3.2,254.576,242.592,222.992,226.464,217.728,231.952,247.632,1643.94,13.8149,15.7739,25210,26411,28892,28678,29267,27967,26326,=AVERAGE(L20:R20),
3.3,251.888,247.632,254.688,249.2,251.216,252.784,251.328,1758.74,12.0224,16.3173,8618,8710,8733,8922,8750,8710,8627,=AVERAGE(L21:R21),
3.4,247.744,256.704,242.256,250.992,250.096,251.776,248.752,1748.32,11.8397,16.315,8843,8544,9045,8826,8813,8592,8905,=AVERAGE(L22:R22),
3.5,252.784,246.624,257.488,249.2,247.856,246.848,251.776,1752.58,11.6551,16.3046,8746,9014,8620,9003,8967,8786,8781,=AVERAGE(L23:R23),
3.6,251.104,253.568,245.28,247.52,245.392,249.312,250.88,1743.06,11.4685,16.2864,8660,8496,8747,8685,8714,8734,8667,=AVERAGE(L24:R24),
3.7,250.88,239.344,248.416,243.264,252,240.576,253.68,1728.16,11.28,16.2605,8764,8590,8676,8738,8542,8484,8365,=AVERAGE(L25:R25),
3.8,243.152,253.232,252.224,250.096,243.376,255.472,243.376,1740.93,11.2554,16.2566,8208,8645,8460,8805,8149,8554,8397,=AVERAGE(L26:R26),
3.9,261.408,246.96,237.328,251.776,253.12,251.888,244.384,1746.86,11.2554,16.2566,8775,8223,8091,8887,8972,8186,8441,=AVERAGE(L27:R27),
4,254.912,243.264,260.4,258.944,244.272,243.488,248.304,1753.58,11.2554,16.2566,8628,8455,8611,8765,8682,8357,8455,=AVERAGE(L28:R28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(I7:I28)
