Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,14.394,15.0139,0,0,0,=AVERAGE(H2:J2),
1.5,57.232,40.656,28.56,126.448,14.394,15.0139,57067,74837,73820,=AVERAGE(H3:J3),
1.6,282.464,291.872,294.112,868.448,14.394,15.0139,5781,6495,9671,=AVERAGE(H4:J4),
1.7,297.472,296.464,296.464,890.4,14.394,15.0139,5554,5556,5558,=AVERAGE(H5:J5),
1.8,296.464,297.696,297.472,891.632,14.394,15.0139,5558,5542,5539,=AVERAGE(H6:J6),
1.9,298.704,297.472,296.464,892.64,14.394,15.0139,5543,5533,5545,=AVERAGE(H7:J7),
2,295.456,298.256,298.592,892.304,14.2957,15.0676,5556,5535,5542,=AVERAGE(H8:J8),
2.1,296.464,297.136,296.128,889.728,14.0655,15.1842,5562,5541,5551,=AVERAGE(H9:J9),
2.2,298.592,297.472,296.24,892.304,13.8206,15.2962,5535,5542,5549,=AVERAGE(H10:J10),
2.3,296.128,298.368,297.024,891.52,13.5605,15.4034,5549,5538,5547,=AVERAGE(H11:J11),
2.4,296.912,296.24,298.256,891.408,13.2848,15.5056,5562,5550,5525,=AVERAGE(H12:J12),
2.5,297.024,297.92,296.912,891.856,12.9932,15.6027,5556,5532,5546,=AVERAGE(H13:J13),
2.6,298.592,296.128,297.696,892.416,12.6853,15.6945,5521,5543,5527,=AVERAGE(H14:J14),
2.7,297.136,296.912,297.92,891.968,12.3607,15.7808,5561,5543,5527,=AVERAGE(H15:J15),
2.8,295.792,297.024,298.48,891.296,12.019,15.8615,5554,5547,5536,=AVERAGE(H16:J16),
2.9,298.256,296.576,296.016,890.848,11.6597,15.9363,5548,5543,5548,=AVERAGE(H17:J17),
3,297.024,299.04,296.128,892.192,11.2826,16.0051,5540,5528,5541,=AVERAGE(H18:J18),
3.1,298.704,296.128,298.592,893.424,10.8871,16.0676,5545,5550,5543,=AVERAGE(H19:J19),
3.2,298.144,296.352,296.576,891.072,10.4728,16.1237,5545,5535,5536,=AVERAGE(H20:J20),
3.3,295.904,297.584,297.584,891.072,10.0394,16.1731,5557,5534,5550,=AVERAGE(H21:J21),
3.4,296.576,297.808,296.464,890.848,9.58647,16.2156,5571,5543,5557,=AVERAGE(H22:J22),
3.5,298.144,297.36,297.024,892.528,9.1135,16.2511,5538,5563,5538,=AVERAGE(H23:J23),
3.6,297.472,298.032,295.792,891.296,8.62007,16.2793,5546,5512,5564,=AVERAGE(H24:J24),
3.7,296.688,298.256,299.04,893.984,8.1058,16.2999,5564,5548,5522,=AVERAGE(H25:J25),
3.8,299.376,299.376,299.712,898.464,7.57031,16.3127,5549,5552,5544,=AVERAGE(H26:J26),
3.9,37.408,37.632,38.192,113.232,7.01306,16.3175,95498,93626,96175,=AVERAGE(H27:J27),
4,277.536,283.696,271.936,833.168,6.43363,16.3141,5669,5581,5606,=AVERAGE(H28:J28),
