Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),User8_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),User8_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,0,0,0,=AVERAGE(M2:T2),
1.5,57.232,37.52,28.56,28.56,28.56,28.56,28.56,28.56,266.112,14.394,15.0139,57227,76682,73921,74468,75050,76785,75686,76236,=AVERAGE(M3:T3),
1.6,200.48,232.176,228.928,232.512,224.896,203.392,213.808,213.024,1749.22,14.394,15.0139,9744,10843,14366,13926,14744,15977,15125,15398,=AVERAGE(M4:T4),
1.7,238.224,218.176,227.696,227.696,224.224,227.696,237.104,222.88,1823.7,14.394,15.0139,9528,9980,9642,9749,10263,10085,9995,10243,=AVERAGE(M5:T5),
1.8,218.176,229.488,231.952,225.792,225.792,219.296,218.848,231.056,1800.4,14.394,15.0139,9853,9822,9975,10185,10140,10106,10343,9938,=AVERAGE(M6:T6),
1.9,225.68,224.672,231.504,222.768,224.112,226.912,223.664,225.568,1804.88,14.394,15.0139,10296,10477,10052,10243,10090,10287,10153,10127,=AVERAGE(M7:T7),
2,227.584,228.256,216.272,225.68,226.912,233.296,227.136,218.4,1803.54,14.2957,15.0676,10184,10433,10216,10238,9792,10251,10320,10486,=AVERAGE(M8:T8),
2.1,229.936,224.896,227.024,222.656,225.12,220.08,229.152,227.584,1806.45,14.0655,15.1842,9597,10284,10181,10468,10131,9923,10344,9789,=AVERAGE(M9:T9),
2.2,222.656,225.68,224.56,225.232,225.344,224.336,224.896,229.712,1802.42,13.8206,15.2962,10409,9825,10016,9891,10172,10269,10085,9794,=AVERAGE(M10:T10),
2.3,230.72,231.28,228.032,226.016,221.648,225.904,224,220.304,1807.9,13.5605,15.4034,9608,10113,9784,10142,9976,9942,10372,10206,=AVERAGE(M11:T11),
2.4,222.32,217.84,227.136,226.24,225.12,222.656,225.456,227.36,1794.13,13.2848,15.5056,10142,9718,10246,10206,9948,9790,9758,10250,=AVERAGE(M12:T12),
2.5,227.024,227.808,223.888,226.688,227.92,227.024,219.856,230.048,1810.26,12.9932,15.6027,10078,10357,10267,9871,10111,9819,10192,9896,=AVERAGE(M13:T13),
2.6,219.296,225.904,229.264,223.216,235.2,234.304,236.88,221.2,1825.26,12.6853,15.6945,10039,10090,10055,9690,9655,10249,9883,10007,=AVERAGE(M14:T14),
2.7,226.688,224.336,233.072,227.808,215.264,225.456,217.728,216.72,1787.07,12.3607,15.7808,9849,10103,9760,10302,10197,10150,10135,9843,=AVERAGE(M15:T15),
2.8,233.632,221.872,218.736,230.272,225.456,214.032,235.2,232.064,1811.26,12.019,15.8615,9818,10104,9718,10260,9968,10373,10173,10406,=AVERAGE(M16:T16),
2.9,225.12,222.544,221.088,216.944,230.048,231.952,219.856,227.808,1795.36,11.6597,15.9363,9574,9775,10030,9758,9789,9905,9789,9882,=AVERAGE(M17:T17),
3,224.896,236.432,228.592,227.584,231.168,222.88,221.872,216.944,1810.37,11.2826,16.0051,10096,9777,9799,10185,9972,10126,10337,9832,=AVERAGE(M18:T18),
3.1,230.608,222.88,221.872,221.088,223.552,230.832,228.256,231.392,1810.48,10.8871,16.0676,9709,10172,9935,9750,9793,10003,9867,9911,=AVERAGE(M19:T19),
3.2,216.048,229.376,225.12,229.936,226.8,220.528,222.32,231.168,1801.3,10.4728,16.1237,10448,10312,9824,9942,9608,9881,10475,10094,=AVERAGE(M20:T20),
3.3,232.624,219.296,218.848,222.544,229.712,227.92,228.816,220.864,1800.62,10.0394,16.1731,9946,10156,10307,10232,9840,10435,10186,10038,=AVERAGE(M21:T21),
3.4,223.104,226.352,230.944,234.528,219.408,226.016,217.952,223.104,1801.41,9.58645,16.2156,10091,10129,9967,10035,9954,10211,10110,10191,=AVERAGE(M22:T22),
3.5,225.904,220.08,226.912,222.432,230.272,223.328,225.792,229.264,1803.98,9.11346,16.2511,9823,10109,10139,9962,10032,9832,9939,10283,=AVERAGE(M23:T23),
3.6,225.344,239.232,206.864,219.184,215.264,222.432,229.824,219.632,1777.78,8.62008,16.2793,9705,9399,10064,9966,10392,9964,9908,10063,=AVERAGE(M24:T24),
