Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,0,0,=AVERAGE(L2:R2),
1.5,57.232,42.224,28.56,28.56,28.56,28.56,28.56,242.256,14.394,15.0139,56946,73228,73899,74354,74931,75558,76133,=AVERAGE(L3:R3),
1.6,229.6,248.752,254.016,246.288,241.472,236.656,233.52,1690.3,14.394,15.0139,8207,8864,12589,13051,13404,13474,14064,=AVERAGE(L4:R4),
1.7,255.808,241.36,252.784,255.472,251.888,252.224,241.696,1751.23,14.394,15.0139,8430,8684,8660,8837,8606,8527,8901,=AVERAGE(L5:R5),
1.8,250.432,259.168,255.808,244.72,249.536,252.224,258.272,1770.16,14.394,15.0139,8626,8800,8298,8707,8745,8438,8570,=AVERAGE(L6:R6),
1.9,250.544,238.56,246.4,250.544,247.52,246.96,245.952,1726.48,14.394,15.0139,8630,8793,8900,8665,8599,8958,8866,=AVERAGE(L7:R7),
2,251.216,249.648,257.712,246.176,253.792,247.184,247.744,1753.47,14.2957,15.0676,8580,8849,8521,8847,8590,8715,8832,=AVERAGE(L8:R8),
2.1,255.248,253.008,246.064,246.4,245.616,246.624,248.304,1741.26,14.0655,15.1842,8394,8671,8473,8997,8851,8971,8449,=AVERAGE(L9:R9),
2.2,243.488,251.328,250.32,253.232,248.864,250.656,249.424,1747.31,13.8206,15.2962,8584,8629,8688,8864,8886,8698,8869,=AVERAGE(L10:R10),
2.3,249.312,253.344,247.52,249.312,256.592,252,250.544,1758.62,13.5605,15.4034,8755,8786,8722,8689,8507,8898,8760,=AVERAGE(L11:R11),
2.4,252,241.472,255.248,245.056,250.096,252.448,248.304,1744.62,13.2848,15.5056,8291,8642,8319,8535,8444,8389,8386,=AVERAGE(L12:R12),
2.5,250.768,249.648,243.376,251.328,249.648,244.944,249.424,1739.14,12.9932,15.6027,8694,8675,8827,8869,8291,9097,8709,=AVERAGE(L13:R13),
2.6,240.8,250.32,255.136,253.12,248.528,252.56,249.872,1750.34,12.6853,15.6945,8846,8729,8703,8628,8650,8296,8586,=AVERAGE(L14:R14),
2.7,249.088,253.232,246.736,238.224,251.776,244.384,250.096,1733.54,12.3607,15.7808,8776,8641,8727,8723,8503,8837,8779,=AVERAGE(L15:R15),
2.8,250.88,242.256,254.576,252.56,249.76,243.936,252.56,1746.53,12.019,15.8615,8891,8804,8672,8379,8711,8799,8277,=AVERAGE(L16:R16),
2.9,258.272,250.992,237.328,255.136,245.616,252.448,250.992,1750.78,11.6597,15.9363,8653,8697,8796,8582,8687,8747,8764,=AVERAGE(L17:R17),
3,241.36,249.536,254.352,243.6,247.408,256.704,245.616,1738.58,11.2826,16.0051,8500,8522,8630,8581,8740,8969,8725,=AVERAGE(L18:R18),
3.1,250.432,254.912,250.88,254.128,253.456,243.376,247.968,1755.15,10.8871,16.0676,8823,8350,8750,8717,8724,8703,8380,=AVERAGE(L19:R19),
3.2,250.32,245.056,250.32,245.728,253.12,253.232,251.552,1749.33,10.4728,16.1237,8572,8499,8600,8731,8616,8651,8659,=AVERAGE(L20:R20),
3.3,253.344,251.328,250.32,254.016,249.424,242.928,253.12,1754.48,10.0394,16.1731,8622,8781,8729,8761,8694,8960,8659,=AVERAGE(L21:R21),
3.4,248.976,248.528,254.464,245.056,243.6,256.48,247.072,1744.18,9.58643,16.2156,8657,8734,8600,8704,8782,8525,8807,=AVERAGE(L22:R22),
3.5,257.376,248.528,250.656,249.984,253.456,255.584,246.064,1761.65,9.11347,16.2511,8421,8717,8900,8830,8630,8348,9011,=AVERAGE(L23:R23),
3.6,248.64,253.904,251.216,248.752,250.544,245.392,254.912,1753.36,8.62008,16.2793,8635,8695,8740,8819,8725,8716,8743,=AVERAGE(L24:R24),
